nivel,grupo,n_clases,feature_set,n_features,clasificador,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std
super_clase,Letters/Numbers/Controls,3,Frecuencias_Abs,70,MLP,0.8444632487141197,0.01692943231364197,0.7309876465083429,0.02828647987925128
super_clase,Letters/Numbers/Controls,3,Frecuencias_Est,210,Ensamble_MLP_SVMRBF,0.8469155467064875,0.023020547400580862,0.7301978964792148,0.035880942040042774
super_clase,Letters/Numbers/Controls,3,Frecuencias_Est,210,Ensamble_SVMLin_LogReg,0.8460992201758752,0.027812485883755938,0.7301056833474544,0.03943393884632705
super_clase,Letters/Numbers/Controls,3,Frecuencias_Rel,70,Ensamble_MLP_SVMRBF,0.8477385100381616,0.021481509938059303,0.728435993028632,0.007715413093205045
super_clase,Letters/Numbers/Controls,3,Frecuencias_Abs,70,RF,0.8428206404513023,0.020323902668302883,0.7276250637811849,0.03212377767223462
super_clase,Letters/Numbers/Controls,3,Frecuencias_Est,210,SVM_RBF,0.8461058569769371,0.024491404255622195,0.7273678170849065,0.038415898226586066
super_clase,Letters/Numbers/Controls,3,Frecuencias_Rel,70,SVM_RBF,0.8501742160278745,0.01939849645996108,0.7268843721602034,0.016511372964361604
super_clase,Letters/Numbers/Controls,3,Frecuencias_Est,210,SVM_Lineal,0.8444732039157128,0.02779831987987497,0.7265167170936948,0.0368494185531599
super_clase,Letters/Numbers/Controls,3,Frecuencias_Abs,70,LogReg,0.8583076157292184,0.017873138766086254,0.7258201316278614,0.03740642980026352
super_clase,Letters/Numbers/Controls,3,Frecuencias_Est,210,RF,0.8306288369006138,0.013626934102942105,0.7195318246086944,0.016186152632097262
super_clase,Letters/Numbers/Controls,3,Frecuencias_Abs,70,Ensamble_SVMLin_LogReg,0.8550522648083625,0.0159418013044056,0.71902678220506,0.043073072362091805
super_clase,Letters/Numbers/Controls,3,Frecuencias_Abs,70,Ensamble_MLP_SVMRBF,0.8501675792268127,0.021843462174173232,0.7160629349251031,0.036556324762503666
super_clase,Letters/Numbers/Controls,3,Frecuencias_Rel,70,RF,0.8298158287705327,0.013334785157758784,0.7159426423492077,0.020582993908893447
super_clase,Letters/Numbers/Controls,3,TODAS,686,XGBC,0.8241048614567777,0.0323595515215481,0.7146745477872731,0.046595327324127404
super_clase,Letters/Numbers/Controls,3,Frecuencias_Abs,70,SVM_RBF,0.850973950555832,0.021776279808149984,0.7139711623563229,0.041770292452748686
super_clase,Letters/Numbers/Controls,3,Frecuencias_Abs,70,XGBC,0.8346905591504894,0.01902317033227658,0.7132204211019981,0.033499198398631164
super_clase,Letters/Numbers/Controls,3,Wavelets,252,SVM_RBF,0.8371262651402024,0.01950474027679263,0.7099595414619448,0.02638028478692914
