Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz,Fz,F2,F3,F4,AF3,Cz,AF4,F1
706863,-8007.798929603678,-8015.982528490173,-8008.188597553816,-8014.43274844276,-8009.910573947787,-8014.0748042217465,-7932.25129082509,8519.709426225916,-8023.787342246297,-8026.400634862615,-8021.105131038223,-8025.726281827736,-8027.161133170861,8191.8859992223015,-8025.704652429722,-8023.411137500634
706864,-8001.54562128678,-8008.732533441886,-8000.112416426393,-8005.280392461177,-8004.177368715154,-8007.661212492639,-7932.9730809563025,8099.237951426081,-7975.940738540056,-7981.064366671733,-7974.278223652052,-7977.132765685867,-7977.546232239717,8264.341653865966,-7975.118855565094,-7977.897407189691
706865,-7895.42836931236,-7902.234477378188,-7893.108527409124,-7897.244722922272,-7898.438281519739,-7901.509899334896,-7833.377208761353,7719.313003713585,-7848.470242653169,-7855.242264438181,-7847.259948466531,-7849.102884840811,-7848.671142053094,8298.471317958109,-7846.167492481868,-7852.544718339427
706866,-7524.938267493947,-7531.2530783526045,-7522.56647763241,-7525.590790616483,-7527.714473628153,-7530.829558828742,-7467.931154042916,7263.7580366168695,-7476.692274480884,-7483.673110971396,-7475.277365744013,-7476.475448223716,-7476.49626896755,8158.841609876041,-7474.201428548208,-7482.266225854881
706867,-6937.009916021178,-6942.33288473762,-6935.060592309517,-6936.944044342861,-6939.055848323158,-6942.417528151419,-6883.673670175604,6670.942327687828,-6892.202579510457,-6898.194628426111,-6889.968037909817,-6890.443046738254,-6892.614332322213,7840.900001220667,-6889.955804460001,-6898.105498232444
706868,-6420.520164399454,-6425.238458148931,-6419.446295999596,-6420.372775399656,-6421.924322032726,-6425.396701478356,-6371.016801083402,6089.330917962315,-6376.32856792841,-6380.873781404627,-6372.759431879489,-6372.908613587373,-6377.471902680227,7551.519701192316,-6373.959947436874,-6381.217160874513
706869,-6089.204124431615,-6094.399913473355,-6089.37128037064,-6089.642236409436,-6090.159454588768,-6093.752077297366,-6044.256557429447,5644.434104182284,-6049.213625383535,-6052.468830341011,-6044.614590675812,-6045.11615969193,-6050.369288055443,7398.085962674096,-6046.205181476917,-6052.571744761293
706870,-5736.0448899063595,-5742.172320923944,-5737.313579700476,-5737.272240292175,-5736.546998567375,-5740.434925042178,-5695.146199424937,5231.975906720686,-5706.862975819503,-5709.459233512049,-5702.548301968467,-5703.3365367626875,-5707.201678388684,7230.114651398683,-5703.025292058102,-5709.568694791311
706871,-5237.353825644442,-5243.879712962202,-5238.978271080398,-5239.002514631271,-5237.571803797772,-5241.468969896777,-5199.283990773149,4723.3617579212405,-5216.893057908643,-5219.781167177485,-5214.058896193095,-5214.469485339538,-5216.442312058194,6935.066934764871,-5212.521728322425,-5220.738339103347
706872,-4769.038123743955,-4775.234281036026,-4770.201494340075,-4770.639067115975,-4769.384821463125,-4772.566035942746,-4733.602967686185,4206.684010684059,-4749.908310449276,-4753.784681575771,-4748.672226324896,-4748.502996298563,-4749.7590733667885,6644.456808300145,-4745.7968988159555,-4756.4306647556805
706873,-4456.160414407887,-4461.585481877369,-4456.71000105088,-4457.703324010845,-4456.918834040331,-4458.987798904455,-4424.187209243475,3825.9382774113756,-4439.0915323008385,-4443.98823307489,-4438.942336074977,-4438.516696238779,-4440.046383402344,6477.901478331431,-4436.159010218473,-4448.338457687996
706874,-4134.728461172759,-4139.210264496634,-4135.186971303827,-4136.608737334107,-4136.00275971526,-4137.033205288362,-4106.88487887956,3528.1063053626463,-4126.5468856005355,-4132.094963582138,-4127.331139913076,-4126.554996193579,-4127.8708837773665,6316.709338730813,-4125.219601850213,-4136.820138260609
706875,-3671.650572114634,-3675.7250655725447,-3672.6429928830466,-3674.385053552561,-3673.5964056211556,-3673.660320348596,-3648.3325071691643,3182.625569092048,-3669.838201078065,-3675.441514894843,-3671.741527974925,-3669.9819206722195,-3670.049167768213,6030.545159266896,-3669.881860475565,-3678.900201139265
706876,-3222.896945620074,-3228.058163644363,-3224.833361683769,-3226.930193660557,-3225.4815654110607,-3224.719966350261,-3204.487394077317,2829.7767560805405,-3215.938386590198,-3220.6956691932883,-3218.805700224216,-3215.8191507616,-3214.532879431585,5723.597204314318,-3216.6510468857737,-3222.413987500263
706877,-2933.6892390599623,-2941.1111633771916,-2936.452359942286,-2938.6741201266786,-2936.272589132898,-2935.1686289006007,-2919.686966989536,2585.567216937764,-2917.9516017158558,-2921.047621665954,-2921.229846894649,-2917.4952954499577,-2915.638574368536,5534.463348398458,-2918.323060145838,-2921.6245994910814
706878,-2653.66273379411,-2662.5468955582073,-2656.221617954037,-2657.9777055126206,-2655.298041926278,-2654.3879072005,-2642.1856510752696,2394.8192318291894,-2636.0719804918726,-2637.5305443057496,-2639.262192740007,-2635.2710429521417,-2633.4401580249946,5370.910556194993,-2635.2621669642094,-2637.5409703753057
706879,-2218.580135424143,-2226.6702318554517,-2219.5954596884394,-2220.5753787170015,-2218.742319836324,-2218.220471098296,-2207.9194036036824,2115.3626583290925,-2201.5149314920063,-2202.4682348247934,-2204.4518983008575,-2200.3453053890576,-2198.4296260177525,5086.841667739991,-2199.561333022675,-2202.021317230703
706880,-1770.9730469549208,-1776.7819902865863,-1770.0584112436063,-1770.6497395890497,-1769.7978897201106,-1769.409883036593,-1761.2566748008744,1783.9571818086629,-1747.8332119579745,-1749.6988150906845,-1750.5688212075515,-1746.7111160094382,-1744.3960652667474,4768.455917548022,-1745.592969721211,-1748.9740906532634
706881,-1501.557061177523,-1505.3142695068918,-1499.532501084656,-1500.2488158508309,-1499.5083874238098,-1498.7523361060007,-1494.0084598963244,1556.305709309221,-1469.574844218626,-1472.672985186809,-1472.0667773007897,-1469.1458896497163,-1466.5046763311088,4580.4977850849555,-1467.7875284064712,-1472.4256402983578
706882,-1284.6794346993202,-1287.5745355161694,-1282.7605455344901,-1283.41900607359,-1282.3638470609449,-1280.8845904191332,-1279.7262863938079,1420.5809993275147,-1249.9125354088942,-1253.0620525542527,-1252.0398441292477,-1250.167466379056,-1247.3373660875764,4454.854027830716,-1248.463070867053,-1254.041764796613
706883,-900.8504311131701,-904.2459770433006,-899.9226099081659,-899.7958622515275,-899.1509321676801,-896.823784261847,-897.8622504580029,1218.7451666054283,-865.7447296243644,-867.4640987759799,-867.5884713324341,-865.9815466463336,-862.6084604458163,4213.133743046729,-863.8326885851504,-869.4429084732441
706884,-446.19866181822505,-450.9037976435385,-446.6310467614753,-445.3005859504673,-446.0417626298404,-442.6891289606021,-444.6354487513508,940.2857796265141,-403.99287191991505,-403.95278457450814,-405.7915622813324,-403.5980162386006,-399.28696715527616,3904.1753488832255,-401.02680839154334,-405.9159142907739
706885,-162.40297448731218,-167.95838470071394,-164.07814510417006,-161.82266184374305,-164.02600980490593,-159.38156157880866,-162.0843365415754,740.8966589166774,-111.76562305725298,-110.90542004397977,-113.65199904337521,-110.70865830476176,-105.79033058042626,3723.389688758886,-108.113675581525,-112.04943859388041
706886,8.255524780664564,3.359618210803742,5.89407221896683,8.552247587035788,5.7843447888499,11.51492904874241,7.949931931360643,651.0329054472826,55.23735800762081,55.665211874578645,53.19786564435955,56.509006804640904,61.16171683328685,3652.3920749347876,58.58806170659101,55.54762090691959
706887,317.76944238920873,315.13799475494267,315.50133746714977,318.45450831438643,316.13620524529466,321.88642033704645,317.84247486749484,519.3768739634913,353.4704650389238,352.6654638134191,351.1168611926684,354.61500978828593,358.17796530528466,3485.3625337753865,356.0465520481707,353.31587405423124
