Categoria,Feature_Set,Clasificador,Acc_mean,Acc_std,AUC_mean,AUC_std,F1_mean,F1_std,N_samples,N_targets,N_nontargets
Letters,Frecuencias_Abs,LDA_shrinkage,0.8299999999999998,0.006666666666666688,0.36015555555555556,0.024682606211312384,0.0,0.0,1800,300,1500
Letters,Frecuencias_Abs,SVM_RBF,0.44722222222222224,0.13509256086106294,0.3348666666666667,0.023497145873436,0.15028560069839933,0.03815473308865556,1800,300,1500
Letters,Frecuencias_Abs,GradientBoosting,0.831111111111111,0.0027216552697591316,0.1083,0.011476941456031968,0.0,0.0,1800,300,1500
Letters,Frecuencias_Rel,LDA_shrinkage,0.825,0.010243938285880987,0.37068333333333336,0.015419039857379468,0.0,0.0,1800,300,1500
Letters,Frecuencias_Rel,SVM_RBF,0.3472222222222222,0.08789373494154921,0.3477611111111111,0.017516232330661984,0.20120528453230552,0.04574024901114146,1800,300,1500
Letters,Frecuencias_Rel,GradientBoosting,0.8255555555555555,0.007535922203472516,0.09885000000000002,0.007799089848766703,0.0,0.0,1800,300,1500
Letters,Wavelets,LDA_shrinkage,0.8305555555555555,0.005555555555555581,0.2959222222222223,0.015724189119213413,0.0,0.0,1800,300,1500
Letters,Wavelets,SVM_RBF,0.385,0.030256108453755776,0.30019999999999997,0.009069968080850898,0.14472937995237872,0.014541487169866201,1800,300,1500
Letters,Wavelets,GradientBoosting,0.8261111111111111,0.00797372227467076,0.09003333333333333,0.014190920414906924,0.0,0.0,1800,300,1500
