Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-3.67521,-14.88135,-4.14864,-16.74784,8.9264,-36.68106,-16.35548,-13.36192
1,-10.54833,-21.77175,-9.8088,-20.31392,0.25504,-42.56538,-22.71948,-20.29984
2,-10.80289,-21.77175,-7.75056,-18.02144,2.80544,-40.00698,-22.21036,-20.04288
3,-6.98449,-19.21975,-5.17776,-15.98368,7.90624,-37.70442,-22.71948,-19.52896
4,-6.72993,-20.75095,-8.26512,-17.76672,7.39616,-41.79786,-24.5014,-21.07072
5,-4.69345,-20.75095,-11.0952,-19.54976,5.86592,-44.35626,-21.70124,-21.32768
6,-4.69345,-22.02695,-12.63888,-21.84224,3.8256,-42.56538,-20.93756,-22.35552
7,-6.47537,-24.32375,-13.92528,-26.4272,-0.25504,-45.63546,-22.21036,-23.89728
8,-12.58481,-29.42775,-18.04176,-32.7952,-6.88608,-52.2873,-27.047,-28.2656
9,-11.05745,-28.15175,-18.04176,-33.30464,-9.18144,-51.51978,-26.28332,-29.5504
10,-12.33025,-28.40695,-17.26992,-32.03104,-7.6512,-44.6121,-28.06524,-31.09216
11,-19.71249,-33.00055,-19.07088,-30.75744,-4.59072,-36.68106,-33.66556,-33.14784
12,-21.23985,-35.04215,-19.58544,-29.22912,-4.08064,-35.6577,-35.19292,-34.43264
13,-19.45793,-35.04215,-19.58544,-29.22912,-6.12096,-37.96026,-34.42924,-35.46048
14,-15.89409,-31.97975,-18.29904,-27.19136,-4.33568,-36.68106,-31.62908,-33.14784
15,-12.07569,-27.64135,-17.01264,-24.89888,-2.04032,-35.91354,-29.08348,-31.34912
16,-17.42145,-32.74535,-22.6728,-31.01216,-8.41632,-39.23946,-34.93836,-37.2592
17,-16.91233,-35.04215,-25.50288,-33.55936,-11.4768,-40.26282,-35.9566,-39.05792
18,-21.49441,-37.33895,-26.532,-33.55936,-11.4768,-41.03034,-39.26588,-39.31488
19,-33.96785,-43.20855,-29.36208,-35.08768,-13.51712,-43.84458,-45.12076,-41.1136
20,-37.02257,-45.50535,-33.22128,-39.67264,-18.36288,-48.4497,-46.64812,-44.71104
21,-32.44049,-43.20855,-33.73584,-42.72928,-20.14816,-46.65882,-45.62988,-45.48192
22,-24.29457,-35.29735,-27.56112,-38.65376,-15.55744,-42.0537,-39.01132,-40.34272
23,-23.53089,-31.72455,-22.15824,-34.32352,-10.96672,-36.9369,-37.73852,-36.74528
24,-27.09473,-35.29735,-23.44464,-34.57824,-10.45664,-33.86682,-41.0478,-39.05792
25,-27.85841,-39.12535,-27.04656,-36.36128,-13.00704,-37.44858,-42.06604,-41.88448
26,-23.02177,-37.33895,-26.532,-33.55936,-10.71168,-37.96026,-37.48396,-38.28704
27,-13.85761,-30.95895,-22.6728,-28.46496,-5.86592,-33.35514,-31.37452,-33.14784
28,-14.62129,-30.44855,-23.70192,-29.48384,-5.61088,-33.61098,-32.64732,-33.91872
29,-17.42145,-32.23495,-25.2456,-31.26688,-6.12096,-33.35514,-32.90188,-34.94656
30,-19.20337,-33.51095,-23.18736,-28.21024,-4.84576,-31.8201,-33.15644,-34.17568
31,-22.51265,-36.06295,-23.18736,-27.95552,-9.18144,-33.86682,-35.9566,-36.74528
32,-22.51265,-36.06295,-24.73104,-31.77632,-15.55744,-37.70442,-37.99308,-39.8288
33,-24.04001,-35.55255,-26.27472,-36.87072,-18.10784,-39.75114,-40.02956,-40.34272
34,-28.87665,-36.31815,-24.47376,-37.12544,-15.81248,-34.63434,-41.30236,-38.80096
35,-27.09473,-33.00055,-19.58544,-33.81408,-11.73184,-28.49418,-39.26588,-35.71744
36,-24.29457,-31.21415,-18.04176,-33.04992,-10.96672,-28.75002,-38.24764,-35.9744
37,-29.38577,-35.29735,-20.35728,-34.0688,-11.73184,-32.07594,-39.26588,-37.77312
38,-26.58561,-34.53175,-19.84272,-33.30464,-10.96672,-34.89018,-35.70204,-37.2592
39,-21.23985,-31.46935,-18.8136,-32.28576,-10.2016,-33.35514,-33.66556,-37.00224
40,-26.84017,-34.78695,-22.41552,-34.0688,-11.98688,-30.79674,-37.99308,-39.31488
41,-32.18593,-38.61495,-25.76016,-35.59712,-12.49696,-27.9825,-40.53868,-40.34272
