Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,3.70703,5.27945,-12.12432,7.96,4.08064,2.46246,8.84596,-9.25056
1,5.99807,6.81065,-11.86704,8.72416,3.57056,2.7183,11.64612,-7.19488
2,7.27087,7.32105,-13.41072,7.96,4.84576,3.9975,13.17348,-4.62528
3,9.05279,8.59705,-13.668,7.96,6.88608,5.78838,13.17348,-3.59744
4,8.28911,7.32105,-15.72624,5.66752,5.35584,5.02086,9.35508,-5.91008
5,3.45247,2.47225,-20.1,1.08256,0.25504,1.69494,3.75476,-10.02144
6,-1.89329,-1.61095,-23.70192,-2.48352,-2.5504,-0.09594,-0.06364,-13.36192
7,-3.67521,-0.84535,-22.41552,-0.70048,1.02016,1.95078,-0.3182,-12.59104
8,-0.62049,3.49305,-16.49808,4.1392,6.376,5.78838,2.73652,-7.7088
9,1.67055,5.53465,-12.12432,5.15808,6.12096,6.5559,3.75476,-4.36832
10,-0.36593,4.51385,-11.86704,2.35616,1.78528,2.97414,2.2274,-4.62528
11,-2.40241,2.72745,-12.63888,0.06368,-1.02016,-0.09594,0.70004,-4.62528
12,-1.89329,2.72745,-11.86704,-0.19104,-0.25504,0.41574,0.9546,-2.5696
13,-2.65697,1.70665,-11.86704,-0.44576,0.25504,1.18326,0.9546,-2.82656
14,-6.72993,-1.10055,-14.18256,-2.48352,-2.5504,0.1599,-0.57276,-5.65312
15,-7.74817,-1.86615,-14.18256,-2.99296,-4.08064,-0.35178,0.19092,-7.7088
16,-5.45713,0.68585,-10.83792,-0.70048,-2.80544,0.41574,3.24564,-6.16704
17,-6.47537,0.94105,-9.55152,-0.44576,-1.78528,0.67158,1.71828,-5.91008
18,-11.05745,-2.88695,-11.35248,-2.99296,-2.80544,0.67158,-3.62748,-8.9936
19,-7.74817,-0.33495,-9.29424,-0.9552,-1.2752,0.67158,-0.57276,-7.19488
20,-4.18433,4.00345,-6.72144,1.84672,0.25504,-0.60762,4.26388,-4.36832
21,-6.47537,3.49305,-8.00784,1.08256,-1.02016,-2.3985,3.5002,-4.88224
22,-10.54833,-0.07975,-11.0952,-1.46464,-2.80544,-3.93354,0.19092,-6.16704
23,-8.25729,0.43065,-10.58064,-0.19104,-0.76512,-1.63098,1.46372,-5.1392
24,-3.92977,2.21705,-10.32336,0.3184,-0.76512,-1.63098,2.48196,-5.39616
25,-4.69345,0.68585,-12.63888,-2.48352,-4.59072,-5.98026,-0.82732,-5.91008
26,-7.49361,-0.84535,-14.43984,-4.26656,-7.39616,-8.02698,-4.39116,-5.65312
27,-6.22081,0.94105,-14.43984,-3.24768,-6.63104,-7.77114,-4.39116,-5.1392
28,-2.65697,3.74825,-11.60976,-0.9552,-4.33568,-6.49194,-1.33644,-3.08352
29,-2.14785,4.00345,-11.0952,-0.9552,-4.08064,-6.49194,1.20916,-2.05568
30,-3.92977,2.21705,-12.12432,-1.97408,-5.1008,-6.2361,3.24564,-2.05568
31,-4.43889,2.21705,-11.35248,-1.46464,-3.8256,-4.9569,5.28212,-1.54176
32,-3.42065,3.49305,-10.32336,0.3184,-1.2752,-3.42186,6.55492,-0.25696
33,-4.43889,2.47225,-10.58064,0.06368,-1.2752,-3.16602,5.79124,0.0
34,-4.69345,2.47225,-11.0952,-0.19104,-1.53024,-2.14266,6.55492,0.77088
35,-2.40241,3.23785,-12.3816,-0.19104,-1.53024,-0.60762,7.57316,1.02784
36,0.39775,3.23785,-14.69712,-1.46464,-2.5504,-2.14266,7.06404,0.77088
37,0.14319,1.45145,-19.07088,-4.776,-4.84576,-4.9569,5.02756,-0.25696
38,-0.62049,-1.10055,-22.41552,-6.81376,-6.376,-6.2361,4.51844,-1.54176
39,-0.62049,-2.37655,-23.44464,-6.0496,-4.84576,-4.44522,5.02756,-1.79872
40,-3.16609,-3.14215,-23.70192,-5.54016,-2.29536,-2.91018,4.51844,-2.82656
41,-4.43889,-2.12135,-21.64368,-3.5024,0.0,-1.88682,6.55492,-2.82656
42,-1.12961,1.19625,-18.29904,-0.9552,2.29536,-0.86346,9.8642,-1.54176
43,-0.87505,1.45145,-19.58544,-1.97408,1.02016,-1.37514,9.10052,-3.59744
44,-1.89329,0.94105,-21.90096,-3.5024,-0.25504,-2.14266,8.08228,-4.88224
45,-3.42065,1.45145,-23.44464,-3.5024,0.76512,-1.1193,8.84596,-3.8544
46,-6.22081,1.19625,-24.21648,-2.99296,1.2752,0.67158,8.33684,-4.11136
47,-11.31201,-1.86615,-26.27472,-4.52128,-0.76512,-0.09594,5.28212,-5.65312
