Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,21.01711,15.99785,25.18128,12.54496,8.9264,6.04422,17.501,17.73024
1,9.81647,10.38345,22.09392,12.03552,9.94656,4.76502,9.35508,12.848
2,5.74351,8.08665,16.69104,3.88448,-4.33568,-13.39962,7.06404,8.22272
3,10.58015,9.10745,14.11824,0.3184,-9.94656,-20.3073,8.33684,7.7088
4,13.12575,10.89385,15.66192,4.39392,-0.25504,-8.53866,11.64612,11.5632
5,15.16223,12.68025,19.00656,10.25248,8.16128,-8.53866,14.70084,15.16064
6,5.99807,7.32105,16.94832,8.72416,4.84576,-15.1905,10.37332,12.33408
7,-3.67521,-4.67335,5.11344,-6.55904,-14.28224,-20.56314,-1.08188,-1.54176
8,-4.69345,-10.79815,-4.14864,-17.25728,-25.24896,-27.72666,-6.93676,-8.47968
9,7.52543,-1.35575,3.0552,-7.57792,-10.45664,-16.72554,1.97284,1.2848
10,9.56191,4.25865,10.00176,2.61088,3.31552,-1.63098,6.80948,7.7088
11,5.23439,1.70665,7.42896,1.08256,-0.76512,-14.42298,3.5002,3.34048
12,-3.92977,-6.20455,-0.804,-9.36096,-15.81248,-27.72666,-3.11836,-4.88224
13,4.97983,0.68585,6.14256,-3.24768,-8.67136,-15.44634,4.773,3.59744
14,13.12575,9.87305,17.2056,8.72416,5.35584,-3.42186,11.39156,12.07712
15,14.65311,11.40425,20.03568,10.5072,6.12096,1.69494,12.4098,12.33408
16,21.27167,13.44585,20.29296,9.2336,4.84576,1.4391,17.501,14.1328
17,32.72687,22.37785,27.4968,17.12992,13.26208,6.81174,28.19252,24.92512
18,35.78159,30.79945,36.75888,28.84704,25.504,16.7895,35.82932,36.48832
19,34.50879,35.39305,43.96272,38.01696,35.96064,24.20886,39.64772,42.65536
20,30.69039,31.30985,39.0744,31.13952,27.28928,21.65046,33.28372,32.37696
21,17.45327,19.06025,25.95312,15.6016,9.18144,6.81174,20.0466,16.95936
22,20.25343,17.52905,23.6376,14.328,10.96672,7.32342,18.7738,14.90368
23,21.52623,18.54985,25.43856,18.1488,21.16832,14.2311,18.51924,16.7024
24,4.72527,9.61785,20.29296,11.7808,12.752,12.44022,8.84596,10.02144
25,0.39775,7.06585,18.23472,7.45056,2.29536,0.92742,7.06404,6.93792
26,12.87119,14.72185,23.89488,12.79968,7.14112,0.67158,15.71908,13.36192
27,17.70783,17.01865,24.15216,13.30912,8.16128,2.7183,19.79204,16.18848
28,12.10751,13.70105,21.83664,12.03552,9.18144,8.60262,18.26468,16.18848
29,15.16223,17.01865,25.43856,16.62048,16.5776,17.30118,22.08308,21.07072
30,27.63567,25.18505,30.84144,19.67712,15.81248,10.3935,29.71988,26.72384
31,31.19951,26.46105,30.58416,17.89408,13.51712,8.60262,29.21076,24.92512
32,17.45327,16.50825,21.83664,9.99776,5.86592,3.9975,17.24644,14.90368
33,5.99807,7.32105,13.3464,3.12032,-1.02016,-2.3985,7.57316,6.68096
34,-0.36593,2.98265,8.2008,1.84672,0.51008,2.97414,2.99108,0.77088
35,-0.11137,2.72745,6.65712,3.12032,4.84576,9.62598,1.97284,-1.79872
36,9.05279,6.04505,9.22992,4.90336,6.63104,10.90518,5.02756,0.0
