Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-4.94801,-9.77735,-11.35248,-8.5968,2.04032,22.67382,-14.319,-19.78592
1,-2.65697,-8.24615,-10.58064,-7.83264,4.33568,24.72054,-12.02796,-18.24416
2,-5.71169,-11.30855,-12.12432,-10.12512,2.80544,23.1855,-12.79164,-20.5568
3,-7.23905,-12.58455,-12.63888,-10.63456,1.53024,20.88294,-12.53708,-21.8416
4,-4.18433,-10.03255,-11.0952,-9.10624,2.5504,20.37126,-11.00972,-20.5568
5,-3.16609,-9.01175,-11.60976,-10.37984,1.2752,19.09206,-11.51884,-21.58464
6,-5.96625,-11.81895,-15.46896,-15.21952,-2.80544,15.5103,-14.57356,-25.95296
7,-8.76641,-15.64695,-20.1,-19.54976,-6.12096,12.18438,-17.88284,-29.29344
8,-9.02097,-16.92295,-22.15824,-20.82336,-6.12096,12.44022,-18.90108,-29.80736
9,-9.53009,-16.41255,-21.3864,-20.31392,-5.1008,13.71942,-18.90108,-29.29344
10,-13.85761,-18.45415,-22.6728,-21.58752,-6.63104,12.18438,-21.70124,-31.34912
11,-16.91233,-20.49575,-24.73104,-23.62528,-8.9264,9.37014,-23.48316,-33.4048
12,-14.87585,-19.98535,-24.73104,-23.37056,-9.43648,9.62598,-22.71948,-33.14784
13,-15.38497,-21.00615,-26.01744,-25.66304,-11.73184,8.09094,-23.2286,-34.17568
14,-19.71249,-24.32375,-29.1048,-28.9744,-15.55744,3.9975,-26.53788,-37.2592
15,-21.74897,-24.57895,-29.1048,-28.71968,-16.32256,2.7183,-26.53788,-37.2592
16,-18.43969,-19.98535,-23.70192,-24.13472,-12.24192,6.04422,-21.70124,-31.86304
17,-16.14865,-16.92295,-20.1,-21.3328,-8.9264,6.81174,-18.90108,-29.29344
18,-18.94881,-19.73015,-22.41552,-23.11584,-10.45664,3.48582,-22.46492,-32.63392
19,-19.96705,-21.51655,-24.73104,-23.62528,-11.98688,1.95078,-25.26508,-33.4048
20,-14.11217,-17.17815,-20.35728,-18.53088,-8.41632,5.78838,-20.93756,-27.75168
21,-8.00273,-11.81895,-15.46896,-14.71008,-5.61088,9.1143,-15.5918,-23.38336
22,-7.49361,-12.32935,-16.75536,-17.00256,-8.67136,6.81174,-16.8646,-25.18208
23,-10.03921,-16.41255,-20.35728,-19.54976,-11.73184,2.7183,-19.4102,-26.9808
24,-6.72993,-13.09495,-17.01264,-14.45536,-7.6512,4.50918,-15.33724,-22.61248
25,-4.43889,-9.26695,-13.15344,-10.12512,-4.59072,5.78838,-12.28252,-20.04288
26,-6.47537,-11.30855,-14.18256,-11.144,-6.88608,3.48582,-14.319,-22.35552
27,-8.76641,-14.37095,-16.75536,-12.92704,-8.67136,2.97414,-16.8646,-25.43904
28,-6.98449,-13.60535,-15.98352,-11.144,-5.35584,6.30006,-16.35548,-25.18208
29,-3.16609,-10.03255,-12.63888,-8.08736,-1.2752,9.37014,-13.0462,-22.35552
30,-0.87505,-8.50135,-11.0952,-8.08736,-1.02016,8.09094,-10.5006,-21.58464
