Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,0.90687,5.53465,1.7688,-17.00256,-4.33568,-4.18938,10.62788,1.2848
1,1.67055,7.06585,3.82704,-14.9648,-2.80544,-0.35178,12.66436,2.82656
2,9.30735,13.95625,11.28816,-6.81376,4.84576,8.34678,17.75556,8.73664
3,15.67135,21.86745,20.55024,3.37504,15.55744,14.2311,22.08308,15.67456
4,15.92591,21.35705,19.26384,0.3184,10.2016,7.32342,20.30116,11.82016
5,14.65311,15.99785,11.03088,-9.61568,-2.04032,0.41574,16.73732,3.34048
6,11.08927,15.48745,9.74448,-9.8704,-1.02016,3.9975,17.501,2.05568
7,10.58015,18.80505,15.14736,-3.5024,7.6512,11.41686,21.3194,6.424
8,14.90767,22.88825,20.03568,2.35616,13.51712,13.97526,25.1378,10.53536
9,20.25343,26.71625,22.86576,4.90336,13.77216,9.88182,28.70164,13.10496
10,25.85375,32.33065,26.98224,7.45056,15.04736,12.44022,33.79284,17.73024
11,34.76335,41.26265,35.47248,15.09216,24.2288,30.34902,43.21156,29.03648
12,40.36367,44.58025,39.33168,19.67712,29.83968,36.23334,45.75716,34.17568
13,32.47231,36.15865,32.38512,13.30912,21.93344,24.97638,35.82932,27.75168
14,24.83551,27.73705,23.6376,4.39392,9.43648,10.90518,29.21076,21.32768
15,26.61743,29.52345,24.66672,6.6864,11.73184,13.71942,33.02916,24.4112
16,30.94495,33.60665,28.26864,12.03552,18.61792,21.13878,37.35668,28.77952
17,31.45407,32.58585,25.69584,9.48832,15.3024,17.55702,37.35668,26.72384
18,29.92671,28.75785,21.32208,5.15808,9.94656,13.71942,34.0474,22.86944
19,25.34463,25.69545,20.03568,4.39392,10.2016,14.74278,29.71988,21.32768
20,27.38111,26.46105,21.0648,5.66752,13.00704,18.0687,30.229,22.09856
21,26.61743,25.95065,20.03568,5.15808,11.98688,17.55702,30.73812,20.81376
22,27.63567,27.22665,21.32208,6.94112,13.26208,19.60374,32.7746,21.07072
23,29.16303,29.52345,23.38032,10.5072,16.5776,24.97638,34.55652,23.38336
24,24.83551,28.50265,22.09392,10.25248,17.59776,25.23222,31.75636,22.61248
25,21.01711,23.39865,16.17648,2.8656,11.98688,23.1855,25.90148,17.21632
26,23.30815,24.16425,15.66192,2.35616,13.51712,22.92966,26.4106,19.01504
27,25.09007,25.44025,14.89008,0.3184,6.88608,9.37014,26.66516,19.272
28,25.09007,25.18505,14.6328,-0.19104,6.12096,7.57926,25.39236,18.50112
29,25.34463,24.41945,15.14736,1.08256,11.73184,13.46358,22.84676,16.7024
30,24.07183,23.14345,15.40464,2.10144,14.53728,19.09206,20.55572,15.4176
31,25.09007,24.92985,16.94832,4.1392,15.55744,22.41798,22.5922,17.73024
32,26.87199,26.97145,16.94832,3.62976,14.28224,20.37126,24.11956,17.9872
33,25.59919,25.44025,14.6328,1.08256,12.49696,19.3479,23.35588,16.18848
34,32.98143,30.28905,17.2056,3.88448,16.06752,23.95302,28.19252,19.01504
35,24.32639,26.71625,14.89008,2.61088,14.0272,15.25446,21.57396,16.7024
36,11.08927,16.25305,7.17168,-2.73824,6.88608,5.53254,10.88244,8.9936
37,13.63487,14.21145,4.85616,-2.73824,8.67136,8.34678,11.90068,6.68096
38,24.07183,20.08105,8.45808,1.84672,15.3024,17.04534,19.53748,10.53536
39,24.07183,21.10185,8.45808,1.08256,10.2016,11.41686,18.7738,9.50752
40,18.47151,17.52905,6.14256,-2.99296,3.57056,6.04422,12.91892,5.65312
41,10.32559,10.63865,0.99696,-8.85152,0.25504,10.13766,5.28212,0.0
42,8.03455,8.59705,-1.83312,-9.36096,1.78528,11.41686,2.48196,-2.31264
43,3.70703,5.53465,-4.92048,-12.4176,-1.2752,5.78838,-0.82732,-6.16704
44,3.70703,4.51385,-4.92048,-16.2384,-2.29536,5.2767,-0.57276,-7.7088
45,4.47071,3.49305,-4.6632,-18.7856,-3.31552,1.69494,-0.57276,-8.22272
46,8.54367,4.76905,-3.3768,-17.512,-2.29536,2.20662,1.46372,-6.424
47,11.85295,7.06585,-0.54672,-13.18176,1.78528,10.13766,4.773,-3.08352
48,4.72527,2.72745,-3.89136,-15.72896,-1.2752,9.1143,-0.3182,-6.424
49,-1.12961,-1.35575,-9.8088,-20.0592,-6.88608,6.5559,-5.91852,-10.79232
50,3.19791,1.70665,-8.5224,-17.76672,-5.61088,8.09094,-2.35468,-6.93792
51,11.08927,8.59705,-2.86224,-11.90816,1.2752,13.97526,2.73652,-0.77088
52,10.32559,8.34185,-2.34768,-12.67232,1.53024,17.30118,-0.06364,-2.5696
53,2.43423,0.68585,-7.49328,-20.31392,-7.39616,14.2311,-6.42764,-10.53536
54,1.41599,-0.59015,-8.5224,-22.09696,-9.94656,9.37014,-5.15484,-11.04928
55,7.77999,5.02425,-2.60496,-15.72896,-1.02016,14.48694,0.44548,-2.5696
56,7.52543,6.04505,-1.57584,-13.18176,5.35584,22.41798,-0.06364,0.77088
57,5.74351,5.02425,-4.40592,-14.9648,4.33568,25.23222,-1.33644,0.0
58,6.25263,4.00345,-7.49328,-19.54976,-7.90624,8.09094,-1.591,-2.31264
59,14.65311,10.38345,-2.60496,-14.71008,-6.63104,3.74166,5.53668,3.34048
60,21.01711,14.46665,1.25424,-10.37984,-0.25504,9.62598,7.82772,5.39616
61,8.28911,6.55545,-4.6632,-14.20064,-0.25504,16.7895,-3.11836,-2.5696
62,0.14319,1.96185,-8.77968,-17.00256,-3.57056,14.74278,-8.71868,-5.65312
63,2.94335,4.76905,-8.00784,-17.00256,-5.61088,10.13766,-6.6822,-3.08352
64,2.17967,3.74825,-9.29424,-18.27616,-6.376,13.20774,-7.44588,-3.59744
65,0.14319,1.45145,-10.32336,-18.27616,-3.06048,20.11542,-8.71868,-3.8544
66,8.79823,8.59705,-4.6632,-10.37984,7.39616,32.90742,0.19092,3.59744
67,13.63487,12.68025,-2.0904,-8.08736,6.63104,24.20886,3.5002,5.39616
68,0.39775,4.25865,-8.5224,-14.45536,-3.31552,8.85846,-6.17308,-2.5696
69,-5.71169,-0.07975,-11.0952,-15.72896,-4.08064,10.13766,-11.26428,-4.88224
70,1.67055,5.27945,-7.49328,-9.61568,3.8256,23.69718,-6.6822,0.77088
71,7.27087,10.12825,-4.6632,-5.79488,8.9264,29.83734,-2.8638,4.88224
72,8.54367,10.38345,-4.6632,-5.03072,10.2016,24.20886,-2.10012,6.68096
73,7.01631,7.06585,-8.77968,-10.63456,4.08064,15.5103,-6.42764,0.77088
74,0.65231,1.70665,-14.18256,-16.49312,-0.76512,14.2311,-13.30076,-5.65312
75,-2.65697,0.17545,-16.49808,-18.27616,0.0,21.13878,-15.5918,-7.96576
76,-5.96625,-1.86615,-18.29904,-20.31392,-0.51008,24.72054,-16.35548,-9.25056
77,-8.76641,-4.16295,-19.07088,-20.82336,-2.5504,15.5103,-17.88284,-9.50752
78,-5.96625,-2.12135,-15.72624,-16.74784,1.53024,13.97526,-17.37372,-6.424
79,-1.89329,0.43065,-13.92528,-16.49312,2.29536,16.7895,-17.88284,-6.16704
80,-1.63873,-0.84535,-16.75536,-20.31392,-2.04032,13.46358,-18.90108,-10.02144
