Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,0.14319,5.02425,3.56976,8.21472,4.59072,5.78838,-7.44588,6.16704
1,-0.62049,3.49305,1.51152,5.92224,2.5504,3.74166,-9.48236,4.88224
2,-4.18433,-0.84535,-3.11952,0.82784,-3.06048,-0.86346,-13.0462,1.54176
3,-2.14785,-0.07975,-2.0904,1.08256,-4.33568,-1.1193,-10.75516,3.59744
4,3.45247,4.25865,2.28336,4.39392,-2.04032,0.92742,-5.66396,7.45184
5,3.70703,3.49305,2.28336,3.88448,-2.29536,1.4391,-5.91852,6.93792
6,0.14319,-0.07975,-0.28944,0.82784,-3.8256,1.69494,-7.44588,4.88224
7,0.14319,0.68585,1.25424,2.10144,-1.53024,2.97414,-5.15484,5.39616
8,2.94335,3.74825,3.82704,5.15808,1.02016,4.25334,-2.8638,5.65312
9,1.41599,2.98265,2.54064,5.15808,-0.51008,2.46246,-4.1366,3.08352
10,-3.16609,-0.33495,-1.06128,2.10144,-5.35584,-1.63098,-7.19132,-1.02784
11,-5.45713,-1.86615,-2.0904,0.3184,-7.39616,-1.88682,-8.71868,-2.5696
12,-3.42065,0.68585,0.22512,2.35616,-4.59072,1.69494,-6.93676,0.25696
13,-0.62049,3.49305,2.54064,3.88448,-2.5504,2.97414,-3.37292,3.34048
14,0.90687,5.02425,4.08432,5.4128,-2.29536,2.46246,-0.82732,4.88224
15,2.68879,6.81065,7.42896,9.48832,-0.76512,3.9975,0.44548,5.65312
16,5.23439,10.38345,11.28816,14.58272,3.8256,7.57926,2.2274,8.47968
17,5.99807,11.14905,11.54544,15.6016,5.35584,8.09094,2.48196,8.73664
18,5.23439,9.61785,10.25904,14.58272,4.84576,6.04422,2.48196,6.16704
19,5.99807,9.87305,11.03088,15.34688,4.59072,6.30006,4.51844,6.424
20,6.76175,10.89385,12.57456,16.62048,5.61088,8.09094,5.79124,8.22272
21,6.25263,9.87305,12.57456,16.8752,6.12096,8.85846,5.79124,10.02144
22,4.47071,9.10745,11.80272,17.12992,5.35584,7.57926,4.51844,10.2784
23,5.99807,10.89385,13.3464,19.4224,7.14112,9.37014,5.79124,11.30624
24,10.58015,14.46665,17.2056,23.49792,10.45664,12.69606,10.11876,14.38976
25,10.58015,14.21145,16.94832,23.2432,9.18144,11.6727,10.11876,14.1328
26,5.74351,10.63865,13.3464,19.67712,5.1008,6.81174,6.80948,10.53536
27,3.70703,8.59705,11.03088,18.1488,4.08064,4.76502,5.02756,8.73664
28,2.94335,6.81065,8.2008,17.12992,3.8256,5.2767,4.00932,7.19488
29,-0.62049,2.72745,3.56976,13.56384,1.02016,5.2767,1.46372,3.08352
30,-2.65697,1.19625,1.7688,11.27136,0.0,6.5559,1.46372,1.79872
31,3.45247,7.83145,8.97264,16.62048,6.376,11.41686,8.33684,8.73664
32,12.87119,18.29465,19.7784,26.80928,15.81248,18.0687,18.01012,18.75808
33,17.45327,23.39865,25.18128,31.90368,20.4032,21.65046,22.5922,23.89728
34,17.96239,22.88825,24.66672,30.63008,18.61792,20.88294,21.82852,22.61248
35,18.21695,21.61225,23.38032,28.59232,16.06752,19.3479,19.28292,20.81376
36,15.16223,18.29465,20.55024,23.49792,12.752,16.02198,16.2282,18.24416
37,3.70703,7.06585,9.74448,10.76192,2.04032,5.78838,6.30036,6.93792
38,-8.76641,-6.45975,-4.14864,-2.99296,-9.94656,-5.21274,-5.66396,-6.424
39,-12.58481,-11.56375,-10.58064,-7.3232,-13.77216,-7.25946,-11.00972,-12.59104
40,-10.54833,-10.03255,-9.03696,-4.776,-10.2016,-3.42186,-10.5006,-12.59104
41,-11.31201,-10.28775,-8.5224,-5.28544,-9.69152,-3.16602,-11.51884,-14.90368
42,-14.62129,-12.83975,-11.0952,-8.5968,-12.752,-4.9569,-13.80988,-18.24416
43,-13.60305,-11.56375,-10.06608,-7.06848,-12.49696,-2.3985,-12.28252,-16.18848
44,-8.51185,-6.97015,-6.20688,-2.48352,-8.9264,1.69494,-8.20956,-10.79232
45,-7.49361,-6.20455,-5.43504,-1.97408,-7.90624,1.4391,-8.20956,-10.2784
46,-8.76641,-7.99095,-5.9496,-2.99296,-9.43648,-1.63098,-9.99148,-12.59104
47,-6.47537,-4.92855,-2.60496,-0.9552,-7.39616,-0.35178,-7.44588,-10.02144
48,-1.38417,0.43065,2.28336,2.8656,-2.80544,3.22998,-1.84556,-4.11136
49,-0.11137,0.94105,2.79792,3.62976,-1.78528,2.20662,-1.84556,-4.36832
50,-3.67521,-4.16295,-2.0904,0.06368,-5.61088,-2.91018,-6.6822,-10.2784
51,-4.43889,-5.94935,-3.11952,-0.19104,-6.376,-2.14266,-7.19132,-10.53536
52,-2.14785,-3.14215,-0.54672,2.35616,-3.31552,3.22998,-4.1366,-6.16704
