Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-4.94801,-3.14215,-9.03696,-5.28544,4.84576,32.90742,7.06404,5.65312
1,-9.53009,-9.26695,-14.69712,-11.90816,-1.53024,26.76726,1.20916,-0.77088
2,-10.54833,-11.30855,-16.75536,-11.90816,-4.08064,25.7439,-0.82732,-4.11136
3,-9.27553,-9.01175,-15.21168,-6.81376,-2.29536,28.3023,0.19092,-3.34048
4,-8.76641,-8.50135,-14.18256,-3.5024,-1.53024,25.7439,0.44548,-3.34048
5,-6.72993,-7.73575,-11.35248,-1.20992,0.25504,24.72054,1.97284,-1.79872
6,-1.89329,-4.41815,-6.20688,1.592,3.8256,30.34902,6.30036,1.79872
7,1.16143,-2.37655,-4.6632,3.37504,5.1008,34.95414,7.57316,3.34048
8,0.14319,-2.63175,-7.75056,3.12032,2.80544,31.88406,5.79124,1.54176
9,-2.65697,-5.18375,-12.12432,0.3184,-2.04032,25.23222,2.73652,-1.2848
10,-1.63873,-6.20455,-11.60976,-0.70048,-3.31552,22.16214,2.2274,-1.02784
11,1.41599,-4.16295,-7.49328,0.57312,-0.76512,24.97638,4.00932,1.2848
12,-0.11137,-4.16295,-6.20688,0.3184,0.25504,27.53478,3.75476,1.2848
13,-3.16609,-6.71495,-7.75056,-0.19104,-2.04032,25.48806,2.73652,0.51392
14,0.14319,-4.67335,-6.20688,2.61088,-1.2752,24.20886,6.55492,4.62528
15,7.77999,1.19625,-2.34768,6.43168,3.57056,26.76726,11.90068,9.76448
16,10.07103,2.72745,-2.60496,5.92224,5.35584,27.53478,10.11876,8.73664
17,4.97983,-1.86615,-7.75056,-0.19104,1.2752,23.1855,2.73652,2.05568
18,2.17967,-4.41815,-10.06608,-4.26656,-2.04032,20.6271,-0.06364,-0.77088
19,4.47071,-1.35575,-6.46416,-1.97408,-1.02016,24.20886,4.51844,3.8544
20,6.76175,0.43065,-4.14864,-0.19104,-0.51008,26.76726,5.79124,5.39616
21,2.43423,-5.18375,-9.55152,-6.0496,-5.1008,22.41798,-0.82732,-1.2848
22,-0.87505,-9.77735,-14.43984,-10.63456,-6.63104,19.3479,-4.1366,-5.39616
23,1.67055,-7.99095,-12.89616,-8.85152,-3.57056,21.13878,-1.08188,-1.79872
24,3.70703,-5.43895,-10.32336,-7.06848,-2.5504,23.1855,0.9546,1.02784
25,0.39775,-8.75655,-12.12432,-10.37984,-6.63104,21.65046,-1.84556,-2.5696
26,-1.12961,-11.05335,-14.43984,-10.88928,-8.41632,23.1855,-1.33644,-4.62528
27,4.47071,-6.20455,-10.83792,-3.5024,-1.78528,30.34902,5.79124,1.2848
28,8.03455,-3.39735,-7.236,1.592,2.5504,34.6983,8.84596,3.8544
29,6.76175,-4.92855,-8.00784,-0.19104,-0.25504,34.18662,6.55492,2.05568
30,7.52543,-3.14215,-7.236,-0.44576,-2.04032,33.4191,7.3186,3.8544
31,15.16223,5.53465,-0.804,5.66752,1.02016,36.48918,13.42804,11.30624
32,20.76255,11.65945,4.08432,10.5072,2.04032,39.55926,16.99188,15.16064
33,18.98063,9.61785,3.56976,9.48832,-0.76512,37.76838,14.9554,13.10496
34,18.98063,9.10745,4.85616,11.01664,0.25504,37.76838,15.71908,13.36192
35,22.79903,12.16985,7.94352,14.83744,3.57056,40.07094,18.01012,14.1328
36,17.45327,9.36265,3.31248,12.03552,-0.76512,35.72166,11.90068,6.93792
37,8.79823,1.96185,-5.43504,5.4128,-10.2016,28.81398,3.24564,-2.31264
38,6.50719,-1.35575,-10.06608,0.82784,-17.08768,25.99974,0.44548,-6.16704
39,9.30735,-0.07975,-9.8088,1.08256,-17.59776,26.51142,1.97284,-3.8544
40,7.01631,-1.61095,-11.60976,0.06368,-17.34272,25.99974,0.44548,-4.62528
41,-0.11137,-7.22535,-17.26992,-4.776,-20.4032,21.65046,-4.90028,-9.25056
42,-3.42065,-11.30855,-20.1,-6.55904,-21.6784,19.60374,-6.42764,-10.02144
43,0.90687,-8.24615,-14.69712,-1.71936,-17.08768,25.23222,-0.06364,-3.34048
44,4.72527,-4.92855,-9.55152,1.592,-14.79232,30.09318,3.5002,0.51392
45,2.17967,-7.22535,-11.86704,-1.71936,-18.10784,28.3023,-0.06364,-2.82656
46,0.90687,-8.75655,-12.89616,-2.73824,-18.61792,28.81398,-0.57276,-4.36832
47,3.70703,-5.94935,-10.06608,1.33728,-15.55744,34.44246,1.97284,-1.79872
48,1.41599,-8.50135,-12.3816,-1.20992,-17.8528,35.72166,-0.82732,-4.36832
49,-6.72993,-16.41255,-20.87184,-11.144,-24.48384,29.83734,-8.46412,-11.82016
50,-12.33025,-20.24055,-25.50288,-15.72896,-27.79936,25.48806,-12.53708,-16.44544
51,-9.27553,-15.64695,-21.12912,-10.88928,-23.71872,28.55814,-8.97324,-12.59104
52,-4.94801,-11.05335,-15.72624,-5.03072,-19.128,32.39574,-4.90028,-7.96576
53,-6.47537,-13.60535,-15.72624,-5.28544,-19.128,33.16326,-4.90028,-9.25056
54,-6.22081,-13.09495,-15.21168,-4.26656,-16.06752,36.48918,-3.37292,-9.25056
55,-2.91153,-8.75655,-12.63888,-1.20992,-10.96672,40.32678,-1.84556,-6.93792
56,-4.18433,-10.54295,-13.668,-2.99296,-10.2016,39.55926,-4.64572,-9.50752
57,-9.27553,-16.66775,-17.01264,-8.34208,-11.98688,38.02422,-8.20956,-14.1328
58,-8.00273,-16.41255,-16.2408,-8.08736,-10.71168,40.58262,-6.42764,-13.10496
59,-1.12961,-8.50135,-10.58064,-3.24768,-7.39616,42.88518,-1.08188,-7.19488
60,3.19791,-2.88695,-6.97872,-1.20992,-5.86592,39.8151,2.48196,-3.59744
61,2.94335,-3.14215,-6.20688,-1.97408,-6.12096,35.20998,4.00932,-2.5696
62,4.47071,-0.59015,-3.63408,0.82784,-2.80544,34.95414,7.82772,0.77088
63,6.76175,2.98265,-1.57584,3.62976,0.0,36.74502,10.62788,4.62528
