Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-5.20257,-3.39735,-7.236,-0.9552,-9.43648,-33.0993,-10.24604,-6.16704
1,-4.94801,-4.41815,-9.03696,-1.71936,-9.43648,-33.61098,-8.97324,-6.424
2,-10.03921,-7.99095,-13.15344,-3.5024,-11.4768,-35.6577,-12.28252,-8.9936
3,-19.96705,-14.62615,-19.58544,-8.34208,-16.06752,-39.75114,-18.90108,-13.87584
4,-20.47617,-14.62615,-20.87184,-8.85152,-16.06752,-38.98362,-18.90108,-14.90368
5,-14.87585,-10.03255,-18.29904,-6.81376,-13.26208,-35.40186,-15.33724,-13.10496
6,-16.40321,-12.07415,-20.61456,-9.61568,-15.04736,-36.16938,-18.1374,-16.18848
7,-22.25809,-18.70935,-25.2456,-14.71008,-18.10784,-39.4953,-23.73772,-19.272
8,-21.49441,-18.19895,-22.6728,-12.92704,-16.06752,-37.96026,-21.70124,-15.67456
9,-15.13041,-12.07415,-16.2408,-7.06848,-11.73184,-34.3785,-15.84636,-10.2784
10,-14.11217,-10.28775,-14.43984,-5.54016,-10.45664,-34.3785,-14.57356,-10.53536
11,-15.89409,-12.07415,-16.75536,-8.08736,-11.98688,-36.9369,-16.8646,-12.848
12,-15.63953,-11.05335,-16.49808,-9.8704,-13.77216,-37.19274,-18.39196,-11.04928
13,-14.87585,-8.50135,-14.43984,-9.61568,-13.26208,-35.91354,-17.11916,-8.22272
14,-15.63953,-9.26695,-15.46896,-11.65344,-14.28224,-37.44858,-16.8646,-10.02144
15,-16.14865,-11.56375,-17.5272,-14.20064,-15.81248,-38.98362,-16.61004,-12.07712
16,-13.34849,-9.77735,-16.2408,-12.4176,-14.0272,-35.40186,-14.57356,-9.76448
17,-9.02097,-5.43895,-12.63888,-8.08736,-8.9264,-30.02922,-11.7734,-5.65312
18,-6.98449,-3.90775,-10.58064,-5.54016,-6.376,-27.72666,-12.02796,-4.36832
19,-5.96625,-2.12135,-8.77968,-3.24768,-5.86592,-28.49418,-10.5006,-2.82656
20,-4.94801,-0.59015,-6.46416,-0.70048,-5.1008,-27.9825,-8.20956,-1.54176
21,-6.72993,-1.61095,-5.9496,0.57312,-5.1008,-23.63322,-9.48236,-2.82656
22,-10.29377,-4.16295,-7.75056,-0.70048,-6.88608,-21.07482,-13.30076,-5.65312
23,-12.83937,-7.48055,-10.06608,-3.5024,-8.9264,-21.5865,-16.10092,-8.22272
24,-10.54833,-6.45975,-9.8088,-4.01184,-7.14112,-19.79562,-15.33724,-8.73664
25,-6.22081,-3.65255,-8.26512,-2.99296,-4.08064,-16.98138,-13.55532,-7.19488
26,-8.00273,-6.20455,-10.32336,-5.79488,-6.376,-18.00474,-15.84636,-8.9936
27,-13.60305,-11.56375,-15.72624,-9.8704,-10.71168,-20.81898,-19.66476,-13.10496
28,-13.85761,-11.56375,-16.2408,-10.12512,-11.22176,-20.81898,-18.90108,-11.82016
29,-11.31201,-9.01175,-13.41072,-8.34208,-9.94656,-21.07482,-17.37372,-7.96576
30,-13.09393,-11.56375,-14.18256,-10.63456,-13.00704,-23.63322,-20.42844,-9.25056
31,-16.65777,-15.64695,-18.04176,-13.94592,-17.08768,-25.4241,-23.48316,-14.38976
32,-15.63953,-14.88135,-18.55632,-13.6912,-17.34272,-23.63322,-21.9558,-16.44544
33,-12.33025,-11.56375,-16.49808,-9.8704,-13.26208,-20.05146,-19.4102,-16.44544
34,-14.11217,-13.35015,-18.04176,-10.63456,-13.26208,-20.81898,-21.9558,-19.272
35,-17.16689,-16.15735,-20.35728,-12.67232,-15.04736,-23.12154,-23.48316,-20.81376
36,-14.62129,-13.09495,-18.29904,-10.37984,-11.98688,-20.3073,-20.42844,-17.9872
37,-10.54833,-8.50135,-14.43984,-7.3232,-7.6512,-16.4697,-17.37372,-15.4176
38,-9.27553,-7.99095,-13.92528,-7.83264,-8.41632,-18.00474,-18.64652,-16.7024
39,-9.53009,-10.28775,-15.21168,-9.10624,-11.73184,-21.5865,-20.42844,-18.75808
40,-9.78465,-9.77735,-14.43984,-8.08736,-12.49696,-21.84234,-19.66476,-17.47328
41,-9.53009,-7.48055,-12.12432,-6.55904,-11.4768,-19.79562,-17.88284,-14.90368
42,-10.80289,-7.48055,-12.3816,-7.06848,-12.49696,-20.81898,-18.90108,-15.67456
43,-14.62129,-10.28775,-15.21168,-10.12512,-15.04736,-23.12154,-23.48316,-17.9872
44,-14.62129,-10.03255,-16.2408,-9.61568,-14.28224,-20.56314,-24.24684,-16.95936
45,-12.33025,-8.50135,-16.2408,-8.34208,-12.752,-17.49306,-22.21036,-15.93152
46,-13.60305,-10.28775,-18.29904,-10.63456,-15.55744,-18.77226,-23.73772,-18.24416
47,-15.89409,-12.32935,-20.35728,-13.43648,-18.36288,-20.3073,-26.28332,-19.52896
48,-14.36673,-10.54295,-17.78448,-11.144,-16.06752,-17.7489,-23.2286,-15.67456
49,-11.82113,-7.48055,-14.9544,-8.34208,-12.24192,-13.9113,-18.90108,-12.59104
50,-14.11217,-9.52215,-17.01264,-10.63456,-14.0272,-13.9113,-19.4102,-14.64672
51,-18.18513,-14.11575,-21.90096,-14.20064,-18.61792,-16.72554,-21.70124,-17.47328
52,-17.67601,-14.62615,-22.6728,-13.6912,-19.89312,-16.72554,-19.66476,-16.95936
53,-17.67601,-13.86055,-22.41552,-12.92704,-20.14816,-16.21386,-17.88284,-16.7024
54,-22.76721,-17.68855,-26.532,-15.98368,-22.9536,-20.3073,-22.21036,-21.07072
55,-26.33105,-21.51655,-29.61936,-17.512,-24.73888,-23.63322,-26.79244,-24.4112
56,-23.53089,-19.21975,-26.78928,-13.43648,-20.65824,-19.53978,-25.26508,-21.58464
57,-17.67601,-12.83975,-21.3864,-5.79488,-13.26208,-11.09706,-19.15564,-14.64672
58,-14.36673,-7.99095,-17.01264,-0.19104,-9.18144,-7.00362,-15.08268,-10.53536
59,-11.56657,-5.18375,-14.69712,2.61088,-6.12096,-6.74778,-13.30076,-8.9936
60,-8.25729,-3.39735,-13.41072,5.15808,-3.31552,-6.49194,-11.51884,-8.22272
61,-3.42065,-1.10055,-10.83792,8.46944,-0.25504,-3.93354,-7.70044,-5.91008
62,-4.18433,-2.12135,-10.83792,7.70528,-0.76512,-3.6777,-7.70044,-6.16704
63,-10.03921,-5.94935,-14.18256,3.88448,-5.1008,-7.00362,-11.26428,-9.76448
64,-12.33025,-6.71495,-16.2408,2.10144,-7.14112,-8.28282,-11.26428,-11.30624
65,-10.80289,-5.18375,-16.2408,1.592,-7.6512,-9.05034,-11.00972,-11.82016
66,-9.27553,-3.90775,-16.2408,1.592,-7.90624,-10.32954,-12.53708,-13.36192
67,-7.74817,-1.86615,-14.69712,2.35616,-7.14112,-11.60874,-12.28252,-11.30624
68,-5.96625,0.68585,-11.35248,4.64864,-3.8256,-8.7945,-9.2278,-6.424
69,-5.96625,1.19625,-10.32336,6.43168,-1.78528,-4.44522,-7.70044,-3.8544
70,-6.47537,0.43065,-11.60976,6.6864,-2.04032,-2.3985,-7.19132,-3.08352
71,-5.45713,0.68585,-11.35248,7.70528,-2.04032,-2.65434,-5.15484,-1.79872
72,-2.14785,3.74825,-6.97872,12.29024,2.04032,0.41574,-0.82732,1.2848
73,-0.62049,5.53465,-3.63408,15.6016,4.59072,3.48582,0.9546,1.2848
74,-4.69345,1.70665,-6.72144,11.52608,-0.51008,-0.60762,-4.1366,-3.59744
75,-8.00273,-1.86615,-10.06608,6.17696,-5.35584,-7.00362,-6.93676,-6.424
76,-3.92977,1.45145,-8.00784,6.43168,-3.06048,-8.02698,-2.60924,-3.8544
77,-0.36593,4.25865,-5.9496,7.19584,-1.02016,-7.25946,-0.3182,-2.31264
78,-2.65697,0.94105,-7.75056,4.39392,-3.57056,-9.81786,-3.11836,-4.36832
79,-6.22081,-3.39735,-11.35248,0.57312,-6.12096,-13.65546,-5.66396,-6.93792
80,-3.67521,-1.61095,-9.03696,3.88448,-3.31552,-12.6321,-2.8638,-4.88224
81,1.67055,3.74825,-3.11952,10.25248,1.78528,-8.02698,1.71828,-1.2848
82,1.41599,4.25865,-1.57584,10.5072,0.76512,-8.53866,0.19092,-2.05568
83,-1.38417,2.21705,-2.60496,7.19584,-2.29536,-11.60874,-1.33644,-3.59744
84,-0.87505,3.49305,-1.06128,7.70528,-1.2752,-11.3529,0.9546,-0.51392
85,0.14319,6.04505,0.73968,11.27136,3.31552,-6.49194,3.75476,2.5696
86,-1.89329,3.23785,-2.0904,10.76192,3.31552,-5.98026,2.48196,0.25696
