Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-15.89409,-15.64695,-18.8136,-9.10624,-12.49696,6.81174,-13.0462,-14.1328
1,-18.94881,-16.66775,-20.35728,-10.12512,-15.3024,4.50918,-15.5918,-15.4176
2,-19.71249,-16.92295,-21.3864,-9.61568,-15.81248,3.74166,-15.33724,-14.64672
3,-14.11217,-12.32935,-17.78448,-4.776,-12.24192,7.57926,-10.24604,-10.2784
4,-9.78465,-8.75655,-14.43984,-1.71936,-10.71168,8.85846,-7.19132,-8.73664
5,-11.31201,-10.03255,-14.9544,-2.99296,-12.49696,7.32342,-8.46412,-11.04928
6,-9.53009,-6.97015,-12.89616,0.57312,-9.94656,9.62598,-5.66396,-10.02144
7,-5.45713,-1.61095,-7.75056,6.43168,-4.84576,13.46358,-1.33644,-6.93792
8,-7.23905,-2.37655,-7.49328,5.15808,-5.35584,11.92854,-2.35468,-7.19488
9,-10.54833,-5.94935,-9.8088,1.84672,-7.39616,9.1143,-4.64572,-7.19488
10,-8.76641,-4.16295,-7.49328,4.64864,-4.08064,12.18438,-0.57276,-2.31264
11,-3.67521,0.43065,-2.86224,9.74304,0.0,17.55702,4.51844,3.08352
12,-1.63873,0.68585,-2.60496,9.2336,-1.02016,17.55702,4.51844,3.08352
13,-4.94801,-2.63175,-6.20688,5.15808,-4.59072,13.46358,1.71828,0.0
14,-4.69345,-1.35575,-5.43504,5.15808,-4.33568,13.71942,3.5002,1.2848
15,0.65231,3.49305,-0.54672,8.72416,-0.25504,17.30118,8.5914,6.93792
16,2.43423,4.51385,2.02608,10.5072,1.02016,17.30118,10.37332,8.73664
17,-1.63873,1.96185,0.22512,8.21472,-1.2752,14.74278,8.33684,6.68096
18,-3.16609,2.72745,0.4824,7.96,-1.02016,13.97526,9.10052,6.424
19,-1.63873,2.72745,0.73968,8.72416,-0.25504,14.2311,8.33684,6.424
20,-5.96625,-3.14215,-4.6632,4.90336,-4.33568,10.13766,1.97284,0.77088
21,-14.36673,-12.58455,-13.668,-2.48352,-12.24192,2.7183,-5.66396,-6.68096
22,-17.67601,-15.90215,-17.78448,-4.776,-15.04736,1.69494,-7.44588,-8.9936
23,-16.14865,-14.11575,-16.49808,-2.48352,-13.26208,6.5559,-5.15484,-7.19488
24,-17.67601,-15.13655,-17.5272,-4.52128,-14.79232,6.04422,-6.93676,-6.68096
25,-20.22161,-18.70935,-20.87184,-9.10624,-18.61792,1.69494,-10.75516,-9.50752
26,-17.93057,-18.96455,-21.3864,-10.37984,-19.38304,-0.09594,-11.26428,-10.79232
27,-14.11217,-16.15735,-19.58544,-9.8704,-18.87296,-0.09594,-9.48236,-11.04928
28,-15.13041,-15.39175,-20.1,-12.4176,-20.91328,-2.3985,-10.24604,-13.36192
29,-18.94881,-17.68855,-22.15824,-16.74784,-23.97376,-5.72442,-12.79164,-16.18848
30,-19.45793,-17.68855,-20.87184,-16.2384,-22.18848,-3.6777,-12.02796,-15.67456
31,-15.89409,-13.09495,-15.98352,-10.63456,-15.55744,2.7183,-7.70044,-11.5632
32,-16.40321,-12.32935,-15.21168,-9.36096,-13.51712,3.48582,-7.70044,-10.53536
33,-20.47617,-16.92295,-18.8136,-13.18176,-16.83264,-0.60762,-10.75516,-12.07712
34,-17.67601,-14.62615,-16.2408,-10.63456,-15.3024,0.41574,-7.19132,-8.73664
35,-12.07569,-9.52215,-10.06608,-4.26656,-10.45664,5.02086,-3.37292,-5.39616
36,-12.07569,-9.26695,-9.03696,-2.48352,-9.43648,4.76502,-4.1366,-6.16704
37,-13.85761,-10.54295,-10.06608,-2.73824,-10.71168,2.7183,-5.15484,-5.65312
38,-10.03921,-6.71495,-5.69232,0.82784,-8.67136,4.25334,-1.08188,0.0
39,-4.43889,-0.33495,2.02608,7.70528,-3.31552,9.37014,5.02756,6.16704
