Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,15.67135,4.00345,9.22992,5.15808,6.12096,11.6727,4.26388,6.68096
1,16.94415,6.04505,12.06,7.45056,7.39616,11.92854,4.51844,7.96576
2,18.72607,10.38345,17.2056,13.30912,11.98688,16.02198,9.60964,14.64672
3,21.01711,14.21145,22.3512,17.89408,15.81248,19.09206,15.46452,21.32768
4,21.01711,13.19065,22.86576,17.12992,14.79232,17.04534,15.46452,20.81376
5,16.18047,7.83145,17.97744,11.01664,9.69152,11.41686,8.84596,13.61888
6,15.41679,6.55545,16.17648,9.2336,8.16128,9.88182,6.0458,9.50752
7,16.94415,8.85225,17.46288,10.5072,8.9264,11.41686,7.3186,7.96576
8,14.65311,8.59705,16.43376,8.97888,6.88608,10.3935,6.80948,4.36832
9,9.56191,6.04505,13.3464,6.17696,3.8256,7.8351,4.51844,1.54176
10,7.77999,5.27945,12.83184,6.43168,4.84576,8.60262,3.5002,2.31264
11,7.27087,4.76905,13.08912,7.96,7.39616,10.90518,2.73652,3.59744
12,6.25263,2.98265,12.06,7.96,9.18144,13.46358,2.2274,4.36832
13,1.92511,-2.63175,7.94352,3.37504,5.61088,11.16102,-1.591,3.34048
14,1.92511,-3.65255,6.39984,1.08256,2.80544,7.57926,-1.591,3.08352
15,4.72527,-0.59015,7.94352,2.10144,3.06048,7.06758,0.44548,3.34048
16,1.67055,-2.12135,5.628,0.06368,0.76512,5.78838,-1.84556,0.0
17,-4.94801,-8.50135,-0.54672,-5.28544,-4.33568,1.69494,-8.71868,-5.65312
18,-4.43889,-7.48055,0.73968,-5.03072,-3.8256,2.97414,-8.97324,-5.91008
19,2.68879,-1.35575,7.42896,0.06368,0.76512,7.06758,-3.62748,-3.34048
20,5.74351,0.17545,9.74448,1.08256,1.2752,7.57926,-2.10012,-2.82656
21,5.48895,-0.07975,9.74448,0.82784,1.2752,6.04422,-1.33644,-0.51392
22,8.28911,3.49305,12.06,3.62976,3.8256,7.32342,3.75476,4.62528
23,10.58015,5.02425,12.06,3.62976,3.31552,7.57926,5.53668,6.68096
24,10.32559,3.74825,10.00176,1.33728,0.76512,7.06758,3.24564,6.93792
25,8.79823,2.47225,8.71536,-0.19104,-1.02016,6.30006,0.70004,6.68096
26,8.28911,3.23785,10.00176,1.08256,-0.25504,7.57926,2.2274,6.93792
27,9.56191,5.02425,11.54544,2.35616,0.51008,9.1143,5.53668,6.68096
28,8.79823,4.51385,10.00176,1.592,0.25504,8.34678,5.02756,5.91008
29,6.50719,2.72745,7.68624,0.57312,0.76512,8.85846,1.46372,5.39616
30,5.74351,2.21705,6.14256,1.08256,3.06048,11.41686,-0.57276,4.88224
31,6.76175,2.72745,4.08432,0.57312,3.06048,12.18438,-1.33644,3.08352
32,5.48895,1.19625,1.51152,-2.2288,0.0,9.37014,-3.11836,1.54176
33,3.70703,0.17545,0.73968,-3.75712,-2.5504,6.5559,-2.35468,2.31264
34,2.94335,0.43065,1.51152,-3.24768,-2.80544,5.2767,-0.06364,3.34048
