Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-11.05745,11.14905,16.69104,9.99776,8.16128,5.02086,8.33684,17.21632
1,-11.31201,11.40425,19.00656,10.76192,8.16128,4.25334,9.35508,14.90368
2,-10.80289,13.19065,21.83664,13.56384,10.45664,5.78838,13.42804,13.87584
3,-10.03921,14.21145,22.86576,14.83744,12.24192,7.8351,16.2282,13.10496
4,-11.82113,11.14905,20.55024,12.03552,10.96672,6.5559,13.42804,11.30624
5,-15.13041,6.04505,14.89008,7.19584,6.63104,2.20662,6.80948,7.45184
6,-18.94881,2.21705,9.22992,3.37504,1.78528,-2.3985,2.73652,3.59744
7,-19.96705,2.21705,8.45808,3.62976,1.02016,-1.37514,5.02756,3.34048
8,-18.43969,4.51385,11.28816,5.4128,3.06048,0.92742,8.84596,5.91008
9,-16.91233,6.04505,12.83184,6.6864,3.57056,0.92742,10.37332,7.96576
10,-13.34849,8.85225,14.11824,8.97888,4.08064,0.67158,12.66436,8.47968
11,-7.49361,12.68025,17.72016,11.7808,6.376,2.20662,16.48276,9.50752
12,-3.42065,15.48745,20.29296,12.79968,7.90624,4.25334,18.26468,9.25056
13,-2.91153,14.72185,19.52112,11.7808,7.14112,4.25334,16.99188,8.47968
14,-0.87505,15.48745,19.52112,13.0544,8.9264,5.53254,17.24644,12.07712
15,3.70703,20.08105,22.86576,17.63936,13.77216,10.3935,21.82852,16.7024
16,8.79823,25.69545,27.75408,23.49792,18.36288,15.76614,28.70164,20.81376
17,14.14399,30.03385,32.6424,28.84704,20.91328,18.83622,33.53828,25.18208
18,17.70783,30.54425,32.89968,28.84704,20.14816,19.3479,33.28372,26.20992
19,20.50799,30.54425,32.12784,28.08288,20.14816,20.11542,32.7746,25.43904
20,19.99887,29.26825,30.0696,26.55456,17.8528,18.32454,29.71988,23.1264
21,12.36207,22.37785,22.86576,19.67712,11.4768,12.18438,19.53748,14.64672
22,1.16143,13.19065,13.08912,10.5072,4.33568,4.50918,10.11876,6.16704
23,-6.22081,8.08665,8.2008,5.92224,0.51008,0.41574,6.30036,2.82656
24,-9.78465,5.02425,6.14256,4.1392,-1.2752,-1.1193,2.99108,0.25696
25,-11.31201,1.70665,3.56976,2.10144,-2.80544,-2.14266,-0.82732,-2.5696
26,-14.11217,-1.61095,-0.804,-0.9552,-5.61088,-4.18938,-4.1366,-5.1392
27,-16.40321,-4.67335,-5.17776,-4.26656,-8.67136,-6.74778,-5.91852,-6.16704
28,-14.87585,-4.16295,-5.9496,-4.776,-9.94656,-8.02698,-4.39116,-5.91008
29,-14.87585,-3.90775,-5.69232,-5.28544,-11.73184,-9.56202,-4.90028,-7.96576
30,-16.14865,-4.16295,-4.14864,-5.28544,-10.45664,-9.81786,-6.6822,-8.47968
31,-13.60305,-1.86615,-0.28944,-1.71936,-5.35584,-7.00362,-5.4094,-6.16704
32,-9.02097,0.94105,2.02608,1.33728,-1.2752,-3.6777,-2.60924,-4.62528
33,-6.22081,2.98265,1.7688,3.12032,-0.76512,-2.65434,0.44548,-3.8544
