Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-10.80289,-6.20455,1.7688,-15.98368,-5.35584,-2.3985,-3.11836,4.36832
1,-6.47537,-3.14215,4.59888,-12.4176,-0.76512,1.18326,-1.08188,7.45184
2,11.08927,7.57625,10.7736,-6.55904,1.78528,3.22998,8.08228,12.848
3,13.88943,8.59705,9.74448,-7.3232,-2.04032,-3.6777,8.08228,11.30624
4,5.74351,3.49305,6.39984,-7.83264,-1.2752,-2.65434,2.73652,8.73664
5,10.32559,6.55545,8.71536,-3.24768,4.84576,4.25334,4.00932,11.82016
6,5.48895,4.00345,7.17168,-3.24768,2.80544,0.67158,0.9546,10.79232
7,-2.14785,-2.37655,2.28336,-6.81376,-2.5504,-3.6777,-2.60924,8.73664
8,-7.23905,-7.73575,-2.86224,-10.88928,-4.84576,6.04422,-6.42764,3.8544
9,-6.22081,-7.99095,-3.63408,-12.92704,-7.6512,0.92742,-6.42764,1.2848
10,-5.20257,-8.50135,-3.63408,-14.9648,-10.96672,-12.37626,-6.93676,-0.77088
11,-9.27553,-13.60535,-8.77968,-19.54976,-15.81248,-17.23722,-11.26428,-6.68096
12,-9.53009,-15.39175,-11.86704,-22.09696,-17.34272,-12.88794,-11.7734,-8.9936
13,-1.63873,-12.07415,-10.83792,-22.35168,-17.34272,-12.6321,-8.97324,-7.7088
14,-6.47537,-13.86055,-11.0952,-21.07808,-16.5776,-14.42298,-11.7734,-9.76448
15,-20.73073,-22.53735,-17.01264,-24.13472,-19.38304,-15.95802,-18.39196,-15.67456
16,-21.23985,-24.06855,-21.3864,-28.21024,-22.69856,-17.7489,-16.61004,-17.9872
17,-11.56657,-18.45415,-19.32816,-25.91776,-18.87296,-13.9113,-10.75516,-15.16064
18,-8.76641,-14.62615,-16.2408,-21.84224,-12.49696,-9.81786,-8.71868,-12.33408
19,-16.65777,-19.47495,-20.35728,-27.7008,-19.128,-14.42298,-14.82812,-18.75808
20,-21.74897,-23.04775,-23.70192,-32.28576,-25.75904,-17.7489,-15.33724,-22.35552
21,-14.36673,-17.68855,-18.29904,-26.68192,-22.18848,-14.93466,-9.48236,-18.24416
