Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-10.80289,1.96185,-7.236,3.37504,5.86592,4.50918,13.17348,-1.2848
1,-7.74817,3.49305,-3.89136,4.90336,6.63104,4.76502,16.99188,1.79872
2,-4.18433,5.02425,0.4824,7.45056,8.67136,6.81174,20.0466,4.11136
3,-2.14785,7.83145,4.08432,10.5072,11.4768,10.64934,21.57396,3.34048
4,-4.43889,7.32105,4.08432,10.25248,11.73184,9.88182,20.55572,-0.25696
5,-10.03921,2.47225,-1.83312,5.66752,7.6512,4.50918,16.48276,-5.1392
6,-13.60305,-0.59015,-6.72144,2.35616,5.35584,2.46246,13.17348,-7.7088
7,-10.80289,1.70665,-5.17776,3.88448,7.39616,5.02086,15.20996,-5.39616
8,-6.72993,6.55545,-1.57584,6.43168,9.69152,6.04422,18.26468,-2.82656
9,-5.20257,8.34185,-0.28944,7.70528,9.43648,4.76502,19.79204,-1.54176
10,-3.16609,9.36265,-0.54672,7.19584,7.90624,3.22998,21.3194,-0.77088
11,-0.87505,9.36265,-1.83312,6.43168,6.63104,1.69494,22.33764,-0.51392
12,-0.36593,9.36265,-2.60496,5.66752,6.376,1.18326,21.82852,-2.05568
13,0.14319,10.12825,-1.83312,6.6864,7.39616,1.18326,21.3194,-3.08352
14,-1.12961,9.10745,-1.31856,6.94112,7.39616,0.67158,19.28292,-3.8544
15,-3.92977,7.57625,-1.31856,6.43168,7.6512,1.95078,15.71908,-4.11136
16,-8.00273,5.27945,-1.83312,3.62976,5.61088,1.95078,11.90068,-6.16704
17,-12.83937,0.94105,-6.46416,-0.9552,1.53024,-0.86346,7.06404,-9.76448
18,-15.38497,-1.10055,-10.83792,-4.01184,-0.51008,-2.91018,4.51844,-11.82016
19,-14.36673,1.70665,-10.06608,-2.73824,1.53024,-1.88682,6.55492,-9.25056
20,-13.34849,3.23785,-9.03696,-2.99296,1.02016,-3.42186,6.55492,-8.73664
21,-16.65777,-0.84535,-13.15344,-7.57792,-3.57056,-7.25946,2.2274,-13.61888
22,-17.42145,-3.14215,-16.2408,-9.10624,-4.84576,-8.02698,0.9546,-16.44544
23,-14.62129,-0.33495,-14.43984,-5.28544,-0.25504,-3.93354,4.00932,-15.4176
24,-14.36673,2.21705,-12.3816,-1.20992,3.8256,-1.1193,6.0458,-14.64672
25,-15.38497,2.21705,-11.0952,1.08256,6.12096,-0.09594,7.3186,-13.36192
26,-14.87585,2.21705,-10.06608,2.10144,7.14112,1.18326,8.84596,-11.82016
27,-10.54833,5.78985,-6.72144,4.90336,9.18144,5.2767,12.91892,-7.96576
28,-6.98449,8.85225,-3.89136,6.17696,10.45664,8.09094,14.70084,-4.62528
29,-9.02097,6.81065,-5.9496,2.61088,6.63104,4.76502,11.137,-4.88224
30,-12.07569,4.25865,-9.03696,-0.44576,3.57056,1.18326,8.5914,-5.1392
31,-10.80289,5.27945,-8.77968,0.57312,4.59072,1.69494,9.8642,-3.8544
32,-10.80289,5.53465,-9.03696,1.08256,4.59072,2.20662,9.35508,-5.39616
33,-12.07569,5.53465,-8.5224,1.592,4.59072,2.46246,7.82772,-6.16704
34,-12.07569,7.32105,-5.9496,3.37504,5.86592,3.22998,7.82772,-5.65312
35,-11.82113,7.32105,-5.69232,3.12032,6.376,3.22998,7.3186,-7.7088
36,-14.36673,3.23785,-9.8088,-1.71936,2.80544,0.1599,3.75476,-12.59104
37,-18.94881,-2.37655,-14.69712,-8.5968,-2.5504,-5.21274,0.19092,-17.21632
38,-19.96705,-3.14215,-13.668,-8.85152,-3.57056,-7.00362,1.97284,-15.93152
39,-13.09393,2.21705,-5.43504,-1.46464,2.04032,-2.14266,8.84596,-7.96576
40,-9.02097,5.78985,-0.54672,2.61088,5.35584,0.41574,10.62788,-5.39616
41,-13.85761,1.70665,-5.9496,-2.2288,1.53024,-3.42186,3.75476,-11.04928
42,-17.16689,-2.12135,-11.35248,-7.83264,-1.78528,-7.5153,-0.3182,-14.64672
43,-15.38497,-0.84535,-9.8088,-7.83264,-0.76512,-7.5153,1.71828,-13.10496
44,-11.56657,2.21705,-5.69232,-5.03072,1.53024,-5.21274,5.53668,-11.5632
45,-9.53009,5.02425,-3.63408,-1.97408,4.08064,-2.3985,7.57316,-11.5632
46,-10.54833,6.04505,-3.3768,-0.19104,5.1008,-0.09594,8.5914,-11.30624
47,-11.31201,7.83145,-2.86224,1.33728,6.376,1.18326,10.37332,-8.9936
48,-10.54833,10.12825,-1.06128,2.35616,7.39616,1.69494,11.137,-5.1392
49,-10.80289,8.59705,-2.60496,0.57312,5.86592,0.41574,9.10052,-4.62528
50,-11.05745,6.04505,-5.43504,-0.9552,4.59072,0.1599,7.3186,-6.68096
51,-8.25729,6.55545,-4.40592,0.3184,6.63104,1.4391,7.82772,-7.19488
52,-9.78465,4.25865,-3.89136,-1.46464,5.61088,0.1599,4.00932,-10.53536
53,-16.91233,-1.86615,-7.49328,-7.57792,-0.25504,-4.70106,-2.8638,-17.47328
54,-20.73073,-5.18375,-9.55152,-9.8704,-2.29536,-7.00362,-5.66396,-19.52896
55,-19.96705,-4.41815,-9.03696,-8.34208,0.0,-5.21274,-5.66396,-19.272
56,-20.98529,-4.16295,-9.8088,-8.5968,0.51008,-3.93354,-6.6822,-20.5568
57,-22.00353,-4.67335,-10.32336,-9.8704,-0.51008,-5.21274,-6.17308,-20.81376
58,-20.22161,-3.14215,-8.26512,-8.34208,0.25504,-4.9569,-2.35468,-19.52896
59,-15.89409,1.96185,-2.86224,-2.48352,4.33568,-1.37514,4.00932,-14.90368
60,-12.58481,7.06585,1.25424,2.10144,8.9264,1.95078,8.5914,-9.76448
61,-9.27553,10.89385,4.08432,5.66752,12.24192,4.25334,11.137,-5.39616
62,-5.20257,13.44585,6.9144,8.46944,13.77216,5.53254,15.20996,-1.02784
63,-3.16609,14.46665,8.97264,8.97888,13.26208,5.78838,18.7738,-0.51392
64,-3.67521,13.70105,8.71536,7.19584,11.22176,5.02086,18.01012,-3.08352
65,-3.67521,13.44585,6.9144,5.92224,9.69152,4.50918,16.2282,-2.05568
66,-2.40241,13.70105,5.37072,5.66752,10.2016,5.02086,16.2282,1.2848
67,0.90687,15.99785,7.17168,9.2336,14.53728,8.85846,20.30116,3.59744
68,2.68879,17.27385,9.74448,12.54496,18.61792,11.92854,23.61044,4.36832
69,0.90687,15.23225,10.00176,12.54496,19.63808,13.20774,22.08308,4.11136
70,-0.36593,13.19065,9.4872,11.7808,19.63808,13.97526,20.55572,4.11136
71,0.90687,12.42505,8.71536,11.52608,18.87296,13.46358,20.0466,3.8544
72,0.90687,10.89385,6.14256,8.46944,15.55744,9.88182,18.51924,2.31264
73,-0.87505,9.61785,4.08432,5.4128,11.98688,6.5559,17.501,2.31264
74,-0.87505,9.87305,2.54064,4.39392,10.45664,5.53254,16.73732,1.79872
75,-0.87505,10.12825,0.4824,3.88448,10.96672,4.50918,15.20996,0.0
76,-4.94801,7.83145,-2.0904,1.84672,9.69152,2.20662,12.4098,-2.82656
77,-8.00273,7.57625,-0.804,2.35616,9.43648,2.7183,11.90068,-3.34048
78,-8.00273,8.85225,2.02608,4.1392,9.94656,4.76502,12.91892,-4.11136
79,-4.18433,11.14905,5.11344,6.94112,11.4768,8.09094,14.9554,-3.8544
80,-1.12961,11.91465,5.11344,7.45056,11.73184,9.62598,14.9554,-3.08352
81,-4.18433,7.57625,-0.804,2.8656,6.376,5.2767,10.37332,-5.1392
82,-8.51185,4.25865,-5.9496,-1.20992,2.80544,1.18326,7.57316,-5.91008
83,-9.53009,4.76905,-6.46416,-1.20992,3.57056,1.18326,8.33684,-4.62528
84,-6.98449,7.32105,-3.89136,0.57312,6.12096,2.7183,10.88244,-2.31264
85,-8.00273,6.04505,-4.6632,-0.44576,5.61088,1.95078,9.10052,-2.31264
86,-11.56657,4.51385,-6.72144,-1.46464,4.84576,0.67158,7.06404,-0.77088
87,-11.82113,6.55545,-4.40592,0.3184,6.88608,1.95078,9.8642,3.34048
88,-11.05745,8.59705,-1.57584,1.84672,8.16128,3.48582,11.64612,5.39616
89,-13.60305,6.81065,-3.89136,0.82784,6.88608,2.97414,9.60964,3.08352
90,-16.91233,4.51385,-6.72144,0.3184,5.86592,1.69494,6.55492,0.0
91,-17.42145,5.02425,-6.97872,1.08256,6.63104,1.95078,7.06404,-2.5696
