Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,63.52863,63.20985,63.77328,59.92288,70.39104,75.6327,53.39396,53.44768
1,78.03855,78.01145,78.43824,74.44192,83.90816,87.40134,67.39476,69.12224
2,77.02031,77.50105,78.43824,73.93248,81.35776,84.5871,64.84916,67.58048
3,65.56511,67.03785,67.11792,62.7248,69.37088,74.60934,55.17588,56.78816
4,72.69279,72.90745,72.00624,66.80032,75.2368,80.49366,63.83092,63.98304
5,78.29311,78.26665,76.89456,70.87584,80.08256,83.81958,67.39476,68.86528
6,64.03775,65.25145,64.54512,58.904,67.07552,68.46918,53.1394,56.5312
7,45.70943,47.64265,48.33648,42.3472,49.47776,49.02534,36.84756,39.8288
8,41.63647,43.04905,43.70544,37.50752,46.41728,44.67606,35.57476,35.20352
9,51.05519,51.21545,49.88016,45.14912,55.59872,53.63046,45.24804,41.62752
10,53.85535,53.51225,51.68112,47.4416,58.40416,57.21222,46.26628,42.3984
11,45.20031,45.34585,44.22,39.03584,49.22272,50.30454,34.55652,34.17568
12,37.30895,36.41385,36.24432,29.35648,39.78624,43.6527,23.10132,25.696
13,32.72687,30.79945,30.32688,22.22432,33.66528,37.00086,15.97364,18.75808
14,18.21695,17.27385,16.94832,6.17696,19.38304,21.9063,3.75476,3.8544
15,-1.12961,-1.61095,-1.83312,-13.6912,-0.25504,4.25334,-12.02796,-14.90368
16,-11.31201,-12.32935,-13.15344,-23.62528,-9.94656,-4.9569,-20.17388,-24.15424
17,-8.00273,-8.50135,-9.8088,-19.29504,-5.35584,-2.91018,-14.57356,-19.272
18,4.21615,4.51385,4.59888,-6.81376,7.90624,7.32342,-0.06364,-5.1392
19,8.54367,10.63865,11.54544,-1.20992,12.24192,10.90518,5.28212,-0.77088
20,3.45247,5.53465,7.68624,-4.52128,6.88608,5.78838,0.9546,-5.1392
21,2.17967,2.98265,6.14256,-5.79488,5.86592,4.50918,-2.35468,-6.93792
22,0.14319,1.70665,5.88528,-7.3232,5.1008,3.9975,-5.4094,-8.22272
23,-0.36593,1.19625,5.37072,-9.61568,3.31552,2.97414,-4.39116,-8.22272
24,2.68879,3.23785,7.17168,-8.34208,5.61088,4.50918,0.19092,-5.1392
25,6.50719,6.30025,9.74448,-5.79488,8.41632,6.5559,3.5002,-3.59744
26,-0.62049,-1.35575,2.54064,-13.43648,-0.25504,-2.3985,-5.15484,-14.1328
