Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-25.05825,-33.25575,-41.19696,-32.7952,-38.51104,-42.82122,-26.79244,-40.34272
1,-42.36833,-41.16695,-45.31344,-35.3424,-40.8064,-46.65882,-36.72028,-43.94016
2,-51.78705,-47.54695,-49.94448,-38.39904,-45.14208,-49.7289,-42.57516,-48.05152
3,-41.60465,-42.95335,-47.1144,-36.10656,-42.0816,-43.3329,-37.73852,-45.99584
4,-27.09473,-31.97975,-37.33776,-26.93664,-31.62496,-27.47082,-27.55612,-37.2592
5,-27.34929,-29.68295,-34.76496,-25.40832,-31.11488,-31.30842,-25.51964,-34.43264
6,-31.93137,-34.02135,-39.91056,-30.75744,-35.45056,-41.03034,-30.10172,-38.03008
7,-38.80449,-41.67735,-47.62896,-38.39904,-39.27616,-46.91466,-38.24764,-44.71104
8,-40.58641,-42.44295,-46.85712,-36.10656,-33.1552,-37.44858,-37.2294,-43.6832
9,-29.13121,-34.78695,-41.19696,-31.77632,-30.85984,-25.67994,-29.08348,-39.8288
10,-33.45873,-37.33895,-44.5416,-36.36128,-36.21568,-25.93578,-33.15644,-43.16928
11,-45.42305,-44.99495,-50.20176,-42.21984,-41.57152,-38.72778,-39.52044,-45.22496
12,-34.22241,-37.59415,-44.79888,-36.87072,-37.74592,-42.30954,-30.35628,-37.00224
13,-25.05825,-27.64135,-35.02224,-27.19136,-31.11488,-34.12266,-21.44668,-29.29344
14,-26.84017,-26.87575,-32.44944,-24.38944,-27.54432,-28.23834,-22.71948,-29.03648
15,-31.93137,-31.97975,-36.8232,-29.48384,-31.11488,-30.5409,-28.82892,-33.66176
16,-34.22241,-34.02135,-39.13872,-34.0688,-36.21568,-40.00698,-31.11996,-35.71744
17,-29.89489,-31.21415,-36.30864,-33.04992,-35.19552,-42.0537,-27.55612,-34.43264
18,-31.16769,-33.76615,-37.33776,-34.0688,-34.68544,-39.23946,-29.5926,-37.2592
19,-24.54913,-30.70375,-36.8232,-32.7952,-30.85984,-29.51754,-25.7742,-37.2592
20,-17.93057,-24.06855,-33.22128,-28.9744,-25.75904,-24.40074,-20.42844,-35.46048
21,-32.18593,-31.46935,-38.62416,-35.08768,-34.94048,-40.7745,-28.82892,-41.62752
22,-41.35009,-40.40135,-46.08528,-43.49344,-45.9072,-53.5665,-36.21116,-48.8224
23,-33.71329,-37.84935,-45.57072,-43.49344,-44.88704,-48.4497,-33.411,-48.05152
24,-31.16769,-33.25575,-39.91056,-37.8896,-37.23584,-37.96026,-29.33804,-42.3984
25,-33.20417,-33.25575,-38.88144,-37.8896,-38.256,-45.12378,-29.33804,-40.34272
26,-37.27713,-37.08375,-41.9688,-41.20096,-42.33664,-53.82234,-32.1382,-41.88448
27,-33.96785,-35.80775,-40.6824,-38.65376,-38.51104,-49.7289,-29.33804,-40.59968
28,-28.87665,-33.25575,-39.65328,-37.63488,-38.76608,-41.28618,-28.82892,-42.14144
29,-36.51345,-36.31815,-42.99792,-40.18208,-42.59168,-40.51866,-34.42924,-45.99584
30,-37.27713,-36.57335,-43.76976,-40.69152,-42.0816,-44.35626,-33.411,-43.94016
31,-34.98609,-36.06295,-42.22608,-39.67264,-39.27616,-43.84458,-31.62908,-41.88448
