Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-6.47537,-14.62615,-1.31856,16.8752,3.06048,2.46246,-5.66396,-6.93792
1,1.67055,-7.22535,7.68624,26.55456,10.96672,10.90518,1.97284,1.54176
2,8.54367,-0.07975,14.6328,34.96032,18.36288,17.04534,8.33684,8.9936
3,7.77999,0.17545,13.86096,34.19616,18.36288,17.04534,6.80948,7.45184
4,5.99807,-1.61095,10.7736,30.63008,16.06752,15.25446,3.5002,2.5696
5,9.30735,2.21705,13.3464,32.66784,18.10784,15.76614,5.53668,3.34048
6,13.38031,7.06585,15.9192,37.2528,21.42336,16.53366,8.33684,6.424
7,12.61663,6.81065,15.40464,39.03584,20.91328,15.25446,7.57316,6.68096
8,10.07103,4.25865,13.60368,37.2528,18.10784,11.16102,6.80948,5.65312
9,10.83471,5.53465,14.37552,37.2528,17.08768,9.37014,7.82772,7.45184
10,11.08927,5.02425,13.3464,36.99808,15.04736,6.04422,5.53668,5.65312
11,8.28911,1.96185,10.25904,34.19616,11.98688,2.20662,2.2274,2.31264
12,6.25263,0.17545,7.94352,32.1584,11.73184,-0.60762,2.73652,1.2848
13,7.01631,1.19625,9.74448,33.17728,14.53728,-1.1193,6.30036,3.08352
14,7.27087,0.94105,11.54544,34.19616,16.5776,-1.88682,7.3186,3.34048
15,6.50719,-0.84535,11.28816,32.1584,15.81248,-3.16602,5.28212,1.54176
16,8.54367,0.94105,11.28816,33.17728,15.81248,-2.14266,5.79124,2.31264
17,10.58015,3.49305,13.60368,34.7056,17.08768,1.69494,8.84596,5.1392
18,10.32559,2.47225,14.11824,31.90368,15.04736,3.74166,8.84596,5.65312
19,7.77999,-0.84535,12.06,24.26208,7.90624,0.67158,5.53668,1.79872
20,7.27087,-1.86615,10.00176,20.18656,3.8256,-1.37514,3.75476,-0.77088
21,8.28911,-1.10055,9.4872,19.4224,3.31552,-2.14266,4.00932,-2.05568
22,4.72527,-4.67335,6.39984,16.62048,2.29536,-5.98026,0.44548,-5.65312
23,-0.11137,-10.54295,2.54064,13.30912,0.25504,-11.09706,-4.1366,-8.73664
