Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,1.41599,-0.59015,2.79792,4.1392,7.14112,-13.14378,-13.30076,-2.5696
1,1.16143,-0.59015,3.31248,2.8656,4.84576,-15.95802,-18.39196,-3.59744
2,0.90687,-1.61095,2.28336,2.61088,2.29536,-20.05146,-21.44668,-4.11136
3,4.47071,1.96185,6.14256,6.94112,4.33568,-19.0281,-19.15564,-0.25696
4,8.54367,7.06585,11.80272,11.52608,8.41632,-15.95802,-16.61004,4.88224
5,5.99807,4.76905,10.51632,9.48832,6.376,-17.23722,-19.15564,3.34048
6,-1.38417,-1.86615,3.31248,2.61088,0.51008,-21.5865,-25.51964,-2.82656
7,-2.65697,-3.39735,0.99696,1.84672,-0.51008,-21.07482,-28.06524,-2.82656
8,1.92511,0.17545,3.0552,5.4128,2.04032,-18.77226,-26.53788,1.79872
9,2.68879,0.68585,1.25424,3.88448,0.76512,-22.09818,-27.55612,2.5696
10,-2.65697,-3.90775,-4.40592,-1.97408,-3.06048,-25.67994,-30.8654,-1.54176
11,-6.22081,-6.97015,-6.97872,-4.26656,-3.31552,-23.12154,-32.1382,-4.88224
12,-5.45713,-6.97015,-6.46416,-4.26656,-2.04032,-19.79562,-32.1382,-6.16704
13,-6.22081,-9.01175,-8.5224,-7.57792,-4.59072,-23.12154,-35.70204,-10.02144
14,-8.25729,-11.30855,-10.32336,-10.37984,-8.41632,-26.95914,-37.99308,-12.59104
15,-6.22081,-7.99095,-7.49328,-6.81376,-6.12096,-24.91242,-34.17468,-10.53536
16,-3.16609,-4.16295,-4.92048,-3.24768,-2.80544,-20.56314,-30.8654,-7.96576
17,-3.67521,-5.18375,-6.46416,-4.52128,-4.08064,-20.3073,-32.39276,-8.9936
18,-5.20257,-8.24615,-8.00784,-6.55904,-5.61088,-21.5865,-34.17468,-11.04928
19,-3.67521,-6.45975,-5.69232,-5.03072,-2.80544,-18.51642,-32.1382,-10.2784
20,-0.62049,-2.37655,-1.57584,-0.44576,1.53024,-15.1905,-28.82892,-8.22272
21,-2.14785,-3.90775,-3.3768,-1.46464,0.76512,-17.7489,-31.11996,-10.02144
