Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,3.19791,0.68585,0.99696,13.81856,10.2016,-7.00362,-9.48236,-3.34048
1,3.19791,0.43065,1.25424,15.85632,10.71168,-5.98026,-8.20956,-2.82656
2,-3.42065,-6.20455,-4.14864,10.25248,5.35584,-8.53866,-14.319,-9.25056
3,-7.74817,-10.54295,-8.00784,5.66752,2.5504,-8.02698,-18.1374,-13.36192
4,-3.42065,-5.43895,-4.40592,10.25248,7.14112,-0.86346,-13.30076,-8.9936
5,1.41599,-0.59015,-0.03216,15.6016,12.24192,4.25334,-10.5006,-6.16704
6,0.14319,-2.37655,-0.54672,15.09216,11.73184,2.20662,-12.79164,-8.47968
7,-0.87505,-4.16295,-1.83312,13.56384,9.69152,0.41574,-13.80988,-9.50752
8,1.92511,-1.61095,-0.804,14.83744,11.73184,2.20662,-10.75516,-6.16704
9,3.70703,-0.07975,0.4824,14.83744,13.26208,3.22998,-9.2278,-5.1392
10,0.14319,-3.39735,-0.804,12.79968,11.4768,1.4391,-11.51884,-8.9936
11,-2.91153,-6.20455,-2.86224,11.52608,8.9264,0.1599,-13.55532,-12.848
12,-0.36593,-4.41815,-0.804,13.0544,9.69152,1.18326,-10.5006,-11.30624
13,1.41599,-2.37655,1.51152,13.30912,9.18144,1.18326,-7.70044,-9.25056
14,-3.16609,-6.45975,-1.83312,8.72416,4.33568,-2.3985,-11.00972,-12.59104
15,-7.23905,-10.54295,-5.43504,6.17696,1.53024,-3.42186,-13.55532,-13.36192
16,-3.67521,-7.99095,-2.34768,9.2336,5.35584,0.41574,-11.51884,-8.47968
17,-3.16609,-6.20455,-1.06128,8.72416,5.86592,-0.09594,-12.28252,-6.68096
18,-8.51185,-10.28775,-6.46416,2.8656,0.51008,-4.70106,-16.35548,-12.33408
19,-10.54833,-12.58455,-9.55152,1.592,-1.78528,-6.49194,-15.84636,-13.61888
20,-6.47537,-9.26695,-6.72144,5.66752,1.78528,-3.6777,-10.24604,-8.47968
21,-3.92977,-7.73575,-4.92048,6.6864,3.06048,-3.42186,-8.20956,-6.424
22,-6.22081,-10.54295,-7.49328,2.8656,0.0,-7.25946,-11.7734,-10.2784
23,-5.96625,-10.03255,-7.236,2.61088,-0.51008,-7.77114,-12.79164,-12.33408
24,0.90687,-3.90775,-1.06128,8.46944,4.33568,-2.65434,-6.6822,-8.47968
25,4.97983,-0.07975,2.02608,11.7808,6.12096,-0.09594,-3.62748,-6.424
26,1.67055,-3.90775,-3.63408,7.19584,2.04032,-4.18938,-7.955,-9.76448
27,-1.38417,-8.24615,-9.03696,2.35616,-1.78528,-7.5153,-11.7734,-11.5632
28,1.16143,-6.71495,-7.236,3.12032,-0.76512,-5.72442,-8.97324,-8.73664
29,2.68879,-4.16295,-4.92048,5.15808,1.2752,-3.16602,-5.4094,-7.19488
30,0.14319,-6.71495,-7.236,3.37504,1.02016,-3.6777,-5.91852,-9.50752
31,0.65231,-7.22535,-7.236,3.37504,2.29536,-2.91018,-6.6822,-9.50752
32,5.74351,-3.14215,-3.11952,6.94112,5.61088,2.20662,-4.90028,-6.93792
33,6.25263,-2.63175,-1.31856,7.19584,6.12096,5.2767,-5.4094,-7.7088
34,-0.11137,-8.24615,-5.43504,1.84672,2.80544,4.25334,-8.71868,-12.59104
35,-5.20257,-12.32935,-9.03696,-1.46464,1.02016,2.20662,-11.51884,-15.4176
36,-2.65697,-9.01175,-6.20688,0.57312,4.08064,4.50918,-9.73692,-13.10496
37,1.92511,-3.90775,-2.0904,3.12032,7.90624,7.8351,-6.6822,-10.2784
38,0.39775,-4.67335,-2.60496,0.82784,7.6512,7.32342,-6.42764,-11.04928
39,-1.89329,-7.73575,-4.6632,-0.19104,6.88608,6.30006,-6.42764,-11.30624
40,0.39775,-6.20455,-3.11952,2.8656,8.67136,7.8351,-3.11836,-8.9936
41,1.41599,-4.67335,-1.83312,3.88448,8.9264,8.34678,-0.82732,-7.19488
42,-2.91153,-7.73575,-5.69232,-1.97408,4.08064,4.50918,-4.64572,-10.2784
43,-5.20257,-10.79815,-9.55152,-5.54016,0.76512,1.4391,-7.70044,-12.59104
44,0.14319,-7.22535,-5.69232,-0.19104,4.08064,4.25334,-3.62748,-7.96576
45,4.47071,-3.14215,-0.54672,5.92224,7.6512,7.06758,0.70004,-2.5696
46,2.17967,-4.41815,-1.57584,5.15808,6.376,5.02086,-0.57276,-3.08352
47,0.90687,-5.43895,-4.14864,2.10144,4.08064,3.9975,-2.10012,-4.11136
48,4.21615,-1.61095,-1.57584,4.1392,6.376,8.09094,0.9546,-2.5696
49,7.01631,2.47225,3.0552,7.96,10.96672,12.69606,3.5002,-1.2848
50,5.48895,2.47225,3.0552,9.2336,10.71168,12.44022,2.2274,-2.31264
51,4.72527,1.19625,0.99696,8.72416,8.41632,10.3935,1.20916,-4.11136
52,5.99807,0.94105,0.4824,8.21472,8.41632,10.90518,0.9546,-4.88224
53,4.72527,-0.07975,0.4824,7.96,8.41632,12.18438,-0.57276,-5.39616
54,-0.36593,-3.90775,-1.06128,5.66752,6.12096,11.41686,-5.4094,-8.47968
55,-3.92977,-8.24615,-3.3768,2.61088,3.8256,11.41686,-10.24604,-12.33408
56,-3.67521,-9.01175,-4.14864,1.33728,4.33568,13.71942,-11.7734,-13.36192
57,-4.69345,-9.26695,-5.43504,-0.19104,4.33568,14.74278,-13.55532,-14.1328
58,-9.02097,-13.09495,-9.55152,-3.5024,1.2752,10.64934,-19.15564,-15.93152
59,-9.02097,-14.11575,-10.58064,-3.75712,0.51008,8.09094,-20.683,-14.1328
60,-2.14785,-8.50135,-6.20688,2.61088,5.61088,12.69606,-16.10092,-7.96576
61,1.41599,-4.67335,-3.89136,6.43168,7.39616,15.25446,-13.55532,-6.16704
62,-2.40241,-7.48055,-7.49328,3.62976,2.5504,11.92854,-15.84636,-9.76448
63,-3.16609,-8.75655,-8.5224,3.62976,0.76512,11.16102,-13.55532,-9.25056
64,1.67055,-4.41815,-3.89136,8.72416,5.61088,16.7895,-5.91852,-3.34048
65,3.70703,-2.12135,-1.57584,11.7808,7.6512,20.37126,-4.1366,-1.54176
66,-0.62049,-5.69415,-5.69232,7.96,3.57056,16.02198,-10.24604,-5.65312
67,-3.42065,-8.50135,-9.55152,4.64864,1.53024,12.44022,-13.55532,-6.424
68,1.16143,-4.41815,-5.69232,6.6864,6.12096,14.99862,-9.2278,-1.2848
69,4.97983,-0.33495,-1.31856,8.97888,9.43648,17.81286,-5.15484,1.54176
70,3.70703,-2.12135,-1.57584,7.96,8.41632,17.04534,-4.64572,0.25696
71,3.19791,-2.63175,-2.34768,8.72416,8.41632,17.04534,-2.60924,1.54176
72,7.27087,2.72745,1.7688,13.30912,12.49696,19.85958,3.5002,7.96576
73,9.05279,6.30025,4.59888,16.36576,15.55744,20.88294,6.0458,11.5632
74,4.72527,1.45145,2.28336,15.09216,12.752,17.55702,0.9546,8.22272
75,3.45247,-1.35575,0.73968,14.83744,11.73184,17.30118,-0.82732,7.7088
