Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-5.71169,-11.05335,-13.41072,-8.5968,-9.94656,18.83622,-14.57356,-12.07712
1,-0.11137,-7.22535,-9.29424,-5.28544,-5.1008,22.16214,-10.24604,-6.424
2,4.47071,-3.90775,-5.9496,-2.48352,-2.5504,22.16214,-7.70044,-3.34048
3,1.92511,-6.20455,-7.75056,-4.776,-4.84576,17.81286,-9.99148,-6.93792
4,-1.63873,-10.03255,-10.83792,-8.5968,-7.90624,14.74278,-11.7734,-9.76448
5,-0.87505,-8.50135,-9.29424,-8.5968,-6.63104,18.32454,-9.99148,-8.73664
6,-5.20257,-9.52215,-8.77968,-10.37984,-8.16128,19.09206,-11.51884,-9.76448
7,-11.56657,-12.83975,-11.60976,-14.45536,-12.752,13.97526,-14.57356,-13.10496
8,-12.33025,-13.09495,-11.60976,-15.47424,-14.0272,10.90518,-14.319,-13.61888
9,-6.22081,-7.73575,-6.46416,-10.88928,-8.9264,14.2311,-9.48236,-10.02144
10,-1.63873,-4.67335,-3.3768,-7.83264,-5.61088,17.55702,-7.955,-8.47968
11,-5.45713,-8.75655,-7.236,-11.39872,-9.18144,13.97526,-12.02796,-11.82016
12,-10.03921,-13.09495,-11.35248,-15.21952,-12.752,8.34678,-15.08268,-14.38976
13,-5.71169,-8.50135,-7.75056,-10.63456,-7.90624,10.64934,-9.73692,-9.25056
14,1.16143,-3.14215,-2.60496,-5.54016,-2.5504,14.99862,-5.91852,-5.91008
15,-1.38417,-4.92855,-4.14864,-7.06848,-4.84576,11.16102,-9.99148,-8.9936
16,-3.42065,-4.41815,-4.6632,-7.06848,-5.35584,9.62598,-11.51884,-8.47968
17,3.70703,2.21705,1.51152,-0.9552,1.53024,17.04534,-5.66396,-2.05568
18,10.58015,6.81065,5.628,3.12032,4.33568,19.09206,-0.3182,0.77088
19,9.56191,3.49305,2.28336,-1.20992,-1.2752,12.44022,-3.11836,-3.59744
20,5.74351,-0.59015,-0.804,-4.52128,-4.08064,10.13766,-6.42764,-6.16704
21,3.96159,-1.10055,-0.28944,-3.75712,-3.06048,11.41686,-6.17308,-4.36832
22,2.68879,-1.86615,-0.03216,-3.75712,-2.5504,9.88182,-6.17308,-3.34048
23,0.39775,-4.16295,-2.0904,-6.55904,-4.33568,5.02086,-7.955,-4.36832
24,2.43423,-3.90775,-3.11952,-7.57792,-5.61088,2.97414,-8.20956,-5.91008
25,6.76175,0.94105,-0.54672,-3.75712,-3.31552,4.76502,-3.37292,-2.05568
26,9.56191,5.78985,3.82704,-0.19104,0.0,6.04422,0.19092,2.05568
27,6.25263,3.49305,2.79792,-0.9552,-1.53024,3.48582,-1.33644,-0.25696
28,7.52543,3.74825,4.08432,0.82784,-0.51008,3.48582,0.44548,1.54176
29,14.90767,10.12825,9.4872,5.92224,3.8256,7.8351,6.0458,7.19488
30,18.47151,12.16985,10.7736,5.4128,4.08064,8.09094,7.3186,7.45184
31,15.16223,10.38345,7.94352,1.33728,0.51008,3.74166,5.79124,5.39616
32,13.63487,10.63865,8.45808,2.35616,1.53024,3.74166,6.55492,6.93792
33,17.70783,14.97705,13.08912,6.6864,5.35584,6.30006,10.62788,11.04928
34,23.05359,18.03945,15.66192,7.96,6.376,6.81174,12.66436,12.07712
35,18.98063,13.70105,11.54544,1.592,0.76512,-0.09594,6.55492,6.424
36,11.85295,8.59705,7.68624,-2.2288,-2.04032,-4.70106,1.97284,2.31264
37,15.92591,11.91465,11.28816,2.35616,2.04032,-0.86346,6.30036,5.65312
38,21.27167,15.74265,14.6328,6.6864,4.84576,2.97414,10.11876,6.93792
