Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,9.56191,0.68585,-9.8088,2.8656,3.57056,0.1599,12.4098,11.30624
1,10.58015,1.96185,-7.75056,2.10144,3.31552,-0.86346,12.4098,12.07712
2,13.12575,5.53465,-3.63408,4.64864,6.12096,0.41574,15.97364,16.44544
3,14.65311,7.57625,-1.83312,7.45056,7.90624,1.95078,16.99188,18.24416
4,14.39855,7.32105,-3.89136,7.19584,6.88608,1.4391,14.9554,16.44544
5,15.16223,7.57625,-7.49328,5.4128,5.1008,-0.09594,14.19172,15.16064
6,13.38031,5.53465,-11.86704,2.10144,3.31552,-2.3985,11.137,11.30624
7,9.30735,0.94105,-14.9544,-0.9552,0.51008,-5.21274,7.06404,4.62528
8,5.74351,-4.16295,-16.2408,-3.75712,-1.53024,-8.28282,4.26388,-0.77088
9,5.74351,-3.90775,-14.9544,-2.99296,-0.25504,-7.00362,6.30036,1.02784
10,8.79823,0.68585,-10.58064,1.33728,3.31552,-2.14266,10.88244,7.96576
11,13.63487,6.30025,-4.92048,7.45056,7.90624,2.20662,16.73732,14.1328
12,16.94415,9.87305,-0.54672,11.27136,10.71168,4.50918,20.30116,18.50112
13,17.70783,11.14905,0.22512,11.52608,10.2016,3.9975,21.3194,20.5568
14,18.72607,11.65945,0.99696,12.03552,10.96672,3.22998,25.39236,23.89728
15,18.47151,10.63865,1.25424,13.0544,13.00704,3.74166,27.17428,24.66816
16,12.87119,5.78985,-3.3768,9.74304,9.18144,0.92742,21.3194,17.73024
17,3.96159,-0.59015,-10.32336,1.84672,0.76512,-5.46858,12.91892,7.96576
18,-4.18433,-6.20455,-16.2408,-5.03072,-6.12096,-10.0737,6.0458,1.54176
19,-8.51185,-9.01175,-18.29904,-6.55904,-7.39616,-10.58538,4.26388,0.77088
20,-7.74817,-8.50135,-16.75536,-4.776,-4.84576,-8.02698,5.79124,4.11136
21,-8.25729,-11.56375,-17.78448,-6.30432,-6.63104,-8.53866,3.24564,3.34048
22,-12.33025,-15.90215,-21.12912,-10.12512,-10.45664,-10.32954,0.44548,0.51392
23,-9.78465,-11.30855,-16.75536,-6.0496,-6.12096,-7.5153,5.53668,4.88224
24,-4.94801,-5.18375,-9.8088,-0.19104,-0.76512,-3.16602,9.8642,8.73664
25,-6.72993,-6.97015,-9.03696,-1.20992,-2.29536,-3.93354,7.57316,3.59744
26,-7.49361,-8.50135,-9.55152,-2.99296,-4.33568,-4.18938,7.3186,0.25696
27,-8.00273,-9.26695,-11.0952,-4.776,-6.63104,-5.72442,7.06404,-1.2848
28,-9.78465,-9.52215,-12.89616,-5.28544,-7.39616,-7.00362,6.30036,-3.08352
29,-8.00273,-7.48055,-12.89616,-3.75712,-5.61088,-6.49194,7.06404,-3.8544
30,-7.23905,-7.73575,-13.92528,-5.28544,-7.14112,-7.00362,5.53668,-5.91008
31,-8.76641,-10.03255,-15.72624,-8.5968,-11.22176,-9.81786,2.99108,-7.7088
32,-9.27553,-9.77735,-16.2408,-9.10624,-13.00704,-11.3529,2.99108,-6.68096
33,-11.31201,-12.07415,-19.32816,-11.65344,-14.53728,-14.93466,0.44548,-8.47968
34,-15.38497,-17.68855,-24.73104,-17.00256,-17.59776,-19.79562,-5.91852,-13.10496
35,-15.63953,-20.49575,-26.01744,-19.04032,-18.36288,-20.81898,-9.2278,-16.18848
36,-12.58481,-19.21975,-24.21648,-16.49312,-15.3024,-18.00474,-7.44588,-15.16064
37,-10.54833,-18.45415,-24.47376,-15.47424,-13.77216,-17.23722,-7.70044,-16.7024
38,-9.27553,-19.47495,-26.01744,-15.98368,-13.77216,-17.7489,-10.24604,-20.04288
39,-6.72993,-19.21975,-24.21648,-16.2384,-13.77216,-18.51642,-11.51884,-22.35552
40,-4.43889,-17.68855,-20.87184,-15.98368,-15.04736,-19.28394,-10.5006,-21.07072
41,-0.36593,-14.37095,-17.26992,-13.18176,-14.0272,-17.7489,-6.93676,-14.38976
42,2.43423,-12.07415,-15.72624,-9.61568,-10.45664,-14.42298,-3.62748,-7.7088
43,2.94335,-11.81895,-15.21168,-6.81376,-8.16128,-12.12042,-0.82732,-6.16704
44,3.45247,-10.79815,-14.43984,-6.0496,-7.90624,-11.60874,0.19092,-7.7088
45,-0.11137,-12.83975,-16.49808,-9.10624,-10.71168,-14.42298,-4.39116,-12.848
46,-2.14785,-15.90215,-18.29904,-10.63456,-11.98688,-15.70218,-7.19132,-14.1328
