Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-9.27553,-6.71495,4.08432,-8.34208,-3.06048,5.53254,-6.6822,-4.88224
1,-3.42065,-1.86615,8.97264,-3.5024,1.02016,8.85846,-1.08188,-0.25696
2,-0.11137,-1.10055,10.00176,-2.48352,1.2752,8.85846,-0.06364,0.25696
3,-1.38417,-3.39735,7.42896,-5.03072,-1.2752,6.5559,-2.60924,-0.77088
4,1.41599,-0.33495,9.22992,-3.24768,1.02016,7.8351,-0.3182,3.59744
5,9.05279,7.83145,17.2056,3.88448,8.16128,13.20774,5.79124,9.76448
6,11.08927,10.38345,20.29296,6.6864,11.98688,16.7895,6.55492,9.50752
7,8.54367,7.32105,18.74928,5.15808,11.22176,17.30118,4.00932,6.93792
8,9.56191,8.85225,21.57936,7.96,13.77216,19.09206,6.55492,11.82016
9,14.90767,15.48745,27.75408,14.58272,18.87296,22.16214,12.4098,20.5568
10,15.92591,17.27385,29.81232,16.62048,18.36288,20.11542,12.15524,21.8416
11,12.36207,13.44585,26.46768,12.79968,13.77216,14.99862,8.5914,16.7024
12,10.58015,11.14905,23.89488,9.48832,11.4768,11.92854,8.33684,13.10496
13,13.88943,13.44585,24.924,9.74304,13.51712,11.92854,11.137,13.61888
14,15.67135,14.72185,26.2104,10.25248,14.79232,10.64934,13.17348,13.87584
15,14.65311,13.95625,25.43856,9.2336,13.00704,6.5559,13.17348,13.10496
16,11.59839,11.65945,23.38032,7.45056,11.4768,4.50918,11.137,11.30624
17,7.77999,9.36265,20.55024,6.6864,11.98688,7.32342,8.08228,8.22272
18,4.72527,6.04505,16.43376,4.90336,10.96672,8.34678,5.02756,4.62528
19,0.39775,0.94105,11.80272,1.84672,6.88608,3.9975,1.46372,2.31264
20,-2.40241,-1.61095,10.00176,0.82784,4.84576,1.4391,-0.82732,2.31264
21,-1.12961,-0.07975,11.03088,1.84672,6.376,3.22998,0.44548,2.82656
22,-1.38417,-0.59015,9.4872,-1.46464,4.59072,3.9975,-0.3182,0.77088
23,-7.74817,-7.73575,2.54064,-10.37984,-2.80544,-0.86346,-7.44588,-5.1392
24,-10.29377,-11.81895,-1.06128,-14.20064,-5.86592,-3.42186,-11.51884,-6.93792
25,-4.43889,-7.73575,1.7688,-10.88928,-3.06048,-1.1193,-7.70044,-2.05568
26,-0.62049,-3.90775,4.59888,-8.85152,-1.2752,-0.35178,-3.88204,0.0
27,-3.92977,-5.69415,1.7688,-10.63456,-4.08064,-2.91018,-4.39116,-2.82656
28,-6.22081,-7.22535,-0.03216,-11.65344,-4.59072,-2.3985,-3.62748,-2.82656
29,-2.91153,-4.41815,1.7688,-8.85152,-1.53024,0.67158,-1.08188,0.51392
30,-0.36593,-2.63175,2.79792,-6.81376,-0.25504,-0.09594,-0.06364,1.54176
31,-2.91153,-5.18375,0.22512,-7.83264,-3.57056,-3.93354,-1.33644,-1.54176
32,-5.71169,-7.48055,-1.06128,-9.10624,-5.35584,-5.72442,-1.591,-2.82656
33,-2.40241,-4.41815,2.79792,-6.0496,-1.78528,-3.16602,1.71828,1.2848
34,1.41599,-0.59015,7.17168,-4.52128,1.2752,-2.91018,4.00932,5.91008
35,0.90687,-1.86615,6.65712,-7.57792,-0.76512,-6.74778,1.97284,5.1392
36,-0.11137,-2.88695,5.88528,-9.10624,-1.2752,-8.28282,0.19092,3.08352
37,1.67055,0.68585,8.71536,-4.01184,3.06048,-4.70106,2.99108,4.62528
38,2.94335,4.00345,12.57456,0.82784,6.12096,-3.16602,5.02756,5.91008
39,0.90687,2.72745,11.80272,0.06368,2.80544,-6.74778,1.20916,3.8544
40,0.14319,0.68585,9.74448,-1.97408,0.51008,-8.53866,-1.591,2.82656
41,3.19791,1.70665,10.7736,-0.70048,3.06048,-5.21274,0.44548,5.39616
42,3.70703,2.98265,11.28816,0.82784,3.57056,-3.16602,1.46372,4.88224
43,0.14319,0.94105,9.4872,-0.9552,0.51008,-7.00362,-1.33644,1.2848
44,-0.36593,0.68585,9.22992,-0.70048,-0.25504,-8.7945,-2.60924,1.2848
45,1.92511,2.47225,12.31728,1.84672,2.5504,-5.21274,-1.08188,5.1392
46,0.39775,0.94105,12.31728,1.84672,2.80544,-3.42186,-2.8638,4.36832
47,-4.43889,-3.65255,8.97264,-0.9552,0.0,-4.70106,-6.93676,0.51392
48,-6.22081,-3.65255,8.45808,-0.19104,0.0,-2.91018,-8.46412,0.0
49,-3.92977,-0.33495,12.06,3.62976,3.57056,2.46246,-6.42764,3.8544
50,-2.91153,0.68585,14.11824,5.4128,5.1008,5.2767,-4.64572,4.62528
51,-6.47537,-4.16295,10.51632,1.08256,1.78528,2.7183,-7.70044,0.51392
52,-8.25729,-7.73575,6.9144,-2.48352,0.0,1.4391,-8.71868,-1.54176
53,-4.94801,-4.92855,7.68624,-0.70048,2.80544,3.74166,-4.64572,1.2848
54,-2.91153,-3.39735,8.97264,0.57312,3.8256,4.25334,-2.60924,2.05568
55,-6.47537,-6.45975,6.39984,-1.20992,0.51008,-0.09594,-5.91852,-0.51392
56,-7.49361,-8.50135,4.08432,-2.2288,-2.29536,-4.70106,-7.70044,-2.05568
57,-4.18433,-6.97015,4.85616,-1.20992,-2.04032,-4.70106,-5.91852,-0.51392
58,-2.40241,-5.94935,4.59888,-0.19104,-2.04032,-5.21274,-5.66396,-1.02784
59,-7.23905,-10.54295,0.4824,-3.5024,-5.35584,-9.05034,-9.73692,-6.68096
60,-11.82113,-14.62615,-3.3768,-6.0496,-6.88608,-10.0737,-11.7734,-9.76448
61,-9.78465,-12.58455,-1.83312,-2.99296,-3.31552,-6.74778,-7.70044,-6.424
62,-6.47537,-9.77735,0.22512,-0.44576,-1.2752,-5.46858,-5.4094,-4.62528
63,-8.00273,-10.28775,-1.31856,-1.97408,-4.08064,-7.77114,-6.93676,-7.7088
64,-9.27553,-11.05335,-1.31856,-2.2288,-5.1008,-7.00362,-5.66396,-8.47968
65,-8.25729,-10.03255,-0.03216,-0.70048,-2.29536,-2.91018,-2.8638,-6.93792
66,-8.76641,-11.81895,-1.31856,-2.2288,-2.04032,-1.37514,-3.62748,-8.73664
67,-11.82113,-15.39175,-5.43504,-6.81376,-5.61088,-5.72442,-5.91852,-11.82016
68,-11.82113,-15.13655,-6.20688,-7.57792,-5.86592,-7.77114,-4.90028,-11.04928
69,-8.00273,-11.05335,-2.86224,-4.26656,-1.78528,-5.46858,-0.82732,-7.7088
70,-7.23905,-9.77735,-0.804,-2.99296,-1.2752,-5.46858,-0.06364,-7.45184
71,-10.54833,-12.83975,-2.34768,-5.79488,-5.1008,-9.05034,-2.60924,-11.5632
72,-13.09393,-15.13655,-3.89136,-8.08736,-7.39616,-9.81786,-4.1366,-14.1328
73,-11.56657,-13.09495,-2.0904,-6.0496,-5.1008,-6.2361,-1.591,-12.33408
74,-9.53009,-11.05335,-1.31856,-4.26656,-4.59072,-4.9569,0.44548,-10.79232
75,-11.05745,-11.81895,-4.14864,-6.30432,-8.67136,-8.02698,-1.08188,-13.10496
76,-9.27553,-10.54295,-3.63408,-6.0496,-9.69152,-8.28282,0.19092,-12.33408
77,-1.63873,-3.14215,3.56976,0.3184,-4.59072,-3.6777,7.06404,-6.424
78,0.90687,0.68585,7.68624,3.88448,-2.29536,-2.91018,9.10052,-3.59744
79,-2.14785,-3.14215,4.59888,1.33728,-4.59072,-7.25946,5.02756,-5.1392
80,-3.16609,-5.69415,3.0552,-0.19104,-5.1008,-9.81786,4.26388,-4.62528
81,-0.11137,-3.14215,4.85616,1.33728,-2.5504,-8.7945,8.5914,-1.54176
82,2.94335,0.17545,7.68624,2.35616,-0.25504,-6.74778,12.66436,1.02784
83,1.67055,-0.59015,6.14256,0.82784,-1.78528,-7.77114,11.39156,0.77088
84,-0.36593,-2.88695,3.31248,-0.44576,-3.31552,-10.0737,9.35508,0.77088
85,-0.36593,-4.16295,3.0552,-0.19104,-3.57056,-12.6321,9.35508,2.05568
86,-3.16609,-7.48055,0.22512,-2.48352,-7.14112,-16.21386,6.30036,-0.51392
87,-9.78465,-14.11575,-6.72144,-10.12512,-14.53728,-21.07482,-0.57276,-7.96576
88,-13.60305,-18.70935,-11.0952,-15.47424,-18.61792,-23.63322,-5.4094,-12.848
89,-12.07569,-17.94375,-8.77968,-12.92704,-16.06752,-22.60986,-4.90028,-12.33408
90,-12.58481,-16.92295,-5.9496,-10.63456,-14.28224,-21.5865,-4.90028,-12.33408
91,-16.65777,-19.73015,-8.00784,-13.18176,-17.08768,-22.09818,-5.91852,-13.87584
92,-17.93057,-19.73015,-8.26512,-14.71008,-17.59776,-19.28394,-3.11836,-12.848
93,-13.60305,-15.39175,-4.6632,-10.63456,-12.752,-14.16714,4.51844,-8.22272
94,-8.51185,-11.30855,-0.804,-6.0496,-8.9264,-11.60874,10.11876,-4.88224
95,-7.74817,-10.28775,0.22512,-5.28544,-9.69152,-13.39962,10.11876,-4.11136
96,-6.47537,-8.50135,0.99696,-3.75712,-10.45664,-12.88794,10.88244,-3.8544
97,-1.38417,-4.16295,4.85616,-0.44576,-8.67136,-10.0737,14.19172,-2.05568
98,1.16143,-2.12135,7.42896,1.08256,-7.14112,-8.53866,16.2282,-1.2848
99,-0.11137,-3.14215,7.94352,1.33728,-7.6512,-9.30618,15.71908,-1.54176
100,-1.89329,-3.90775,6.65712,1.592,-8.16128,-10.0737,14.70084,-1.54176
101,0.65231,-1.86615,6.39984,2.61088,-6.376,-7.25946,16.48276,-1.02784
102,4.21615,-0.07975,7.42896,3.62976,-4.59072,-5.46858,17.75556,-0.51392
103,3.19791,-1.35575,6.14256,2.10144,-5.86592,-7.77114,16.48276,-1.54176
104,2.94335,-1.86615,5.88528,2.10144,-5.86592,-8.7945,17.24644,0.0
