Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-3.16609,1.45145,5.11344,2.8656,10.45664,2.97414,2.99108,32.12
1,-8.76641,-4.41815,-2.86224,-6.0496,0.25504,-3.42186,-3.37292,21.58464
2,-10.03921,-8.24615,-7.236,-10.88928,-5.1008,-6.49194,-6.42764,16.7024
3,-8.76641,-6.45975,-5.17776,-8.08736,-0.76512,2.20662,-5.91852,17.9872
4,-24.54913,-11.56375,-6.20688,-8.08736,-0.51008,1.69494,-11.00972,16.18848
5,-17.93057,-6.20455,-2.60496,-4.776,0.76512,-3.93354,-4.90028,19.52896
6,-12.33025,-2.63175,-1.06128,-3.5024,2.29536,-3.42186,-5.15484,19.52896
7,-20.47617,-6.20455,-2.86224,-4.776,1.02016,-1.1193,-12.02796,17.9872
8,-18.43969,-3.90775,0.73968,-1.20992,1.78528,2.20662,-7.19132,22.61248
9,-4.43889,4.76905,7.68624,5.15808,6.376,5.53254,3.24564,30.57824
10,5.23439,11.14905,12.83184,10.76192,13.77216,6.04422,10.88244,37.77312
11,12.61663,16.76345,17.72016,16.36576,23.97376,12.9519,18.01012,43.6832
12,4.72527,10.63865,12.83184,10.25248,15.81248,15.5103,8.08228,34.6896
13,-9.78465,0.68585,5.628,1.84672,3.31552,7.57926,-3.11836,26.72384
14,-9.27553,0.17545,5.11344,1.592,1.53024,1.18326,-0.3182,27.75168
15,8.54367,8.85225,9.22992,5.15808,4.84576,1.18326,10.88244,33.4048
16,7.52543,9.87305,11.03088,7.45056,8.41632,7.32342,8.08228,34.17568
17,-1.38417,7.57625,13.08912,10.5072,11.98688,12.44022,5.79124,36.48832
18,0.65231,8.59705,14.89008,11.27136,10.96672,10.64934,7.57316,38.544
19,-2.14785,5.53465,14.11824,9.74304,9.18144,8.60262,4.773,38.03008
20,0.39775,4.51385,12.31728,6.94112,4.59072,3.48582,3.75476,35.20352
21,11.59839,10.63865,15.14736,8.21472,4.84576,2.20662,11.137,38.03008
22,11.85295,11.91465,17.97744,10.76192,10.45664,7.32342,13.6826,40.08576
23,11.34383,8.85225,15.66192,9.2336,11.98688,7.06758,10.11876,38.28704
24,-0.62049,0.68585,8.2008,2.61088,5.86592,3.9975,0.9546,31.34912
25,-13.34849,-6.45975,1.7688,-2.48352,1.53024,-0.86346,-5.4094,26.46688
26,-14.36673,-8.75655,0.22512,-3.24768,3.06048,-3.16602,-3.62748,25.696
27,1.41599,-2.63175,1.25424,-4.01184,1.53024,1.18326,5.28212,27.49472
28,11.08927,3.23785,3.0552,-4.01184,-1.2752,3.9975,10.88244,29.03648
29,-2.14785,-0.07975,4.08432,-1.46464,3.06048,8.09094,4.773,29.29344
30,-10.03921,-2.63175,4.85616,0.06368,3.8256,1.4391,0.9546,29.03648
31,-8.51185,-3.39735,2.54064,-3.24768,-3.06048,-5.72442,1.71828,27.23776
32,-1.89329,-0.84535,2.28336,-2.48352,-2.29536,-3.93354,2.2274,26.46688
33,-4.18433,-1.10055,2.79792,0.06368,2.80544,1.4391,-0.82732,24.66816
34,-8.00273,-2.63175,2.02608,-0.19104,3.57056,2.7183,-1.591,23.38336
35,-5.96625,-2.63175,0.4824,-2.2288,0.51008,-2.65434,2.2274,24.15424
36,10.58015,7.32105,6.9144,4.39392,6.63104,1.4391,14.9554,32.63392
37,21.27167,14.21145,13.08912,10.5072,14.53728,11.16102,18.51924,36.23136
38,9.30735,4.76905,6.14256,2.8656,7.14112,7.57926,6.55492,27.49472
39,-13.85761,-8.75655,-3.11952,-6.0496,-1.53024,-0.60762,-4.39116,21.58464
40,-14.11217,-7.22535,-2.0904,-4.26656,1.78528,-1.63098,-1.08188,23.64032
41,-6.98449,0.17545,5.37072,3.88448,12.49696,4.76502,4.773,28.00864
42,-5.20257,1.70665,7.42896,4.64864,11.98688,12.44022,3.75476,25.95296
43,-7.49361,-3.14215,1.7688,-3.5024,-1.02016,3.22998,0.44548,20.29984
44,-5.45713,-2.37655,1.51152,-3.24768,-2.5504,-1.63098,2.73652,22.35552
45,-3.42065,1.45145,5.11344,1.33728,2.04032,0.41574,5.02756,26.20992
46,6.50719,8.34185,9.74448,5.4128,6.12096,1.18326,12.4098,30.57824
47,13.88943,11.91465,11.03088,5.66752,5.61088,1.18326,14.9554,28.77952
48,1.67055,4.25865,7.68624,4.1392,4.08064,0.67158,3.5002,21.58464
49,2.68879,5.27945,10.25904,7.70528,6.88608,1.69494,4.26388,22.86944
50,24.07183,17.52905,16.17648,12.03552,9.69152,7.8351,20.0466,29.29344
51,21.52623,17.78425,15.66192,10.76192,9.69152,10.13766,19.28292,26.72384
52,-12.58481,-0.33495,4.59888,1.592,4.08064,5.2767,-0.57276,13.61888
53,-21.74897,-7.73575,-0.03216,-2.48352,-1.53024,-0.35178,-5.66396,7.7088
54,-0.36593,3.23785,6.65712,2.35616,-0.25504,-0.09594,6.30036,13.87584
55,19.74431,16.50825,16.17648,9.48832,5.61088,4.76502,18.51924,22.86944
56,24.83551,22.37785,22.86576,15.85632,13.77216,12.9519,20.55572,27.23776
57,7.52543,13.95625,20.29296,15.6016,15.81248,13.97526,12.4098,23.64032
58,0.65231,8.34185,14.6328,11.27136,12.24192,9.62598,11.137,20.5568
59,4.47071,9.36265,12.57456,9.48832,11.73184,8.60262,13.93716,20.04288
