Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,3.96159,7.83145,14.6328,-2.99296,3.57056,2.97414,4.26388,4.62528
1,10.58015,11.40425,18.74928,-0.19104,6.12096,3.74166,8.33684,6.424
2,11.59839,13.19065,21.83664,3.12032,9.43648,3.22998,8.5914,6.16704
3,1.67055,5.53465,15.40464,-0.9552,5.86592,0.1599,-0.06364,-2.31264
4,-13.34849,-6.45975,4.3416,-10.63456,-5.35584,-2.91018,-12.28252,-13.10496
5,-11.56657,-6.45975,3.56976,-11.144,-7.39616,-0.35178,-9.99148,-11.5632
6,-7.23905,-1.61095,8.2008,-5.03072,-0.76512,5.2767,-5.91852,-8.22272
7,-12.33025,-3.65255,8.45808,-4.52128,0.76512,3.48582,-8.97324,-9.76448
8,-12.07569,-4.92855,6.9144,-7.06848,-2.04032,-0.35178,-11.00972,-11.82016
9,-10.29377,-3.39735,8.2008,-7.57792,-4.08064,-1.1193,-11.00972,-12.59104
10,-3.42065,2.47225,14.6328,-2.73824,0.0,2.97414,-5.91852,-9.25056
11,-1.89329,4.25865,16.17648,-1.20992,1.2752,2.20662,-3.62748,-6.93792
12,-10.29377,-2.88695,9.22992,-7.57792,-4.59072,-2.91018,-9.2278,-12.33408
13,-15.89409,-9.26695,3.0552,-11.90816,-7.14112,-3.42186,-12.53708,-16.18848
14,-12.58481,-7.99095,3.31248,-10.37984,-4.84576,0.41574,-9.48236,-14.64672
15,-10.03921,-7.99095,1.51152,-12.92704,-7.90624,-2.14266,-7.70044,-14.90368
16,-6.22081,-7.48055,-1.57584,-16.49312,-12.49696,-7.00362,-5.15484,-16.18848
17,-14.36673,-9.77735,-4.14864,-18.7856,-15.04736,-10.0737,-7.19132,-16.95936
18,-25.05825,-13.86055,-5.69232,-19.80448,-15.3024,-11.3529,-10.75516,-17.21632
19,-21.23985,-12.83975,-4.6632,-18.27616,-13.26208,-9.05034,-7.70044,-15.67456
20,-10.29377,-7.73575,-2.60496,-17.00256,-13.26208,-7.25946,-2.10012,-15.16064
21,-9.53009,-5.94935,-1.83312,-16.74784,-12.49696,-5.72442,-3.37292,-15.67456
22,-7.23905,-1.35575,1.51152,-12.4176,-6.88608,-0.35178,-1.591,-12.33408
23,-4.18433,0.43065,2.28336,-10.88928,-5.61088,1.18326,0.19092,-10.79232
24,-8.00273,-3.90775,-1.57584,-13.6912,-9.18144,-2.14266,-4.39116,-12.59104
25,-8.00273,-5.18375,-2.86224,-13.43648,-9.18144,-1.37514,-4.64572,-10.53536
26,2.17967,1.70665,3.0552,-7.57792,-2.04032,4.76502,2.2274,-3.8544
27,-1.38417,1.19625,4.3416,-5.28544,2.29536,5.02086,2.99108,-2.82656
28,-12.33025,-7.48055,-2.34768,-11.144,-3.31552,0.1599,-4.90028,-11.04928
29,-14.62129,-10.79815,-6.20688,-13.18176,-6.376,-0.09594,-7.955,-15.4176
30,-10.03921,-7.48055,-4.40592,-10.12512,-5.35584,0.92742,-4.39116,-13.87584
31,-10.03921,-7.48055,-4.40592,-9.10624,-5.86592,-0.35178,-3.62748,-14.1328
32,-10.29377,-7.22535,-4.14864,-7.83264,-4.59072,1.18326,-2.8638,-13.87584
33,1.67055,1.19625,2.28336,-0.44576,2.5504,8.60262,5.28212,-6.424
34,9.56191,7.06585,5.88528,3.12032,4.84576,11.92854,8.08228,-2.82656
35,-5.96625,-0.84535,0.73968,-1.71936,0.25504,7.57926,-1.08188,-7.7088
36,-10.29377,-4.16295,-1.06128,-3.5024,-0.25504,4.50918,-2.10012,-8.22272
37,-7.49361,-0.84535,2.79792,0.57312,5.86592,8.85846,1.71828,-4.11136
38,-2.91153,5.02425,7.68624,6.6864,11.22176,12.18438,6.0458,0.77088
39,2.17967,7.83145,7.68624,6.43168,8.9264,8.09094,7.3186,1.54176
40,3.45247,8.08665,5.88528,5.15808,6.12096,4.76502,7.06404,1.02784
41,8.28911,12.68025,9.4872,9.99776,9.18144,6.81174,12.15524,5.39616
42,12.36207,16.76345,13.60368,14.328,12.752,8.09094,18.01012,11.5632
43,-0.11137,6.81065,6.65712,8.72416,7.90624,6.04422,6.30036,5.39616
44,-17.93057,-7.22535,-2.34768,1.84672,1.78528,5.78838,-9.48236,-4.88224
45,-13.09393,-6.45975,0.22512,3.12032,2.29536,6.04422,-6.6822,-4.62528
46,-1.38417,2.21705,6.65712,7.96,5.86592,7.57926,3.24564,0.51392
47,-10.29377,-0.59015,4.85616,6.6864,4.84576,7.06758,0.19092,-0.51392
48,-15.38497,-4.41815,0.73968,2.8656,1.78528,6.5559,-3.62748,-4.11136
49,-9.27553,-2.12135,0.99696,2.10144,0.0,7.8351,-0.82732,-3.59744
50,-10.03921,-3.14215,0.73968,0.82784,-1.78528,5.78838,-2.35468,-3.59744
51,-10.29377,-4.41815,-1.06128,-2.73824,-5.35584,0.67158,-3.11836,-4.62528
52,-13.60305,-4.92855,-0.804,-2.48352,-4.08064,-1.37514,-3.11836,-3.34048
