Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-4.43889,-2.88695,1.25424,-2.73824,4.08064,-19.28394,-6.6822,0.51392
1,-4.94801,-3.39735,1.51152,-4.52128,3.31552,-21.07482,-8.46412,-0.77088
2,-4.94801,-4.16295,0.73968,-6.0496,2.5504,-22.35402,-9.99148,-2.05568
3,-3.67521,-2.88695,2.02608,-3.5024,4.33568,-21.07482,-8.46412,0.0
4,-5.20257,-4.16295,0.99696,-2.99296,4.08064,-20.81898,-10.24604,-1.2848
5,-10.80289,-9.52215,-3.89136,-7.3232,0.51008,-23.37738,-15.5918,-6.424
6,-11.82113,-9.77735,-4.92048,-8.5968,0.76512,-23.63322,-13.80988,-6.93792
7,-5.45713,-3.39735,0.73968,-3.75712,5.61088,-20.3073,-5.4094,-0.51392
8,-0.62049,0.68585,4.85616,-1.46464,6.88608,-20.3073,-1.08188,3.34048
9,-1.89329,-1.10055,3.82704,-3.24768,4.08064,-23.63322,-4.64572,1.2848
10,-5.20257,-3.65255,2.79792,-3.5024,3.31552,-24.65658,-7.19132,-0.51392
11,-3.16609,-0.33495,6.14256,2.10144,8.16128,-19.53978,-3.88204,2.82656
12,-5.96625,-2.37655,4.3416,1.592,7.39616,-18.51642,-6.6822,-0.51392
13,-11.82113,-8.50135,-1.57584,-3.75712,2.80544,-21.84234,-12.79164,-7.19488
14,-11.05745,-8.24615,-2.34768,-3.75712,4.33568,-19.53978,-12.53708,-6.93792
15,-7.49361,-5.69415,-0.28944,-0.9552,7.6512,-14.42298,-9.73692,-3.34048
16,-9.53009,-8.50135,-2.60496,-3.24768,3.8256,-18.26058,-12.02796,-4.88224
17,-12.58481,-13.35015,-7.75056,-8.34208,-3.06048,-25.67994,-15.84636,-11.04928
18,-10.80289,-12.58455,-8.5224,-7.83264,-3.06048,-25.4241,-14.57356,-13.36192
19,-7.23905,-9.26695,-5.9496,-3.5024,1.2752,-20.81898,-10.75516,-10.79232
20,-9.53009,-11.30855,-7.75056,-5.03072,0.0,-21.33066,-11.7734,-10.53536
21,-14.62129,-16.15735,-12.12432,-9.61568,-4.08064,-24.91242,-16.61004,-13.36192
22,-13.60305,-16.15735,-13.15344,-10.12512,-4.08064,-25.93578,-16.8646,-13.61888
23,-7.49361,-11.56375,-10.58064,-6.55904,-0.51008,-23.37738,-14.06444,-11.30624
24,-7.23905,-11.30855,-11.35248,-5.79488,-0.51008,-24.1449,-14.82812,-12.33408
25,-10.80289,-14.37095,-14.43984,-7.06848,-3.06048,-25.67994,-17.11916,-14.90368
26,-8.51185,-12.83975,-13.15344,-4.52128,-1.02016,-23.12154,-14.319,-12.59104
27,-4.18433,-7.48055,-6.97872,0.3184,3.06048,-19.28394,-8.97324,-7.19488
28,-5.45713,-7.22535,-5.69232,0.06368,2.04032,-19.53978,-9.73692,-6.93792
29,-12.07569,-13.60535,-11.86704,-6.0496,-5.1008,-25.67994,-16.10092,-13.10496
30,-12.58481,-15.39175,-14.69712,-7.57792,-7.14112,-27.21498,-17.62828,-15.93152
31,-10.03921,-13.09495,-14.69712,-6.30432,-5.35584,-25.93578,-15.5918,-15.16064
