Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-2.65697,0.17545,3.56976,14.07328,10.45664,22.41798,5.79124,9.76448
1,1.41599,2.21705,3.0552,13.81856,10.45664,24.20886,6.55492,8.47968
2,-0.87505,0.68585,-1.57584,9.2336,5.1008,23.69718,2.99108,2.5696
3,-12.58481,-8.24615,-11.0952,-0.9552,-7.14112,12.9519,-6.17308,-6.16704
4,-14.11217,-11.56375,-16.49808,-6.30432,-16.5776,5.02086,-9.48236,-8.73664
5,-9.78465,-11.05335,-17.01264,-5.54016,-16.06752,5.78838,-10.75516,-8.73664
6,-19.45793,-17.68855,-20.35728,-6.81376,-12.49696,4.50918,-15.84636,-12.07712
7,-25.56737,-20.75095,-23.18736,-10.12512,-14.0272,11.6727,-18.90108,-15.93152
8,-20.98529,-16.92295,-21.3864,-10.63456,-14.28224,19.3479,-16.35548,-15.4176
9,-15.63953,-12.58455,-18.29904,-9.10624,-11.98688,16.02198,-13.0462,-13.61888
10,-18.43969,-14.11575,-18.55632,-10.63456,-13.77216,9.1143,-14.57356,-15.4176
11,-12.58481,-9.01175,-12.12432,-4.01184,-7.14112,12.69606,-7.70044,-7.96576
12,-6.98449,-3.39735,-6.46416,1.84672,-2.29536,15.25446,-3.37292,-3.59744
13,-15.38497,-11.05335,-15.72624,-10.12512,-17.34272,4.50918,-14.319,-14.90368
14,-19.20337,-16.15735,-20.87184,-15.72896,-22.69856,1.95078,-19.15564,-19.01504
15,-13.09393,-10.28775,-13.668,-6.55904,-10.71168,10.64934,-11.51884,-10.53536
16,-6.98449,-2.37655,-3.63408,5.4128,6.12096,22.92966,-3.11836,-1.2848
17,-11.05745,-6.20455,-7.75056,-1.20992,-1.53024,29.06982,-8.46412,-8.9936
18,-22.00353,-17.94375,-20.35728,-18.27616,-21.42336,12.9519,-19.4102,-20.81376
19,-21.49441,-18.45415,-21.12912,-18.7856,-20.4032,4.76502,-16.61004,-17.73024
20,-10.29377,-10.79815,-13.41072,-11.65344,-8.41632,14.2311,-9.99148,-11.5632
21,-14.87585,-13.09495,-14.69712,-14.20064,-8.41632,13.46358,-14.57356,-15.67456
22,-18.18513,-15.64695,-15.46896,-14.9648,-7.6512,9.62598,-13.30076,-15.4176
23,-6.22081,-6.45975,-6.46416,-3.24768,8.67136,23.44134,-3.11836,-5.1392
24,0.39775,-1.35575,-2.34768,-0.70048,7.14112,23.44134,-2.10012,-4.11136
25,-10.80289,-8.24615,-8.77968,-11.144,-11.4768,17.04534,-10.24604,-13.10496
26,-17.42145,-11.81895,-11.60976,-15.21952,-14.28224,21.39462,-12.53708,-14.64672
27,-3.42065,0.43065,-0.54672,-2.2288,4.33568,38.28006,1.97284,-0.77088
28,11.34383,14.72185,13.3464,13.56384,23.20864,48.51366,14.44628,12.59104
29,2.17967,7.83145,6.14256,4.64864,9.94656,25.99974,4.773,2.31264
30,-7.49361,-2.63175,-4.40592,-7.06848,-5.61088,7.57926,-4.1366,-8.9936
31,-5.20257,-2.63175,-6.20688,-6.81376,-3.57056,22.92966,-3.88204,-10.79232
32,-6.98449,-4.67335,-8.26512,-6.81376,-0.25504,31.62822,-7.955,-13.36192
33,-17.93057,-16.92295,-20.1,-20.31392,-15.81248,6.81174,-20.42844,-24.92512
34,-19.96705,-22.53735,-26.532,-28.21024,-21.93344,-2.14266,-24.24684,-31.34912
35,-12.33025,-17.68855,-21.90096,-21.58752,-8.16128,19.3479,-19.15564,-28.00864
36,-9.78465,-14.11575,-18.55632,-16.49312,-1.2752,30.09318,-18.64652,-25.95296
37,-23.78545,-23.55815,-27.30384,-25.40832,-16.06752,10.90518,-31.37452,-34.17568
38,-34.73153,-32.74535,-36.8232,-35.59712,-33.1552,-18.26058,-38.75676,-39.57184
39,-18.18513,-21.00615,-27.04656,-25.66304,-21.6784,-10.84122,-24.75596,-27.23776
40,-7.74817,-9.77735,-16.49808,-14.20064,-6.376,7.32342,-15.5918,-18.50112
41,-17.93057,-14.62615,-17.78448,-14.71008,-4.08064,14.99862,-21.44668,-22.61248
42,-27.09473,-22.79255,-24.98832,-23.11584,-12.752,10.13766,-28.57436,-29.80736
43,-22.25809,-21.00615,-25.2456,-25.91776,-19.89312,-2.65434,-26.02876,-27.75168
44,-9.78465,-11.81895,-18.29904,-22.09696,-17.59776,-3.6777,-17.37372,-20.04288
45,-11.82113,-11.05335,-16.49808,-20.31392,-13.00704,3.74166,-17.62828,-18.24416
46,-19.20337,-14.37095,-17.5272,-19.04032,-8.41632,4.25334,-21.19212,-18.50112
47,-13.85761,-9.52215,-13.41072,-13.18176,-3.06048,0.1599,-16.10092,-13.61888
