Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,10.83471,8.34185,7.94352,13.30912,16.06752,9.1143,22.84676,11.82016
1,12.36207,10.38345,9.74448,16.11104,19.38304,14.99862,24.62868,13.61888
2,7.77999,6.55545,6.14256,14.58272,17.34272,13.97526,21.06484,10.02144
3,4.47071,2.47225,3.0552,12.54496,14.79232,11.41686,19.28292,8.47968
4,9.56191,6.30025,6.9144,16.11104,18.61792,15.25446,24.88324,13.10496
5,15.16223,12.93545,13.08912,20.95072,23.71872,20.6271,31.24724,17.47328
6,15.67135,14.21145,13.3464,20.18656,22.18848,19.85958,31.75636,17.21632
7,14.90767,12.93545,11.03088,15.85632,17.8528,16.53366,29.97444,15.16064
8,18.47151,15.99785,12.83184,14.58272,17.8528,17.81286,31.5018,16.44544
9,21.27167,17.78425,15.14736,15.6016,19.38304,19.3479,31.75636,17.9872
10,18.47151,14.21145,11.80272,13.56384,17.08768,16.7895,26.91972,14.64672
11,16.68959,11.65945,9.4872,13.56384,15.55744,15.25446,23.865,13.61888
12,18.98063,14.72185,13.60368,18.40352,18.36288,19.09206,27.93796,16.7024
13,22.79903,19.82585,19.00656,22.98848,21.42336,22.67382,32.26548,20.29984
14,22.79903,20.33625,20.03568,22.73376,20.91328,20.6271,31.75636,19.78592
15,21.78079,18.54985,19.26384,21.46016,19.128,17.55702,30.99268,19.78592
16,26.87199,22.37785,23.12304,25.28096,22.69856,20.6271,36.593,25.43904
17,29.92671,25.44025,25.69584,28.08288,24.73888,22.16214,39.64772,28.2656
18,27.38111,22.63305,23.12304,25.02624,22.18848,19.85958,35.57476,25.696
19,24.07183,19.31545,19.7784,21.9696,20.4032,17.81286,30.99268,24.15424
20,25.09007,19.82585,19.7784,24.26208,22.44352,20.37126,30.99268,24.66816
21,25.59919,20.33625,19.26384,26.29984,23.97376,23.95302,31.5018,22.09856
22,19.99887,15.74265,13.60368,22.73376,19.128,21.13878,25.64692,14.38976
23,14.90767,10.38345,9.22992,18.40352,14.28224,17.04534,19.28292,8.73664
24,14.90767,10.63865,10.25904,18.65824,15.55744,18.0687,18.51924,10.2784
25,15.41679,12.42505,12.31728,20.44128,17.8528,20.6271,19.28292,12.848
26,12.61663,10.89385,10.25904,18.91296,16.32256,19.3479,17.24644,11.30624
27,9.56191,8.59705,8.45808,17.38464,14.79232,17.55702,15.97364,8.9936
28,10.32559,11.14905,10.51632,18.91296,17.08768,18.58038,19.02836,10.79232
29,13.63487,14.46665,13.3464,20.18656,20.14816,20.11542,22.5922,13.10496
30,14.14399,14.72185,13.60368,18.65824,18.87296,18.83622,22.08308,12.33408
31,14.65311,15.48745,14.11824,17.63936,18.36288,18.58038,22.33764,13.10496
32,18.72607,19.57065,17.72016,22.22432,21.6784,20.6271,26.15604,17.73024
33,22.28991,22.63305,21.0648,26.55456,24.99392,21.9063,30.229,22.86944
34,23.05359,21.61225,20.55024,25.28096,24.48384,19.85958,30.229,23.89728
35,23.05359,20.84665,20.55024,24.77152,23.46368,19.3479,30.229,24.92512
36,24.32639,21.61225,23.12304,26.55456,23.97376,20.11542,32.26548,27.23776
37,24.58095,21.10185,23.38032,27.57344,22.69856,18.0687,32.52004,26.72384
38,19.48975,14.72185,17.72016,22.73376,16.83264,12.44022,27.6834,20.04288
39,13.63487,9.10745,12.57456,17.63936,13.26208,10.64934,22.5922,13.87584
40,12.87119,9.36265,13.86096,17.38464,15.55744,16.27782,22.5922,13.10496
41,13.63487,11.14905,15.40464,18.65824,17.34272,20.37126,23.35588,13.87584
42,11.34383,7.57625,12.31728,15.09216,13.77216,17.55702,20.0466,11.30624
43,8.79823,3.74825,8.71536,11.01664,9.43648,14.74278,16.2282,9.25056
44,8.28911,3.74825,8.97264,10.25248,10.2016,16.02198,15.46452,9.76448
45,6.76175,3.74825,8.97264,9.74304,11.98688,16.7895,14.70084,9.25056
46,1.67055,-0.84535,3.82704,5.66752,9.18144,13.20774,10.62788,4.36832
47,-0.87505,-3.65255,-0.28944,2.8656,6.376,9.62598,7.06404,0.77088
48,4.72527,0.94105,3.82704,6.94112,8.9264,12.44022,10.11876,2.31264
49,9.30735,5.02425,7.94352,11.01664,11.22176,15.25446,12.4098,2.82656
50,5.23439,2.47225,6.39984,10.25248,10.2016,13.97526,10.88244,1.02784
51,1.67055,0.17545,4.08432,9.48832,9.69152,13.46358,10.88244,2.5696
52,4.97983,3.74825,7.17168,13.0544,14.28224,17.30118,16.2282,8.73664
53,9.56191,7.32105,10.25904,15.34688,17.08768,18.58038,20.55572,12.848
54,9.05279,5.27945,7.68624,11.7808,13.00704,14.48694,20.30116,11.5632
55,10.32559,5.53465,6.9144,10.25248,11.73184,13.20774,22.84676,12.33408
56,15.92591,11.14905,12.06,15.6016,17.08768,17.55702,29.46532,17.47328
57,20.76255,16.50825,17.46288,21.46016,22.69856,21.65046,34.0474,22.35552
58,20.50799,15.99785,17.72016,20.696,21.6784,19.85958,33.79284,21.8416
59,22.54447,17.27385,19.26384,20.18656,20.65824,18.0687,36.593,22.61248
60,30.18127,25.18505,25.43856,26.29984,25.504,21.39462,42.957,29.29344
61,35.27247,31.05465,30.58416,31.64896,29.83968,24.4647,46.26628,33.4048
62,31.96319,29.77865,29.29776,30.37536,28.30944,23.69718,42.70244,29.80736
63,30.94495,29.77865,30.32688,30.8848,28.0544,24.4647,43.21156,27.75168
64,37.81807,37.17945,37.01616,38.01696,34.17536,30.34902,49.83012,33.4048
65,43.16383,43.81465,42.41904,44.8944,40.04128,35.9775,54.4122,38.544
66,42.40015,43.81465,42.16176,46.42272,41.57152,38.5359,52.37572,36.74528
67,38.83631,41.26265,41.6472,46.67744,42.59168,42.62934,49.57556,34.6896
68,41.12735,44.32505,47.05008,51.51712,48.71264,50.56038,53.90308,38.80096
69,44.94575,48.40825,50.652,54.31904,53.04832,53.11878,57.21236,40.34272
70,46.98223,49.17385,50.39472,53.8096,53.5584,52.86294,56.9578,38.544
71,49.27327,51.21545,52.96752,57.12096,57.89408,57.7239,58.99428,40.08576
72,51.30975,53.76745,57.34128,61.96064,64.52512,66.6783,61.28532,43.42624
73,55.12815,57.34025,61.45776,66.80032,70.90112,74.09766,65.35828,47.5376
74,60.47391,61.42345,65.31696,70.3664,74.21664,76.65606,68.92212,51.64896
75,65.31055,66.27225,70.46256,74.44192,78.55232,79.4703,71.21316,55.2464
76,71.16543,74.18345,78.18096,82.33824,86.45856,86.12214,75.03156,60.3856
77,78.29311,82.86025,86.41392,91.50816,93.34464,92.2623,81.141,66.03872
78,83.12975,87.96425,90.78768,96.09312,95.38496,93.79734,84.70484,67.83744
79,86.43903,90.51625,93.1032,97.87616,96.66016,94.8207,84.70484,68.0944
80,92.29391,95.87545,98.76336,102.97056,101.76096,100.96086,87.75956,73.49056
81,97.13055,100.46905,104.16624,107.3008,106.60672,107.35686,90.81428,78.88672
82,96.62143,99.44825,105.45264,106.79136,106.09664,106.58934,90.0506,79.40064
83,96.87599,97.66185,104.6808,106.79136,104.5664,103.51926,89.28692,79.40064
84,99.16703,99.95865,105.45264,110.35744,106.09664,105.0543,91.06884,81.45632
85,99.42159,101.74505,104.6808,111.1216,107.1168,105.82182,92.08708,81.97024
86,92.80303,95.36505,98.2488,102.97056,100.7408,99.68166,87.25044,75.54624
87,83.89343,85.41225,89.244,92.52704,92.57952,94.30902,80.12276,67.06656
88,79.82047,80.56345,84.87024,88.1968,89.51904,92.77398,76.55892,64.24
89,76.76575,77.24585,81.01104,83.86656,85.94848,88.4247,72.74052,60.89952
90,70.14719,69.84505,72.26352,74.69664,76.512,77.93526,65.10372,52.6768
91,62.00127,61.16825,62.74416,64.76256,66.82048,68.21334,58.48516,45.22496
92,57.16463,56.31945,57.59856,59.92288,62.4848,66.42246,56.44868,43.42624
93,53.85535,53.25705,53.99664,56.10208,58.6592,65.14326,53.1394,41.37056
94,46.72767,45.85625,46.53552,48.20576,50.49792,57.21222,45.24804,35.20352
95,39.85455,37.43465,39.0744,40.30944,42.84672,48.25782,39.90228,29.29344
96,37.05439,33.09625,35.72976,36.74336,39.78624,45.18774,37.61124,25.95296
97,34.25423,30.54425,32.89968,33.17728,36.72576,43.14102,33.02916,22.35552
98,27.89023,24.92985,26.46768,27.31872,29.58464,36.74502,26.91972,16.44544
99,22.03535,19.57065,20.55024,22.22432,25.504,31.11654,23.10132,11.5632
100,23.05359,20.59145,21.0648,24.00736,28.30944,32.39574,26.15604,13.36192
101,27.12655,24.41945,23.89488,26.29984,31.11488,34.6983,30.99268,17.47328
102,25.85375,22.37785,21.57936,21.9696,27.54432,32.39574,29.21076,15.67456
103,21.27167,17.52905,16.94832,16.36576,22.18848,29.32566,24.62868,12.07712
104,21.52623,18.54985,17.72016,16.8752,21.6784,29.83734,25.1378,13.87584
105,24.58095,20.59145,20.29296,18.65824,22.69856,29.32566,26.91972,15.67456
106,21.01711,16.50825,16.94832,15.09216,18.36288,23.69718,22.84676,11.30624
107,15.41679,11.91465,13.08912,11.52608,14.28224,19.09206,18.01012,7.45184
108,14.39855,12.68025,13.3464,13.0544,15.81248,20.6271,18.01012,9.76448
109,16.43503,15.23225,15.66192,15.34688,17.59776,23.1855,20.30116,14.38976
110,14.90767,13.70105,14.6328,14.07328,14.53728,20.37126,19.53748,15.4176
111,13.38031,12.42505,13.08912,12.79968,10.45664,16.53366,18.7738,14.90368
112,18.21695,15.99785,15.66192,16.36576,12.49696,18.32454,24.11956,18.75808
113,23.05359,19.57065,18.74928,20.696,15.55744,21.9063,29.71988,22.09856
114,21.01711,16.76345,15.9192,17.38464,11.73184,21.13878,27.42884,20.5568
115,16.94415,11.40425,10.25904,10.5072,6.88608,18.0687,21.82852,17.21632
116,17.70783,11.65945,8.97264,9.2336,6.88608,17.81286,20.81028,16.44544
117,19.74431,13.19065,9.74448,9.99776,6.88608,16.7895,20.55572,15.67456
118,17.19871,9.61785,7.17168,5.66752,3.06048,10.64934,17.24644,11.30624
119,12.61663,4.51385,1.7688,-0.9552,-2.80544,3.22998,12.91892,5.65312
120,8.79823,0.94105,-2.34768,-5.03072,-5.86592,0.41574,9.60964,2.5696
121,2.68879,-3.90775,-6.97872,-8.85152,-9.43648,-1.37514,4.51844,-2.05568
122,-8.51185,-14.62615,-15.98352,-17.76672,-18.61792,-8.28282,-5.91852,-12.07712
123,-16.91233,-23.55815,-23.9592,-26.4272,-26.01408,-13.9113,-13.30076,-19.01504
124,-14.62129,-21.51655,-23.18736,-25.91776,-23.71872,-12.12042,-11.00972,-16.18848
125,-11.31201,-17.17815,-20.1,-23.88,-20.14816,-10.0737,-6.93676,-12.07712
126,-12.58481,-18.45415,-20.35728,-25.91776,-21.6784,-12.12042,-6.93676,-13.10496
127,-12.33025,-18.96455,-18.55632,-25.66304,-22.18848,-13.14378,-5.91852,-12.33408
128,-7.74817,-13.60535,-12.12432,-19.54976,-17.34272,-7.77114,-2.35468,-6.424
129,-4.69345,-9.01175,-7.75056,-14.45536,-12.752,-3.16602,-0.82732,-2.82656
130,-7.74817,-12.07415,-9.8088,-16.49312,-13.51712,-4.18938,-4.1366,-5.65312
131,-11.05745,-15.90215,-12.3816,-19.29504,-16.32256,-6.49194,-6.42764,-8.47968
132,-8.00273,-13.09495,-10.06608,-16.74784,-14.28224,-4.9569,-3.88204,-5.65312
133,-2.65697,-8.75655,-6.97872,-13.18176,-11.22176,-2.91018,-0.06364,-3.08352
134,-1.12961,-7.99095,-7.49328,-12.67232,-10.96672,-4.70106,1.97284,-2.05568
135,-0.11137,-7.99095,-8.5224,-12.92704,-11.98688,-7.00362,4.00932,-0.25696
136,3.45247,-3.90775,-5.69232,-9.10624,-10.2016,-3.93354,9.35508,4.88224
137,7.77999,0.94105,-1.06128,-3.75712,-6.88608,0.41574,14.70084,10.53536
138,7.77999,0.68585,-0.54672,-2.73824,-8.16128,-0.09594,13.42804,9.76448
139,5.99807,-0.59015,-1.57584,-3.5024,-10.45664,-2.3985,9.60964,7.19488
140,9.05279,1.70665,0.73968,-1.71936,-8.67136,-1.63098,10.11876,7.7088
141,10.83471,2.72745,1.7688,-1.71936,-6.63104,0.41574,10.11876,7.45184
142,4.47071,-2.37655,-2.86224,-6.30432,-10.45664,-0.86346,4.51844,0.77088
143,-2.91153,-9.01175,-8.77968,-11.90816,-15.55744,-3.6777,-2.10012,-6.93792
144,-2.65697,-9.52215,-9.29424,-12.16288,-15.3024,-2.14266,-2.35468,-8.73664
145,0.39775,-7.48055,-7.75056,-10.63456,-13.26208,1.69494,-0.82732,-7.45184
146,-2.40241,-9.77735,-10.32336,-14.71008,-16.5776,1.18326,-4.64572,-10.2784
147,-4.94801,-13.35015,-13.668,-18.27616,-20.4032,-0.09594,-9.2278,-13.36192
148,-2.14785,-11.81895,-12.3816,-16.49312,-19.38304,0.41574,-7.70044,-10.79232
149,0.65231,-9.01175,-10.83792,-14.20064,-17.8528,0.41574,-3.62748,-6.16704
150,-1.38417,-9.77735,-12.63888,-15.47424,-19.128,-1.1193,-3.62748,-6.16704
151,-2.91153,-11.56375,-13.668,-15.21952,-18.87296,0.92742,-5.66396,-7.45184
152,2.17967,-7.22535,-7.49328,-7.3232,-13.26208,7.8351,-2.8638,-3.34048
153,8.03455,-1.61095,-0.28944,1.08256,-7.6512,12.9519,0.9546,0.25696
154,4.97983,-2.63175,-0.804,1.33728,-8.9264,11.41686,-0.57276,-1.54176
155,1.92511,-3.90775,-2.0904,0.3184,-10.71168,10.90518,-1.33644,-1.2848
156,7.77999,1.96185,5.11344,5.92224,-6.63104,17.81286,4.773,5.1392
157,15.67135,9.10745,13.08912,12.54496,-2.04032,23.44134,11.137,10.02144
158,14.90767,8.34185,11.03088,10.25248,-4.59072,20.37126,8.33684,5.91008
159,9.05279,3.23785,3.56976,3.62976,-8.9264,14.99862,2.2274,1.2848
160,8.54367,1.19625,0.73968,2.61088,-8.9264,16.02198,1.46372,2.5696
161,11.59839,2.98265,2.28336,4.39392,-6.88608,18.83622,4.51844,5.91008
162,11.85295,2.72745,2.54064,3.37504,-7.90624,18.0687,6.0458,4.88224
163,8.79823,-0.84535,-0.804,0.06368,-10.96672,16.02198,5.28212,2.82656
164,8.03455,-1.86615,-2.34768,-0.19104,-10.71168,16.02198,6.30036,4.62528
165,8.28911,-1.10055,-2.0904,0.57312,-9.94656,16.53366,7.82772,6.424
166,5.23439,-3.14215,-4.40592,-1.71936,-12.24192,13.20774,6.0458,3.8544
167,3.96159,-4.92855,-6.72144,-3.24768,-12.752,10.13766,5.02756,2.31264
168,7.27087,-2.88695,-5.9496,-0.44576,-9.18144,12.18438,7.06404,4.88224
169,10.83471,-0.84535,-4.6632,2.35616,-7.39616,14.99862,9.35508,6.16704
170,7.77999,-3.90775,-6.97872,-0.44576,-10.71168,12.69606,7.06404,2.5696
171,3.70703,-7.99095,-10.06608,-4.26656,-13.26208,10.90518,4.26388,-0.77088
172,5.23439,-6.20455,-8.5224,-1.97408,-9.94656,14.99862,6.80948,1.54176
173,7.77999,-2.63175,-4.14864,2.8656,-6.12096,20.11542,11.64612,4.88224
174,6.50719,-3.14215,-3.63408,3.88448,-7.14112,19.85958,10.62788,4.36832
175,4.47071,-4.67335,-4.40592,3.62976,-8.41632,17.55702,7.57316,3.59744
176,5.74351,-3.65255,-2.60496,5.4128,-5.61088,18.83622,8.08228,5.1392
177,5.23439,-4.41815,-2.34768,4.64864,-4.33568,20.88294,6.0458,3.8544
178,-0.87505,-10.79815,-8.77968,-1.97408,-9.94656,17.04534,-2.60924,-2.5696
179,-5.45713,-15.13655,-14.43984,-8.08736,-14.79232,12.44022,-8.20956,-7.19488
180,-2.91153,-11.30855,-10.83792,-5.03072,-10.96672,14.99862,-3.62748,-3.34048
181,2.17967,-5.69415,-3.89136,0.57312,-3.8256,21.13878,1.97284,2.05568
182,2.68879,-5.69415,-1.83312,0.82784,-2.80544,20.88294,0.44548,3.08352
183,3.70703,-6.20455,-1.57584,0.57312,-4.08064,18.32454,-0.57276,3.8544
184,8.54367,-1.61095,2.54064,4.39392,-1.2752,21.13878,5.53668,8.22272
185,12.36207,3.23785,5.37072,6.94112,1.02016,24.72054,10.11876,11.04928
186,8.79823,0.43065,1.7688,3.62976,-2.04032,22.67382,6.80948,7.45184
187,4.97983,-4.16295,-2.60496,-0.44576,-6.88608,17.81286,1.71828,3.59744
188,9.30735,-1.10055,-0.03216,2.35616,-7.14112,17.55702,4.00932,6.16704
189,12.36207,1.19625,2.28336,4.39392,-5.86592,18.83622,5.02756,8.47968
190,9.30735,-1.35575,-0.03216,1.33728,-7.6512,16.27782,2.73652,7.19488
191,5.99807,-3.90775,-2.86224,-0.9552,-9.43648,13.20774,1.46372,4.88224
192,7.52543,-2.88695,-2.0904,1.08256,-7.6512,13.71942,3.5002,4.62528
193,11.34383,0.43065,0.22512,5.15808,-6.12096,15.25446,6.55492,5.1392
