Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,10.58015,12.16985,12.57456,18.91296,13.00704,21.9063,17.501,12.33408
1,8.54367,9.87305,10.7736,15.34688,10.96672,22.16214,13.17348,7.45184
2,-4.94801,-3.65255,-2.34768,1.84672,-2.5504,10.3935,-0.3182,-6.68096
3,-12.33025,-11.81895,-10.32336,-7.3232,-10.2016,2.7183,-5.4094,-14.38976
4,-14.36673,-14.62615,-14.18256,-11.144,-11.4768,2.20662,-8.46412,-20.04288
5,-17.16689,-17.43335,-18.29904,-12.4176,-12.49696,4.76502,-12.79164,-23.38336
6,-13.60305,-14.11575,-16.2408,-8.34208,-8.67136,11.16102,-10.5006,-18.24416
7,-11.31201,-12.07415,-14.43984,-6.55904,-7.6512,12.9519,-7.70044,-15.16064
8,-18.69425,-19.73015,-22.15824,-15.47424,-16.5776,2.46246,-13.80988,-21.58464
9,-22.76721,-26.11015,-28.59024,-22.6064,-22.69856,-4.18938,-16.8646,-24.92512
10,-7.49361,-12.83975,-15.21168,-10.12512,-8.67136,8.34678,-1.33644,-8.73664
11,11.08927,6.55545,4.85616,8.21472,9.69152,24.97638,16.73732,10.79232
12,9.56191,6.04505,6.14256,8.21472,8.41632,23.1855,15.20996,9.76448
13,2.94335,-0.84535,0.22512,3.12032,2.80544,17.30118,8.5914,3.8544
14,4.21615,-0.07975,0.99696,3.88448,3.31552,18.32454,7.06404,3.34048
15,3.70703,0.94105,1.7688,4.90336,3.31552,17.30118,6.55492,3.08352
16,2.68879,1.70665,2.79792,5.92224,3.57056,15.25446,7.82772,4.11136
17,4.47071,5.27945,6.14256,9.74304,7.14112,16.7895,11.64612,7.96576
18,8.79823,10.89385,11.54544,15.34688,12.752,21.13878,15.97364,13.61888
19,8.79823,12.16985,13.3464,17.63936,14.28224,22.41798,15.71908,15.67456
20,10.32559,14.72185,17.2056,21.71488,17.8528,27.53478,19.28292,19.272
21,20.25343,23.65385,27.23952,32.41312,27.28928,39.55926,29.71988,28.52256
22,23.30815,26.46105,29.81232,34.19616,28.81952,42.3735,29.97444,27.75168
23,9.56191,14.46665,16.43376,20.95072,15.55744,27.79062,15.46452,13.87584
24,2.17967,6.81065,7.94352,13.56384,7.6512,17.81286,9.10052,7.45184
25,10.07103,14.21145,14.89008,20.18656,14.28224,24.20886,17.75556,13.87584
26,23.30815,25.95065,25.95312,30.37536,23.71872,33.93078,28.70164,23.38336
27,26.36287,28.24745,29.29776,31.90368,23.71872,34.44246,30.99268,25.18208
28,20.50799,23.14345,25.95312,27.31872,18.61792,30.60486,28.70164,21.8416
29,19.99887,24.67465,27.23952,28.84704,21.16832,33.16326,31.75636,24.4112
30,28.90847,33.09625,35.2152,37.76224,30.34976,41.0943,39.39316,32.89088
31,31.96319,34.88265,36.5016,39.54528,31.62496,41.0943,37.8658,31.86304
32,22.54447,24.67465,26.46768,30.12064,22.18848,32.1399,26.91972,21.07072
33,19.99887,22.12265,24.15216,28.3376,20.14816,31.62822,26.15604,20.5568
34,30.43583,31.82025,33.67152,37.50752,30.09472,41.0943,37.35668,30.8352
35,28.65391,29.77865,32.38512,35.46976,28.56448,39.8151,33.28372,27.23776
36,10.07103,10.89385,14.89008,19.16768,11.22176,23.1855,13.93716,8.47968
37,1.16143,1.70665,5.37072,11.7808,3.57056,15.25446,6.30036,1.54176
38,11.59839,11.91465,14.11824,22.47904,13.51712,26.25558,18.01012,13.61888
39,17.70783,17.78425,19.26384,26.55456,17.08768,31.88406,21.57396,17.73024
40,4.72527,4.76905,7.17168,12.54496,4.08064,20.88294,8.08228,5.39616
41,-3.92977,-4.92855,-2.0904,2.61088,-2.5504,14.48694,0.9546,-1.2848
42,-2.40241,-4.41815,-2.34768,3.88448,0.0,16.53366,4.51844,1.79872
43,5.23439,3.74825,5.628,13.30912,9.69152,25.7439,14.9554,12.59104
44,23.81727,22.37785,24.40944,32.92256,30.6048,45.95526,34.55652,33.4048
45,51.81887,50.44985,52.19568,61.70592,61.2096,75.6327,61.79444,60.64256
46,69.89263,69.07945,69.948,79.79104,79.31744,93.02982,75.03156,72.71968
47,58.18287,58.10585,58.62768,67.05504,64.78016,78.1911,60.52164,56.5312
48,43.16383,43.04905,41.38992,50.75296,46.41728,59.51478,46.01172,42.3984
49,50.29151,47.89785,45.24912,55.84736,49.98784,61.30566,52.88484,50.62112
50,60.21935,56.31945,53.73936,63.9984,55.34368,64.1199,58.99428,57.30208
51,52.07343,48.66345,45.5064,54.31904,43.86688,52.35126,50.5938,47.02368
52,47.74591,44.32505,39.58896,47.95104,35.7056,46.46694,48.81188,41.88448
53,55.12815,51.47065,45.5064,54.31904,42.0816,54.14214,57.46692,49.33632
54,67.09247,63.46505,58.11312,67.56448,55.59872,67.70166,67.90388,60.89952
55,73.96559,70.35545,66.0888,76.47968,65.80032,76.9119,73.24964,66.55264
56,68.11071,64.74105,61.45776,72.14944,62.73984,72.05094,65.61284,58.58688
57,55.63727,54.02265,50.652,61.4512,53.5584,61.5615,56.70324,49.07936
58,62.25583,61.42345,58.88496,68.32864,62.73984,69.49254,67.64932,60.64256
59,71.67455,70.61065,68.40432,75.71552,70.64608,75.6327,76.81348,69.63616
60,60.98303,60.40265,57.34128,63.74368,58.14912,61.81734,64.08548,57.30208
61,52.32799,50.96025,46.7928,53.8096,48.4576,51.58374,54.15764,48.30848
62,56.91007,54.78825,49.3656,56.3568,51.26304,54.90966,58.73972,51.64896
63,57.67375,56.31945,51.16656,56.61152,50.75296,55.42134,59.24884,51.392
64,51.30975,50.70505,46.53552,51.77184,45.65216,50.56038,53.1394,45.48192
65,44.69119,43.81465,40.3608,46.168,40.04128,45.44358,46.01172,38.544
66,39.34543,37.68985,34.44336,41.0736,34.94048,40.58262,41.17508,33.14784
67,33.23599,31.82025,28.26864,35.21504,30.09472,35.46582,36.84756,27.49472
68,24.07183,23.65385,21.0648,28.3376,23.46368,28.04646,28.9562,18.50112
69,21.78079,22.12265,20.29296,28.84704,23.71872,27.27894,27.93796,17.47328
70,19.74431,20.59145,17.97744,28.08288,21.6784,23.1855,24.88324,15.16064
71,10.32559,11.91465,7.42896,18.65824,10.71168,10.90518,15.71908,7.96576
72,11.34383,13.44585,7.17168,19.67712,10.71168,10.64934,16.2282,10.79232
73,12.36207,15.48745,7.42896,20.95072,11.4768,11.16102,13.93716,10.2784
74,8.79823,11.14905,4.08432,17.89408,7.14112,8.09094,8.08228,4.62528
75,6.76175,7.57625,2.54064,14.58272,5.35584,6.04422,6.30036,1.2848
76,4.21615,5.27945,0.99696,12.03552,5.1008,3.9975,5.79124,-0.51392
77,5.99807,7.06585,2.54064,14.58272,7.6512,5.53254,7.57316,2.31264
78,7.77999,8.59705,3.31248,16.62048,9.69152,6.30006,6.55492,2.5696
79,0.90687,0.68585,-3.63408,10.5072,4.59072,-0.09594,-1.591,-4.88224
80,-6.22081,-7.99095,-10.32336,5.66752,0.51008,-4.44522,-5.91852,-10.02144
81,-5.96625,-8.50135,-10.32336,6.43168,1.78528,-2.3985,-3.88204,-8.9936
82,-8.00273,-10.03255,-12.63888,3.88448,-0.51008,-2.91018,-6.42764,-11.82016
83,-16.65777,-17.43335,-21.3864,-3.5024,-8.67136,-10.58538,-14.82812,-21.07072
84,-23.53089,-24.32375,-27.56112,-8.85152,-14.79232,-19.28394,-20.17388,-28.00864
85,-17.42145,-18.70935,-22.15824,-3.75712,-9.94656,-17.23722,-13.80988,-22.61248
86,-4.18433,-5.69415,-9.03696,7.19584,0.76512,-7.00362,-3.37292,-11.5632
87,-5.96625,-5.69415,-8.00784,5.66752,-1.02016,-7.77114,-7.955,-15.16064
88,-10.80289,-8.75655,-8.77968,3.62976,-2.04032,-8.53866,-11.7734,-16.7024
89,-14.87585,-12.32935,-11.0952,0.06368,-4.33568,-10.0737,-16.61004,-19.01504
90,-4.43889,-2.37655,-0.804,10.76192,7.14112,2.7183,-5.4094,-5.39616
91,-0.36593,1.45145,3.31248,13.56384,10.2016,6.30006,-3.88204,-4.62528
92,-6.22081,-3.39735,-1.31856,8.72416,5.86592,2.46246,-8.46412,-9.25056
93,-8.51185,-6.71495,-4.6632,4.90336,2.5504,-1.1193,-12.53708,-12.07712
94,-10.54833,-9.52215,-8.26512,1.84672,-0.76512,-5.21274,-14.82812,-12.07712
95,4.97983,6.04505,6.65712,16.62048,15.55744,9.62598,2.73652,6.16704
96,24.83551,25.69545,26.72496,35.21504,34.17536,27.79062,21.06484,23.89728
97,28.39935,29.01305,29.81232,36.74336,33.92032,26.51142,22.08308,23.89728
98,22.28991,23.14345,22.86576,29.10176,23.71872,14.74278,15.71908,15.93152
99,13.88943,14.97705,14.37552,19.4224,13.26208,3.22998,8.84596,9.25056
100,9.05279,9.36265,8.97264,12.54496,7.39616,-2.91018,4.51844,7.7088
101,16.43503,16.50825,14.89008,17.38464,13.51712,2.46246,10.88244,15.67456
