Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,12.10751,0.17545,-8.5224,-8.34208,-5.86592,-0.09594,-1.08188,-5.39616
1,17.45327,7.32105,-0.28944,-0.44576,1.02016,1.4391,7.57316,2.82656
2,10.58015,4.76905,-0.54672,0.06368,1.78528,0.67158,4.00932,0.25696
3,-0.87505,-3.65255,-6.97872,-4.776,-1.78528,2.20662,-4.64572,-5.65312
4,1.92511,-1.86615,-5.9496,-3.5024,0.51008,4.76502,-1.33644,-2.31264
5,13.38031,5.27945,-1.57584,-1.97408,-0.25504,-4.44522,7.3186,3.08352
6,16.18047,7.06585,-0.54672,-2.99296,-3.8256,-11.86458,9.60964,3.59744
7,14.65311,6.30025,-1.06128,-1.71936,-3.06048,-11.09706,7.82772,4.11136
8,7.77999,6.30025,0.99696,2.8656,2.29536,-0.86346,6.30036,4.88224
9,11.34383,10.89385,6.65712,8.72416,9.69152,10.64934,11.137,7.96576
10,14.39855,9.87305,5.37072,4.90336,4.08064,3.74166,11.137,5.39616
11,8.54367,4.25865,1.25424,-0.44576,-2.04032,-4.44522,7.57316,3.08352
12,9.56191,5.78985,4.85616,4.39392,4.59072,2.20662,10.37332,7.96576
13,17.96239,11.40425,10.7736,9.99776,10.96672,7.57926,14.19172,11.82016
14,16.18047,8.85225,8.71536,7.45056,8.9264,6.30006,10.37332,8.9936
15,13.88943,4.76905,2.79792,0.82784,1.02016,-2.65434,6.0458,4.62528
16,13.12575,5.27945,1.25424,-0.9552,-3.8256,-10.0737,5.02756,4.36832
17,11.85295,7.57625,5.11344,3.37504,1.02016,-1.88682,6.55492,7.19488
18,10.58015,7.57625,7.17168,6.17696,5.35584,5.02086,8.33684,8.22272
19,13.88943,7.06585,5.37072,5.4128,2.80544,-0.09594,10.88244,8.9936
20,14.65311,7.06585,4.3416,4.90336,2.29536,-0.86346,10.88244,9.25056
21,14.39855,8.85225,6.65712,8.21472,6.88608,6.30006,11.90068,11.04928
22,11.59839,6.04505,5.88528,6.94112,7.14112,4.25334,8.5914,7.96576
23,8.54367,1.45145,2.02608,1.84672,3.06048,-2.65434,5.28212,3.59744
24,15.16223,4.76905,3.82704,2.61088,4.33568,1.95078,9.60964,5.91008
25,19.48975,9.87305,8.71536,7.96,8.9264,7.8351,13.93716,10.53536
26,20.25343,9.87305,8.45808,8.21472,6.63104,-3.42186,13.93716,10.2784
27,19.48975,6.04505,3.31248,3.88448,0.76512,-12.12042,9.8642,5.1392
28,8.54367,-0.84535,-1.57584,0.57312,-0.51008,-7.77114,0.9546,0.77088
29,2.68879,-3.65255,-1.57584,2.10144,1.02016,-6.49194,-0.06364,2.82656
30,5.48895,-2.12135,0.22512,4.39392,2.04032,-9.05034,4.00932,5.65312
31,13.63487,1.96185,1.7688,4.64864,3.06048,-10.32954,7.57316,7.96576
32,9.30735,0.17545,-0.03216,2.8656,3.06048,-8.02698,3.5002,6.68096
33,3.19791,-1.86615,-1.31856,2.10144,3.31552,-5.72442,1.97284,6.424
34,4.72527,-0.84535,-1.31856,2.8656,4.84576,-1.1193,4.26388,7.45184
35,9.05279,0.43065,-1.57584,1.33728,2.04032,-8.7945,6.55492,8.47968
36,16.94415,5.02425,1.7688,4.1392,2.29536,-14.16714,12.66436,13.61888
37,27.38111,10.63865,5.628,6.94112,4.59072,-12.12042,16.73732,15.93152
38,11.59839,2.47225,-0.28944,3.12032,1.53024,-13.14378,3.75476,6.16704
39,-2.40241,-3.39735,-3.11952,3.62976,4.59072,-6.49194,-2.10012,1.02784
40,9.30735,5.53465,3.56976,11.7808,12.49696,9.37014,7.06404,7.45184
41,22.54447,13.95625,9.4872,15.6016,13.51712,8.34678,15.46452,14.64672
42,19.99887,10.89385,7.42896,11.52608,7.39616,-1.63098,11.64612,13.10496
43,15.41679,5.53465,3.0552,6.94112,4.33568,-1.37514,6.30036,7.7088
44,11.85295,2.98265,0.73968,3.88448,3.31552,1.4391,4.00932,3.59744
45,5.74351,1.45145,0.4824,2.61088,2.5504,-1.88682,1.97284,1.79872
46,2.94335,0.43065,-0.28944,0.3184,1.02016,-6.49194,0.70004,1.02784
47,2.94335,-1.86615,-3.89136,-2.73824,-1.2752,-10.58538,-0.06364,0.0
48,9.05279,0.68585,-2.60496,-0.44576,0.51008,-9.56202,4.26388,3.34048
49,15.67135,5.78985,2.02608,5.15808,5.35584,-3.93354,7.57316,5.91008
50,3.45247,-1.86615,-3.11952,0.3184,-1.2752,-10.58538,-1.84556,-2.31264
51,-11.82113,-12.58455,-10.32336,-6.55904,-8.67136,-16.98138,-9.73692,-8.9936
52,-9.27553,-11.56375,-9.03696,-4.26656,-4.59072,-9.05034,-6.42764,-6.16704
53,-1.12961,-5.69415,-3.63408,0.06368,-0.51008,-10.0737,-0.57276,-0.51392
54,0.90687,-3.90775,-2.60496,-0.19104,-1.53024,-18.00474,-0.82732,0.77088
55,-5.45713,-9.26695,-7.236,-5.28544,-7.6512,-25.4241,-6.42764,-3.08352
56,-7.49361,-10.79815,-9.8088,-7.57792,-9.69152,-25.16826,-8.20956,-5.39616
57,3.45247,-4.16295,-4.6632,-3.75712,-4.59072,-18.51642,-1.33644,-2.05568
58,7.27087,-1.86615,-2.86224,-3.75712,-3.06048,-16.98138,-0.3182,-2.82656
59,-4.69345,-10.03255,-8.77968,-10.37984,-7.6512,-21.84234,-8.46412,-9.25056
60,-4.18433,-10.79815,-8.5224,-8.08736,-5.1008,-17.7489,-8.20956,-8.47968
61,3.96159,-4.41815,-2.86224,-1.46464,0.76512,-12.12042,-2.35468,-2.31264
62,-0.36593,-4.92855,-1.57584,0.06368,1.53024,-12.88794,-3.62748,-1.54176
63,-3.67521,-7.48055,-3.63408,-1.97408,-0.76512,-16.21386,-4.1366,-2.05568
64,4.21615,-2.63175,-1.83312,-0.44576,1.2752,-10.84122,1.46372,1.54176
65,8.28911,1.96185,2.02608,2.8656,4.33568,-11.3529,5.02756,5.39616
66,4.21615,0.68585,2.28336,2.8656,4.59072,-16.21386,2.2274,4.11136
67,1.92511,-3.39735,-0.28944,-0.44576,1.02016,-21.5865,-1.591,0.77088
68,5.48895,-2.88695,-0.03216,0.06368,0.76512,-22.09818,-0.06364,2.05568
69,9.56191,1.45145,3.56976,4.90336,6.376,-17.7489,5.28212,8.73664
70,12.87119,4.00345,4.59888,6.43168,8.41632,-16.4697,7.82772,11.5632
71,10.32559,1.45145,1.7688,4.1392,4.84576,-18.51642,3.24564,8.47968
72,11.34383,1.19625,1.25424,3.62976,2.29536,-20.05146,3.24564,7.7088
73,7.77999,0.17545,0.99696,4.1392,2.04032,-19.79562,2.2274,7.96576
74,3.96159,-1.35575,-1.06128,3.12032,1.78528,-15.95802,-0.82732,4.62528
75,0.90687,-5.69415,-6.20688,-2.73824,-5.1008,-25.93578,-4.90028,-1.54176
76,3.45247,-4.67335,-6.46416,-3.5024,-6.88608,-29.2617,-2.35468,-3.08352
77,12.10751,3.49305,1.7688,4.39392,2.80544,-15.1905,6.0458,2.05568
78,13.88943,5.27945,4.3416,6.94112,5.61088,-11.3529,8.33684,3.08352
79,9.05279,1.45145,2.02608,3.88448,1.2752,-20.81898,7.57316,1.79872
80,10.58015,4.76905,4.3416,6.94112,4.59072,-19.53978,9.60964,5.1392
81,13.88943,9.10745,8.45808,12.54496,11.22176,-13.14378,11.64612,9.25056
82,15.67135,10.38345,9.22992,15.09216,13.26208,-9.81786,13.42804,10.79232
83,18.47151,10.12825,7.42896,12.54496,9.43648,-10.0737,14.70084,11.04928
84,22.79903,11.14905,7.17168,10.76192,6.88608,-12.12042,14.70084,10.02144
85,6.76175,3.74825,4.3416,8.46944,5.35584,-15.44634,6.30036,5.1392
86,-5.71169,-3.90775,-0.54672,5.4128,2.5504,-16.4697,-1.08188,-1.2848
87,-8.25729,-7.99095,-5.69232,0.57312,0.0,-14.42298,-5.4094,-6.68096
88,0.14319,-3.90775,-4.6632,0.57312,-0.51008,-20.05146,0.44548,-2.31264
89,10.83471,4.51385,1.7688,4.64864,1.78528,-22.35402,8.5914,5.91008
90,10.32559,6.04505,2.54064,4.90336,0.76512,-24.1449,9.10052,7.7088
91,9.05279,5.78985,2.54064,5.15808,0.51008,-22.60986,8.08228,6.424
92,7.01631,5.53465,4.3416,8.72416,4.84576,-15.95802,7.3186,6.424
93,10.83471,8.34185,6.39984,10.76192,8.16128,-13.14378,9.8642,8.73664
94,13.38031,7.57625,3.82704,6.17696,3.06048,-21.84234,9.35508,7.19488
95,12.87119,6.04505,1.25424,1.592,-1.53024,-27.21498,8.33684,5.39616
96,8.54367,3.49305,0.22512,1.84672,0.25504,-21.07482,5.28212,4.88224
97,6.25263,2.98265,2.28336,6.17696,6.12096,-11.09706,5.02756,5.91008
98,8.54367,3.74825,2.28336,7.19584,5.35584,-12.37626,4.773,4.36832
99,3.19791,-0.84535,-2.34768,4.1392,1.2752,-13.14378,0.19092,0.77088
100,2.17967,-0.33495,-1.57584,6.17696,5.35584,-6.2361,1.97284,4.36832
101,9.05279,4.25865,1.51152,7.45056,4.84576,-13.14378,7.3186,7.45184
102,8.28911,2.21705,-0.54672,2.8656,-2.80544,-24.91242,4.51844,3.34048
103,6.76175,-0.59015,-3.89136,0.3184,-6.376,-26.19162,0.70004,-0.51392
104,10.07103,2.47225,-2.86224,3.12032,-1.2752,-16.98138,4.00932,1.54176
105,15.67135,8.34185,3.31248,8.97888,6.376,-8.53866,9.10052,5.39616
106,12.87119,6.30025,3.31248,7.96,4.59072,-12.88794,7.82772,4.62528
107,10.58015,4.25865,0.99696,5.4128,1.78528,-18.26058,7.06404,4.11136
108,14.39855,8.34185,2.79792,8.46944,5.1008,-14.93466,9.8642,7.45184
109,17.96239,13.70105,8.45808,14.83744,10.2016,-9.30618,12.4098,11.82016
110,17.70783,12.93545,9.4872,15.34688,9.43648,-10.0737,11.64612,11.82016
111,0.39775,-1.10055,-1.06128,5.4128,0.76512,-18.77226,0.19092,3.59744
112,-4.69345,-7.48055,-7.236,1.33728,-2.29536,-19.0281,-2.10012,1.54176
113,7.01631,-0.33495,-2.34768,6.17696,2.29536,-12.88794,6.30036,7.7088
114,12.61663,5.53465,1.51152,8.46944,3.57056,-12.37626,9.60964,8.73664
115,8.03455,3.23785,-0.03216,6.6864,0.0,-17.49306,5.79124,5.39616
116,4.72527,0.68585,0.22512,6.94112,0.76512,-19.28394,5.53668,6.16704
117,3.70703,-1.61095,-0.804,6.43168,1.53024,-18.00474,4.773,5.39616
118,1.92511,-5.69415,-6.46416,1.592,-2.80544,-20.3073,-1.08188,-1.79872
119,-8.76641,-13.35015,-13.668,-4.26656,-8.67136,-24.1449,-10.5006,-8.73664
120,-9.02097,-11.81895,-11.86704,-1.46464,-6.88608,-21.07482,-7.44588,-6.16704
121,4.97983,-2.12135,-4.14864,6.6864,-1.53024,-15.1905,2.48196,0.51392
122,5.99807,-1.35575,-3.63408,7.96,-1.53024,-15.1905,1.71828,0.0
123,-4.94801,-9.26695,-10.58064,1.33728,-7.39616,-22.35402,-5.15484,-6.68096
