Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-2.91153,-2.63175,-3.3768,-14.20064,-0.51008,-0.35178,-5.91852,-10.79232
1,-2.65697,-2.63175,-2.34768,-13.6912,-0.25504,-0.60762,-6.42764,-12.33408
2,-5.45713,-4.41815,-3.63408,-15.72896,-2.29536,-1.88682,-8.46412,-13.87584
3,-1.89329,-0.59015,-0.28944,-12.67232,-0.76512,-2.14266,-3.62748,-8.73664
4,3.19791,4.51385,5.11344,-7.3232,1.78528,-1.88682,2.99108,-3.34048
5,2.43423,4.25865,5.628,-7.06848,1.02016,-3.93354,3.24564,-2.82656
6,-0.36593,0.43065,2.54064,-10.12512,-1.02016,-5.46858,-0.57276,-3.8544
7,1.67055,1.70665,3.56976,-9.10624,1.2752,-2.65434,0.70004,-0.51392
8,5.74351,6.04505,8.45808,-5.03072,6.63104,0.41574,6.80948,3.08352
9,6.25263,6.81065,10.25904,-5.54016,6.376,-1.88682,9.10052,1.2848
10,3.96159,3.74825,7.42896,-10.63456,1.53024,-6.74778,7.06404,-3.34048
11,5.23439,4.76905,7.42896,-10.88928,1.02016,-7.25946,8.08228,-2.05568
12,8.54367,8.08665,10.25904,-6.30432,4.59072,-5.21274,11.90068,2.05568
13,7.27087,6.55545,9.74448,-4.776,4.84576,-7.25946,11.39156,2.05568
14,3.70703,3.23785,7.94352,-7.3232,2.5504,-11.09706,8.84596,0.77088
15,4.72527,4.25865,10.51632,-6.30432,3.57056,-10.32954,10.62788,3.8544
16,6.25263,6.30025,12.57456,-3.5024,4.59072,-6.49194,11.39156,5.65312
17,3.70703,3.23785,8.71536,-6.81376,1.02016,-5.98026,6.30036,1.79872
18,0.90687,-0.07975,4.3416,-12.16288,-3.31552,-7.5153,2.73652,-1.79872
19,-0.11137,-1.35575,2.79792,-14.20064,-3.31552,-7.5153,0.70004,-2.82656
20,-1.12961,-2.12135,1.51152,-14.45536,-2.29536,-7.00362,-2.60924,-4.62528
21,-3.42065,-3.14215,-0.28944,-14.9648,-3.06048,-8.7945,-5.4094,-7.45184
22,-5.20257,-4.41815,-2.0904,-16.74784,-5.1008,-11.3529,-7.19132,-10.02144
23,-4.69345,-3.90775,-1.06128,-17.00256,-5.86592,-10.84122,-6.17308,-9.25056
24,-0.36593,-0.59015,2.79792,-14.20064,-4.84576,-8.7945,-1.84556,-5.39616
25,-1.38417,-2.12135,2.54064,-15.47424,-6.376,-10.32954,-3.37292,-7.45184
26,-8.51185,-9.26695,-3.63408,-20.82336,-11.22176,-14.42298,-9.73692,-15.4176
27,-11.05745,-12.32935,-6.46416,-22.09696,-12.49696,-15.1905,-11.26428,-17.9872
28,-7.49361,-8.75655,-2.86224,-19.54976,-9.43648,-12.6321,-7.44588,-15.93152
29,-4.69345,-4.67335,1.7688,-16.49312,-6.376,-11.09706,-3.37292,-13.61888
30,-4.69345,-3.14215,4.08432,-15.72896,-5.61088,-11.86458,-1.33644,-11.5632
31,-2.40241,-1.61095,5.628,-14.9648,-4.08064,-11.60874,0.70004,-8.9936
32,0.39775,-0.07975,6.65712,-13.43648,-2.5504,-10.32954,1.20916,-8.73664
33,-2.65697,-3.14215,3.56976,-15.21952,-4.33568,-11.60874,-2.60924,-12.59104
34,-7.23905,-7.99095,-1.57584,-18.27616,-7.39616,-12.37626,-6.17308,-15.93152
35,-4.18433,-6.20455,-0.28944,-15.72896,-5.1008,-7.5153,-2.8638,-11.82016
36,2.94335,-0.07975,5.628,-10.63456,0.0,-1.1193,3.5002,-5.39616
37,3.70703,0.68585,7.68624,-9.8704,0.0,-0.09594,4.00932,-5.1392
38,-0.62049,-1.86615,5.37072,-11.39872,-3.31552,-2.14266,0.19092,-7.45184
39,0.65231,0.94105,7.94352,-8.08736,-1.53024,-1.37514,3.24564,-4.11136
40,7.27087,7.83145,14.89008,-1.97408,4.33568,2.20662,9.60964,2.5696
41,9.56191,10.38345,17.72016,0.57312,6.88608,3.22998,11.137,4.11136
42,9.05279,9.36265,16.94832,-0.19104,6.376,2.46246,10.88244,3.8544
43,13.88943,13.44585,20.03568,2.8656,10.45664,5.78838,16.99188,8.9936
44,22.03535,21.10185,27.23952,9.48832,17.08768,11.6727,26.4106,16.95936
45,22.54447,23.14345,29.29776,12.29024,18.87296,13.46358,27.17428,17.9872
46,16.94415,19.57065,26.2104,9.74304,16.06752,10.90518,22.5922,14.38976
47,13.12575,16.25305,22.60848,6.17696,13.77216,9.62598,18.7738,11.04928
48,7.01631,10.12825,16.94832,0.82784,8.9264,6.5559,12.66436,5.1392
49,-4.18433,-0.59015,6.9144,-8.5968,-1.53024,-1.37514,1.71828,-4.62528
50,-12.58481,-9.26695,-1.83312,-17.25728,-10.45664,-8.28282,-6.42764,-12.33408
51,-11.05745,-9.52215,-2.60496,-19.04032,-11.98688,-9.05034,-5.4094,-11.5632
52,-5.96625,-5.43895,1.25424,-16.74784,-8.67136,-6.2361,1.20916,-6.93792
53,-3.67521,-4.16295,2.54064,-16.2384,-7.39616,-6.49194,4.773,-5.91008
54,-5.20257,-6.45975,1.51152,-17.00256,-8.9264,-9.05034,4.26388,-7.96576
55,-4.69345,-5.18375,4.3416,-14.45536,-6.88608,-5.98026,5.79124,-7.45184
56,-1.12961,-1.35575,8.97264,-9.10624,-2.80544,-0.35178,11.137,-4.36832
57,0.14319,-0.33495,8.97264,-8.5968,-1.78528,1.18326,11.64612,-4.88224
58,-1.38417,-2.12135,5.37072,-11.65344,-4.33568,-1.63098,8.33684,-7.96576
59,0.39775,-0.84535,5.37072,-11.65344,-4.84576,-3.6777,9.10052,-7.7088
60,4.21615,2.47225,8.71536,-8.5968,-2.5504,-2.91018,12.4098,-4.62528
61,2.94335,1.96185,9.22992,-8.08736,-1.78528,-4.44522,12.66436,-4.36832
62,-0.62049,-0.59015,7.68624,-9.10624,-2.04032,-6.74778,11.90068,-5.1392
63,1.67055,1.19625,9.4872,-6.81376,0.25504,-6.2361,14.9554,-1.02784
64,6.76175,5.02425,11.80272,-3.5024,2.5504,-2.91018,18.01012,3.59744
65,5.74351,3.49305,10.25904,-4.26656,1.78528,-2.91018,14.44628,3.08352
66,0.90687,0.17545,7.94352,-6.81376,0.51008,-5.46858,9.10052,0.77088
67,1.67055,1.96185,9.4872,-4.776,2.80544,-4.70106,9.10052,2.5696
68,5.48895,6.04505,12.57456,-1.20992,5.86592,-1.37514,12.4098,5.1392
69,4.21615,4.76905,12.06,-2.99296,4.08064,-1.63098,11.39156,2.82656
70,0.39775,1.96185,9.74448,-6.30432,0.76512,-3.42186,8.84596,-1.2848
71,0.14319,2.98265,10.25904,-5.79488,0.76512,-2.91018,8.08228,-1.54176
72,1.92511,4.51385,10.51632,-3.5024,1.78528,-2.91018,7.06404,-1.02784
73,1.41599,2.21705,7.94352,-4.26656,-1.02016,-5.46858,3.24564,-4.88224
74,-0.87505,-1.86615,3.56976,-8.34208,-5.61088,-9.30618,-0.3182,-9.50752
75,-0.62049,-2.37655,2.02608,-9.8704,-6.376,-8.7945,-0.57276,-9.50752
76,1.41599,-0.84535,2.54064,-8.85152,-5.1008,-6.74778,-0.3182,-8.9936
77,-1.63873,-4.16295,-0.54672,-12.67232,-8.41632,-9.05034,-4.64572,-13.61888
78,-7.23905,-9.26695,-4.92048,-18.02144,-13.26208,-12.37626,-9.2278,-19.272
79,-9.27553,-10.79815,-5.69232,-19.04032,-13.26208,-12.37626,-10.24604,-19.78592
