Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,14.65311,-1.35575,14.89008,10.25248,-7.6512,-26.7033,4.773,2.05568
1,2.17967,-7.22535,12.57456,9.2336,-10.45664,-26.95914,-4.90028,-1.54176
2,-9.78465,-13.60535,9.22992,7.19584,-12.24192,-27.9825,-11.7734,-2.5696
3,-0.36593,-6.97015,13.86096,9.99776,-8.9264,-25.4241,-2.35468,4.11136
4,12.36207,-0.07975,17.72016,11.27136,-7.6512,-23.88906,5.79124,7.7088
5,8.28911,-4.41815,14.6328,8.46944,-9.69152,-25.4241,2.48196,3.59744
6,-4.69345,-14.88135,8.2008,3.37504,-12.49696,-27.72666,-5.4094,-2.31264
7,-12.33025,-20.75095,4.08432,-0.19104,-15.04736,-30.02922,-12.02796,-6.16704
8,-18.18513,-26.36535,-0.28944,-5.28544,-20.4032,-33.86682,-19.66476,-12.33408
9,-18.18513,-30.44855,-4.6632,-11.144,-26.26912,-37.19274,-23.2286,-17.9872
10,-18.18513,-31.97975,-6.97872,-13.43648,-28.0544,-36.68106,-23.99228,-20.29984
11,-22.00353,-30.95895,-4.40592,-9.10624,-24.2288,-34.12266,-22.97404,-18.24416
12,-20.73073,-28.15175,-0.28944,-5.28544,-21.16832,-33.35514,-22.21036,-14.90368
13,-16.40321,-25.59975,2.02608,-5.28544,-22.69856,-35.14602,-19.15564,-12.07712
14,-11.31201,-22.53735,3.56976,-5.03072,-23.46368,-34.3785,-14.319,-9.76448
15,-5.45713,-17.43335,9.22992,-0.19104,-18.87296,-30.02922,-8.71868,-5.65312
16,-4.94801,-16.92295,10.00176,-0.44576,-17.8528,-30.28506,-9.99148,-5.91008
17,-5.45713,-17.68855,7.17168,-2.73824,-20.4032,-33.61098,-10.75516,-7.7088
18,-8.76641,-19.21975,4.59888,-3.75712,-21.16832,-34.3785,-12.02796,-9.25056
19,-9.53009,-17.94375,5.88528,-1.46464,-17.8528,-31.05258,-11.00972,-8.73664
20,-7.49361,-16.92295,6.9144,-0.19104,-15.3024,-30.5409,-11.26428,-9.76448
21,-7.74817,-19.73015,4.59888,-1.97408,-15.55744,-33.35514,-14.82812,-13.36192
22,-12.33025,-22.53735,3.56976,-2.99296,-15.81248,-35.14602,-17.11916,-14.90368
23,-5.96625,-17.68855,8.71536,-0.19104,-11.73184,-32.07594,-11.51884,-10.2784
