Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-116.95441,-117.98215,-119.1528,-120.6736,-115.27808,-115.22394,-119.19772,-118.71552
1,-118.22721,-118.23735,-119.92464,-122.20192,-119.10368,-114.71226,-119.19772,-119.4864
2,-111.86321,-114.91975,-117.35184,-117.87168,-114.00288,-108.5721,-116.65212,-116.65984
3,-113.89969,-116.45095,-118.63824,-118.1264,-112.2176,-112.4097,-118.6886,-118.2016
4,-117.97265,-118.74775,-121.46832,-121.69248,-117.57344,-117.5265,-121.74332,-121.79904
5,-121.79105,-120.53415,-122.75472,-123.98496,-121.39904,-118.29402,-123.01612,-123.3408
6,-123.82753,-121.04455,-122.49744,-124.4944,-121.144,-118.03818,-122.76156,-122.82688
7,-123.57297,-121.29975,-122.75472,-125.00384,-121.144,-120.0849,-123.27068,-123.08384
8,-119.50001,-119.25815,-121.21104,-123.47552,-119.61376,-119.06154,-120.97964,-121.54208
9,-115.68161,-115.68535,-118.89552,-119.90944,-117.06336,-115.47978,-117.92492,-118.2016
10,-112.62689,-111.85735,-115.2936,-114.56032,-108.90208,-103.4553,-113.5974,-112.54848
11,-107.28113,-109.56055,-113.74992,-113.032,-104.5664,-96.80346,-111.0518,-111.26368
12,-107.53569,-111.85735,-117.09456,-118.89056,-113.23776,-105.24618,-114.36108,-115.88896
13,-115.17249,-115.43015,-117.8664,-120.41888,-116.80832,-111.1305,-118.17948,-117.17376
14,-119.24545,-115.17495,-113.23536,-115.83392,-111.45248,-107.2929,-116.65212,-112.80544
15,-113.39057,-112.62295,-110.91984,-114.3056,-110.43232,-107.54874,-113.5974,-110.74976
16,-103.20817,-108.02935,-110.148,-113.54144,-108.90208,-107.03706,-109.779,-109.97888
17,-97.09873,-104.45655,-109.37616,-112.26784,-106.86176,-103.71114,-108.76076,-111.00672
18,-112.62689,-112.87815,-114.0072,-114.81504,-108.90208,-99.87354,-117.16124,-117.43072
19,-124.08209,-120.02375,-118.63824,-118.63584,-113.23776,-102.94362,-122.76156,-121.02816
20,-116.44529,-116.45095,-117.09456,-117.10752,-113.74784,-109.59546,-119.19772,-118.2016
21,-108.04481,-110.32615,-114.26448,-113.54144,-112.72768,-111.89802,-114.10652,-115.11808
22,-103.46273,-107.00855,-111.4344,-109.46592,-110.17728,-109.59546,-110.54268,-113.31936
23,-102.44449,-108.02935,-110.148,-107.68288,-106.35168,-107.03706,-109.779,-112.29152
24,-112.37233,-114.15415,-113.23536,-110.23008,-106.86176,-107.03706,-115.12476,-113.83328
25,-114.40881,-112.36775,-110.40528,-107.42816,-102.52608,-105.24618,-112.57916,-107.9232
26,-108.29937,-107.77415,-107.31792,-105.3904,-102.52608,-107.80458,-109.01532,-105.86752
27,-110.59041,-112.36775,-114.0072,-113.28672,-111.19744,-108.82794,-114.8702,-114.86112
28,-114.91793,-117.21655,-118.89552,-117.61696,-114.25792,-108.82794,-119.19772,-119.4864
29,-115.42705,-117.98215,-118.38096,-117.10752,-114.00288,-108.06042,-118.17948,-118.2016
30,-115.17249,-117.98215,-116.58,-114.81504,-111.96256,-106.0137,-117.16124,-116.65984
31,-114.40881,-117.72695,-116.32272,-115.32448,-112.98272,-110.87466,-117.16124,-115.88896
32,-108.29937,-114.91975,-114.52176,-115.06976,-114.25792,-113.6889,-112.83372,-113.0624
33,-104.48097,-111.60215,-112.20624,-111.50368,-109.15712,-107.54874,-110.03356,-110.23584
34,-108.55393,-113.64375,-114.26448,-112.26784,-108.392,-100.38522,-113.08828,-112.80544
35,-114.66337,-116.96135,-118.12368,-116.59808,-111.70752,-96.29178,-117.67036,-117.17376
36,-115.68161,-117.21655,-119.1528,-118.89056,-115.02304,-103.19946,-118.43404,-117.94464
37,-109.31761,-113.64375,-116.83728,-118.1264,-117.06336,-109.8513,-115.12476,-115.37504
38,-110.08129,-114.91975,-118.12368,-120.92832,-120.12384,-111.64218,-117.16124,-117.43072
39,-109.82673,-115.94055,-120.18192,-122.96608,-120.12384,-115.22394,-118.17948,-117.68768
40,-106.77201,-112.36775,-116.83728,-117.10752,-112.98272,-111.1305,-113.5974,-112.29152
41,-112.62689,-113.13335,-114.77904,-114.3056,-111.45248,-104.99034,-114.10652,-111.26368
42,-114.91793,-115.17495,-115.80816,-114.81504,-114.25792,-103.4553,-116.143,-113.83328
43,-114.66337,-115.94055,-116.32272,-115.06976,-113.23776,-104.7345,-116.143,-114.3472
44,-110.59041,-112.36775,-112.7208,-110.99424,-107.88192,-100.64106,-111.30636,-109.46496
45,-103.20817,-105.47735,-106.2888,-104.62624,-101.50592,-98.08266,-105.70604,-103.29792
46,-110.08129,-110.07095,-110.91984,-109.46592,-107.88192,-101.92026,-111.56092,-110.23584
47,-113.39057,-114.91975,-116.06544,-114.05088,-112.72768,-106.0137,-114.10652,-114.86112
48,-110.08129,-112.62295,-114.26448,-111.50368,-108.64704,-109.59546,-112.07004,-112.03456
49,-111.35409,-113.89895,-115.80816,-113.79616,-111.70752,-112.15386,-114.61564,-112.29152
50,-110.08129,-114.15415,-115.80816,-113.032,-110.68736,-104.99034,-113.34284,-110.4928
51,-107.79025,-112.87815,-115.2936,-112.77728,-107.62688,-99.36186,-112.57916,-111.7776
