Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-5.71169,-10.28775,-6.20688,-3.5024,-2.5504,8.34678,0.9546,2.5696
1,-8.51185,-11.81895,-7.236,-4.26656,-5.86592,7.57926,0.44548,2.82656
2,-8.76641,-11.81895,-6.97872,-4.52128,-8.41632,9.37014,0.9546,3.59744
3,-4.18433,-7.48055,-3.63408,-2.2288,-7.90624,12.9519,3.75476,6.68096
4,-3.67521,-5.69415,-3.11952,-1.46464,-8.67136,12.9519,2.73652,5.91008
5,-6.22081,-6.20455,-4.14864,-0.9552,-9.94656,11.41686,0.9546,4.62528
6,-5.45713,-4.67335,-2.86224,-0.19104,-8.67136,10.3935,2.73652,6.16704
7,-2.14785,-2.12135,-0.804,0.06368,-5.35584,11.16102,5.79124,8.73664
8,-4.69345,-5.94935,-2.60496,-4.52128,-7.14112,8.09094,2.73652,5.1392
9,-10.03921,-13.09495,-8.26512,-9.8704,-13.77216,0.1599,-2.35468,-0.51392
10,-10.29377,-14.11575,-11.60976,-10.37984,-16.5776,-3.93354,-2.35468,-1.79872
11,-4.18433,-9.01175,-8.26512,-5.54016,-12.24192,-0.09594,1.97284,1.79872
12,1.92511,-3.90775,-3.3768,-0.19104,-7.90624,5.02086,6.30036,6.93792
13,3.70703,-2.37655,-0.54672,3.37504,-6.63104,5.78838,9.35508,10.02144
14,2.94335,-1.35575,0.4824,5.92224,-5.1008,6.04422,11.39156,11.82016
15,5.23439,1.45145,3.82704,9.99776,0.25504,10.3935,14.44628,14.64672
16,7.27087,3.23785,6.9144,13.56384,4.59072,15.5103,15.97364,16.7024
17,6.25263,1.70665,6.39984,14.07328,5.61088,18.83622,14.44628,15.93152
18,6.25263,1.70665,6.14256,14.58272,7.39616,21.9063,14.44628,14.90368
19,8.79823,4.00345,7.68624,14.58272,11.4768,23.44134,15.71908,15.4176
20,7.52543,1.45145,5.11344,11.01664,11.73184,19.3479,12.91892,13.10496
21,1.67055,-5.69415,-0.03216,6.43168,5.61088,10.90518,6.30036,8.73664
22,-1.89329,-9.52215,-2.60496,4.39392,-0.76512,5.78838,3.75476,7.45184
23,0.39775,-8.24615,-2.86224,1.84672,-4.84576,4.50918,4.26388,7.96576
24,0.14319,-10.03255,-6.72144,-5.54016,-10.96672,0.41574,0.70004,2.82656
25,-1.12961,-11.81895,-10.58064,-10.37984,-15.55744,-3.16602,-1.591,-1.2848
26,1.16143,-9.77735,-8.26512,-8.34208,-13.51712,-2.91018,0.9546,0.51392
27,7.52543,-3.65255,-0.54672,0.82784,-6.63104,1.95078,8.84596,8.22272
28,12.10751,1.19625,5.88528,8.97888,0.25504,5.53254,13.6826,12.848
29,7.77999,-1.35575,3.31248,8.97888,1.78528,2.20662,9.35508,10.2784
30,3.70703,-4.67335,1.25424,8.97888,5.1008,0.67158,5.79124,10.2784
31,6.50719,-1.35575,6.39984,14.83744,12.49696,9.37014,9.35508,15.16064
32,8.28911,0.17545,9.4872,17.89408,15.55744,16.27782,11.90068,17.21632
33,4.72527,-3.90775,5.37072,13.56384,10.45664,12.69606,9.8642,14.38976
34,2.94335,-6.45975,1.25424,8.97888,5.86592,7.8351,8.84596,13.36192
35,3.45247,-5.69415,-0.03216,6.94112,5.35584,7.8351,9.35508,14.1328
36,-0.11137,-9.26695,-3.3768,2.35616,1.53024,6.81174,7.06404,10.79232
37,-5.96625,-14.37095,-8.26512,-3.24768,-3.06048,3.74166,3.5002,4.62528
38,-7.49361,-15.64695,-9.8088,-5.54016,-4.84576,5.02086,2.48196,2.05568
39,-3.67521,-12.58455,-6.72144,-5.54016,-3.57056,11.41686,5.79124,4.62528
40,-0.87505,-10.03255,-4.6632,-6.81376,-3.8256,13.97526,6.30036,6.93792
41,-0.87505,-10.03255,-5.43504,-9.10624,-7.6512,11.92854,3.5002,6.93792
42,1.41599,-8.75655,-4.6632,-8.85152,-9.43648,11.92854,3.5002,6.93792
43,6.76175,-3.90775,-0.28944,-4.776,-4.08064,17.04534,8.33684,9.50752
44,8.54367,-2.12135,2.28336,-1.46464,2.29536,20.37126,8.84596,9.50752
45,7.01631,-2.37655,1.25424,0.3184,4.08064,19.85958,6.0458,7.45184
46,10.07103,0.17545,3.56976,4.90336,6.88608,22.67382,7.82772,8.47968
47,15.41679,4.00345,8.2008,9.99776,11.22176,28.04646,11.90068,12.07712
48,14.39855,3.49305,8.45808,8.21472,9.94656,28.04646,10.37332,10.79232
49,4.21615,-3.39735,1.51152,-0.19104,2.80544,22.41798,2.48196,4.36832
50,-3.42065,-9.26695,-3.11952,-4.01184,-0.25504,20.37126,-0.57276,2.31264
51,-3.92977,-10.03255,-2.86224,-1.46464,1.2752,24.20886,2.73652,4.36832
52,-6.72993,-12.83975,-5.43504,-2.99296,-2.5504,23.95302,1.97284,2.82656
53,-15.38497,-20.49575,-13.668,-9.8704,-10.96672,17.81286,-3.62748,-1.79872
54,-23.02177,-26.36535,-20.1,-14.71008,-15.81248,16.02198,-8.20956,-5.1392
55,-25.56737,-28.66215,-22.41552,-16.49312,-18.61792,18.83622,-11.00972,-6.424
56,-24.80369,-30.95895,-23.9592,-19.54976,-22.44352,18.58038,-14.06444,-8.73664
57,-19.71249,-29.93815,-23.44464,-20.31392,-24.2288,14.99862,-12.79164,-8.9936
58,-7.23905,-21.00615,-17.01264,-15.21952,-19.89312,14.74278,-4.39116,-3.34048
59,6.50719,-9.01175,-6.72144,-6.30432,-11.98688,20.37126,5.02756,5.1392
60,14.14399,-0.33495,2.02608,2.35616,-5.86592,26.51142,10.37332,11.04928
61,15.16223,2.72745,5.11344,6.94112,-4.08064,28.81398,12.66436,13.10496
62,15.67135,5.02425,7.17168,9.48832,-1.2752,30.8607,15.97364,15.67456
63,16.43503,6.30025,10.00176,12.29024,2.04032,32.1399,18.01012,17.21632
64,6.76175,-1.86615,3.82704,6.6864,-3.31552,26.25558,8.5914,8.47968
65,-9.02097,-16.15735,-8.77968,-4.26656,-14.28224,16.27782,-5.15484,-4.36832
66,-16.40321,-23.30295,-15.21168,-8.5968,-17.34272,13.71942,-8.20956,-7.19488
67,-16.14865,-22.79255,-13.668,-7.3232,-13.26208,18.0687,-4.39116,-3.34048
68,-17.67601,-22.79255,-13.15344,-8.08736,-11.73184,19.85958,-5.15484,-3.34048
69,-24.04001,-26.62055,-17.78448,-12.92704,-17.08768,14.99862,-10.24604,-6.424
70,-23.02177,-25.08935,-17.78448,-13.43648,-18.61792,11.41686,-8.20956,-3.8544
71,-14.87585,-18.70935,-12.63888,-9.61568,-14.0272,13.20774,-1.33644,2.05568
