Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,1.67055,-1.35575,11.03088,4.90336,-4.84576,8.09094,-4.1366,-2.05568
1,11.59839,5.02425,16.43376,10.76192,4.08064,10.64934,3.24564,6.424
2,18.72607,11.40425,23.89488,18.40352,14.28224,25.99974,11.39156,15.4176
3,14.65311,6.04505,18.492,9.74304,0.76512,18.83622,5.28212,8.22272
4,7.01631,-2.63175,9.22992,-0.9552,-13.26208,0.92742,-3.37292,-1.79872
5,5.74351,-4.41815,8.2008,-1.20992,-10.71168,-1.88682,-4.1366,-2.31264
6,9.81647,-0.33495,12.83184,4.90336,-3.06048,4.25334,0.44548,3.59744
7,10.07103,0.43065,13.60368,5.92224,-2.80544,11.41686,-0.3182,2.82656
8,4.97983,-4.41815,9.4872,1.84672,-7.39616,9.88182,-5.4094,-1.2848
9,1.67055,-8.24615,5.11344,-1.71936,-9.94656,4.76502,-7.70044,-3.59744
10,9.30735,-2.37655,9.74448,3.62976,-1.2752,5.78838,0.70004,5.39616
11,16.68959,4.00345,14.37552,6.43168,1.78528,14.2311,5.79124,9.25056
12,17.70783,2.21705,11.80272,2.10144,-3.8256,12.9519,1.71828,3.8544
13,-0.36593,-8.24615,4.85616,-2.73824,-8.9264,5.02086,-9.48236,-3.34048
14,-10.29377,-12.07415,1.51152,-2.2288,-8.9264,5.53254,-12.79164,-5.39616
15,1.92511,-3.65255,5.628,3.62976,-4.08064,11.6727,-4.90028,-1.2848
16,9.05279,-0.33495,7.17168,5.15808,-3.31552,9.1143,-2.35468,-0.51392
17,10.83471,-0.33495,10.25904,7.96,0.51008,6.04422,-1.84556,2.82656
18,9.05279,-1.35575,10.25904,7.96,-3.57056,8.34678,-3.62748,2.31264
19,-1.12961,-6.97015,4.85616,2.10144,-12.49696,10.64934,-10.5006,-5.39616
20,-5.71169,-10.54295,0.4824,-2.48352,-17.59776,4.50918,-13.80988,-8.73664
21,-2.40241,-7.99095,2.02608,-0.70048,-14.28224,1.18326,-9.73692,-4.88224
22,7.77999,-0.59015,9.4872,6.17696,-4.33568,7.57926,0.44548,5.39616
23,13.88943,4.76905,16.17648,11.52608,2.5504,13.71942,6.0458,12.33408
24,7.01631,0.94105,13.86096,7.45056,-0.51008,11.6727,0.44548,9.25056
25,2.43423,-3.14215,10.51632,3.62976,-4.84576,7.06758,-2.10012,6.68096
