Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,20.25343,11.14905,8.71536,8.72416,15.55744,24.20886,14.19172,2.31264
1,20.50799,12.42505,10.7736,11.27136,17.08768,26.51142,17.24644,4.62528
2,17.70783,10.12825,8.45808,8.72416,15.04736,23.95302,14.70084,5.39616
3,17.19871,9.61785,7.94352,7.70528,14.28224,22.92966,13.17348,6.424
4,18.47151,10.38345,8.2008,8.21472,15.81248,25.23222,13.6826,5.39616
5,14.14399,6.81065,4.85616,5.15808,13.26208,24.4647,10.88244,0.51392
6,6.50719,-0.84535,-1.57584,-0.44576,6.63104,20.37126,5.28212,-4.62528
7,5.99807,-1.10055,-1.57584,-0.44576,5.86592,20.11542,5.02756,-3.34048
8,12.36207,4.76905,4.59888,4.39392,11.22176,24.97638,9.60964,2.31264
9,14.39855,6.04505,5.88528,4.64864,11.4768,26.51142,9.35508,2.82656
10,9.81647,1.19625,-0.03216,0.06368,5.61088,22.41798,3.5002,-1.2848
11,9.05279,0.43065,-2.0904,-0.19104,4.84576,23.1855,1.71828,-0.25696
12,13.38031,5.27945,2.28336,4.64864,9.18144,28.3023,4.51844,4.36832
13,15.67135,7.57625,5.37072,7.19584,11.98688,30.09318,6.80948,6.93792
14,13.63487,5.53465,4.08432,5.92224,10.45664,26.51142,6.0458,6.16704
15,14.65311,5.78985,5.11344,6.6864,11.4768,25.48806,7.57316,7.19488
16,18.47151,10.12825,9.22992,12.03552,16.5776,30.09318,10.37332,9.76448
17,16.43503,10.12825,10.25904,13.30912,17.8528,32.90742,8.5914,7.96576
18,11.85295,5.53465,7.42896,9.74304,13.77216,31.62822,5.02756,5.1392
19,12.61663,4.25865,6.39984,7.70528,10.71168,30.34902,6.55492,7.7088
20,17.70783,9.10745,10.25904,11.01664,13.77216,31.62822,12.4098,13.10496
21,21.78079,14.72185,16.17648,17.12992,19.128,33.67494,16.99188,16.7024
22,20.76255,15.23225,18.492,19.4224,20.65824,33.93078,16.48276,15.93152
23,22.03535,16.50825,20.80752,21.46016,21.6784,35.46582,16.99188,16.95936
24,27.63567,21.61225,24.40944,25.28096,24.73888,40.32678,21.06484,20.04288
25,29.41759,23.65385,25.69584,26.29984,25.24896,41.86182,23.35588,19.78592
26,24.83551,20.08105,22.60848,22.98848,21.93344,38.02422,21.82852,15.4176
27,21.52623,16.50825,20.03568,19.16768,18.61792,33.93078,21.06484,13.87584
28,22.79903,17.78425,20.55024,18.40352,17.59776,32.65158,22.84676,14.90368
29,24.83551,19.06025,21.57936,18.40352,17.59776,33.67494,23.35588,15.67456
30,22.03535,16.50825,19.26384,16.11104,16.06752,34.6983,20.30116,13.87584
31,19.99887,14.46665,17.72016,14.58272,16.06752,35.46582,19.28292,12.848
32,22.79903,17.01865,18.74928,16.11104,19.38304,36.48918,20.55572,13.61888
33,23.81727,17.27385,17.72016,14.83744,20.14816,34.44246,20.30116,11.82016
34,21.52623,13.44585,14.11824,10.5072,16.5776,31.11654,18.7738,7.96576
35,19.48975,11.14905,11.54544,8.21472,13.77216,28.81398,17.75556,6.16704
36,18.21695,11.65945,12.57456,8.46944,14.28224,28.81398,18.01012,5.91008
37,16.68959,10.89385,13.60368,7.96,14.53728,27.79062,17.24644,5.1392
38,14.65311,9.10745,13.3464,6.6864,14.53728,25.7439,14.44628,3.8544
39,14.14399,9.61785,14.37552,7.19584,15.81248,26.76726,15.20996,4.11136
40,15.92591,11.40425,15.9192,8.46944,16.83264,29.32566,18.26468,5.91008
41,13.88943,9.61785,13.3464,6.94112,14.53728,27.0231,17.24644,5.39616
42,9.56191,5.53465,8.45808,3.12032,9.94656,21.9063,13.93716,4.11136
43,10.83471,5.78985,8.45808,2.61088,9.18144,21.39462,15.20996,5.91008
44,15.92591,12.16985,14.37552,7.96,14.79232,27.53478,19.53748,11.30624
45,18.72607,15.99785,19.26384,13.56384,18.87296,31.62822,21.57396,13.87584
46,15.67135,13.19065,16.94832,12.79968,15.81248,29.06982,18.7738,10.2784
47,13.38031,9.36265,13.60368,11.27136,12.752,27.27894,16.73732,7.7088
48,15.41679,11.65945,15.14736,13.0544,14.79232,29.5815,19.02836,9.76448
49,18.72607,16.76345,19.26384,16.11104,18.36288,30.60486,22.08308,12.59104
50,15.92591,14.97705,18.23472,15.09216,16.32256,27.53478,17.75556,8.9936
51,11.85295,10.63865,14.11824,12.03552,13.00704,24.72054,13.6826,4.88224
52,13.12575,11.91465,13.86096,12.03552,13.26208,25.99974,15.71908,7.45184
53,16.68959,15.23225,16.69104,13.81856,14.79232,26.76726,19.79204,10.79232
54,15.16223,13.70105,15.66192,11.01664,11.73184,21.65046,19.79204,9.25056
55,13.63487,11.40425,14.37552,8.21472,9.69152,18.83622,19.02836,8.47968
56,16.43503,13.19065,15.66192,9.48832,11.98688,21.9063,21.3194,11.04928
57,20.25343,15.48745,16.17648,9.99776,13.51712,23.69718,22.08308,10.79232
58,19.48975,12.93545,12.06,7.19584,10.45664,20.11542,17.75556,5.39616
59,17.45327,10.63865,10.25904,5.66752,9.18144,18.32454,14.9554,1.79872
60,18.21695,12.42505,14.37552,8.46944,12.49696,21.9063,16.73732,3.59744
61,19.23519,13.44585,16.94832,9.48832,13.77216,24.72054,18.01012,4.88224
62,17.45327,10.63865,15.66192,6.17696,10.71168,22.67382,15.97364,3.34048
63,16.94415,9.61785,15.14736,5.15808,9.69152,22.16214,15.71908,3.8544
64,18.98063,13.44585,17.97744,9.48832,13.51712,25.23222,19.79204,8.22272
65,22.03535,17.01865,20.80752,14.07328,17.34272,27.79062,23.865,12.07712
66,20.76255,15.74265,20.29296,13.0544,15.81248,25.7439,23.61044,11.30624
67,19.48975,14.72185,19.26384,11.27136,13.51712,24.72054,23.865,11.30624
68,22.28991,18.03945,21.0648,12.29024,14.53728,27.79062,26.4106,15.16064
69,24.32639,20.33625,22.3512,13.0544,16.5776,30.09318,27.17428,17.47328
70,21.78079,19.31545,21.57936,12.54496,16.32256,28.55814,25.1378,16.7024
71,20.25343,18.54985,21.32208,13.56384,16.32256,28.3023,24.11956,16.7024
72,23.05359,21.35705,24.40944,17.38464,19.128,31.88406,25.90148,19.01504
73,24.32639,23.14345,25.95312,18.91296,21.16832,32.1399,27.17428,20.29984
74,21.52623,19.82585,23.12304,16.8752,19.38304,29.32566,25.1378,18.24416
75,22.79903,20.08105,23.38032,17.63936,21.16832,30.60486,25.90148,19.01504
76,27.89023,23.90905,26.46768,20.95072,25.75904,34.18662,28.70164,21.8416
77,27.38111,22.63305,25.43856,19.67712,24.48384,33.67494,27.42884,20.5568
78,22.79903,17.01865,20.55024,14.328,17.8528,30.34902,22.08308,15.93152
79,21.52623,15.99785,18.492,11.52608,15.55744,29.83734,20.0466,13.61888
80,26.36287,20.08105,21.32208,13.56384,18.61792,32.90742,21.82852,14.64672
81,26.36287,21.61225,21.83664,14.07328,19.63808,33.4191,21.57396,12.07712
82,20.50799,16.50825,17.46288,10.25248,15.81248,30.09318,16.99188,6.424
83,16.94415,12.93545,14.11824,7.70528,14.79232,28.55814,14.9554,4.62528
84,17.70783,13.19065,14.37552,8.46944,16.5776,30.34902,13.93716,5.1392
85,16.68959,12.16985,12.83184,7.19584,15.3024,29.06982,11.137,2.5696
86,12.61663,8.08665,10.00176,3.37504,11.22176,24.4647,8.08228,0.25696
87,12.10751,7.32105,10.25904,2.8656,10.45664,22.92966,10.11876,1.79872
88,14.14399,9.87305,11.54544,5.4128,11.4768,24.20886,13.93716,3.34048
89,12.87119,10.12825,10.00176,4.1392,10.45664,22.92966,13.6826,1.02784
90,8.54367,5.53465,4.59888,-1.46464,5.61088,17.30118,9.60964,-3.8544
91,5.74351,1.96185,0.99696,-4.776,2.5504,14.99862,7.3186,-4.62528
92,6.25263,2.21705,1.25424,-3.75712,4.08064,15.76614,7.57316,-2.31264
93,4.47071,1.45145,0.73968,-4.01184,4.08064,14.99862,5.28212,-3.59744
94,-0.36593,-2.88695,-1.83312,-7.83264,-0.25504,11.16102,0.9546,-6.68096
95,-1.63873,-3.65255,-1.83312,-9.36096,-1.53024,10.13766,1.46372,-4.88224
96,3.70703,1.96185,3.56976,-5.28544,3.31552,13.97526,6.55492,1.79872
97,8.03455,5.27945,6.9144,-2.48352,5.61088,15.76614,8.08228,5.39616
