Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,0.14319,-7.73575,-4.92048,-0.44576,-3.57056,4.76502,-3.11836,-8.47968
1,-2.91153,-11.56375,-6.72144,-1.20992,-3.31552,5.78838,-6.93676,-10.53536
2,-4.43889,-13.35015,-8.26512,-1.71936,-3.06048,6.5559,-7.955,-10.79232
3,-7.74817,-16.41255,-10.32336,-6.0496,-5.86592,5.02086,-9.48236,-12.07712
4,-8.76641,-17.17815,-9.8088,-8.5968,-6.88608,5.2767,-9.99148,-11.5632
5,-6.22081,-14.11575,-5.9496,-5.28544,-4.59072,8.60262,-8.20956,-8.73664
6,-5.45713,-12.32935,-5.43504,-2.48352,-4.08064,7.8351,-8.46412,-9.76448
7,-10.29377,-16.15735,-10.83792,-5.54016,-9.43648,0.67158,-12.79164,-16.18848
8,-13.34849,-20.49575,-15.46896,-9.8704,-14.28224,-5.72442,-15.5918,-21.07072
9,-11.05745,-21.26135,-15.98352,-11.144,-16.32256,-7.5153,-15.33724,-21.32768
10,-9.53009,-22.02695,-16.75536,-12.67232,-18.10784,-7.00362,-16.10092,-22.35552
11,-13.85761,-25.85495,-20.87184,-15.72896,-22.18848,-6.74778,-20.17388,-25.696
12,-16.65777,-26.87575,-21.90096,-16.2384,-23.71872,-6.74778,-20.683,-25.43904
13,-12.58481,-21.51655,-17.26992,-13.18176,-20.14816,-5.21274,-15.5918,-19.78592
14,-8.00273,-16.41255,-10.83792,-8.5968,-15.3024,-2.65434,-11.7734,-15.4176
15,-9.78465,-17.43335,-10.06608,-8.08736,-16.83264,-5.46858,-14.06444,-16.7024
16,-10.29377,-17.94375,-10.58064,-7.83264,-17.8528,-5.46858,-13.80988,-15.67456
17,-4.69345,-12.32935,-7.236,-4.26656,-14.28224,0.1599,-7.44588,-9.50752
18,-1.38417,-9.01175,-5.9496,-2.48352,-11.98688,1.69494,-4.90028,-6.424
19,-3.42065,-11.30855,-8.26512,-3.5024,-13.00704,-1.88682,-6.93676,-7.19488
20,-4.69345,-13.09495,-9.03696,-3.24768,-11.4768,-1.63098,-6.93676,-6.93792
21,-4.18433,-12.32935,-9.29424,-2.73824,-9.43648,3.9975,-4.90028,-6.68096
22,-3.67521,-11.56375,-9.8088,-3.75712,-8.41632,7.8351,-4.64572,-6.68096
23,-5.71169,-13.86055,-11.35248,-7.57792,-9.18144,5.53254,-7.44588,-8.9936
24,-4.18433,-12.58455,-9.55152,-6.30432,-6.63104,3.74166,-5.4094,-8.22272
25,1.41599,-5.94935,-3.3768,-0.19104,-2.04032,4.76502,1.46372,-3.59744
26,5.74351,-1.35575,0.22512,3.12032,-1.53024,2.7183,5.02756,0.0
27,7.01631,0.17545,0.99696,3.62976,-1.53024,-1.1193,5.02756,2.31264
28,9.56191,1.19625,4.3416,6.43168,1.78528,-1.1193,7.06404,5.65312
29,15.41679,5.78985,11.54544,12.79968,9.69152,3.74166,13.42804,13.10496
30,16.43503,6.81065,14.11824,14.83744,13.00704,5.02086,14.44628,15.4176
31,10.32559,1.45145,8.2008,11.01664,7.6512,2.46246,8.08228,9.25056
32,4.21615,-4.41815,2.02608,7.96,2.5504,2.20662,2.48196,2.31264
33,3.70703,-5.18375,1.7688,8.72416,3.57056,3.9975,2.48196,0.25696
34,3.96159,-6.20455,2.02608,9.99776,4.59072,0.67158,1.46372,-0.51392
35,-0.36593,-11.56375,-1.31856,7.19584,1.78528,-6.2361,-3.62748,-4.11136
36,-0.62049,-11.30855,-1.83312,6.43168,1.78528,-6.49194,-3.37292,-2.82656
37,6.25263,-4.67335,2.54064,9.48832,6.12096,1.18326,2.73652,2.05568
38,9.56191,-2.88695,3.56976,9.74304,7.90624,3.9975,3.75476,1.02784
39,7.01631,-6.97015,0.22512,5.4128,4.59072,0.41574,-0.3182,-3.08352
40,6.50719,-7.48055,-0.804,2.10144,2.80544,-0.09594,-0.82732,-3.8544
41,8.54367,-5.43895,-0.804,1.33728,4.33568,1.95078,-0.06364,-4.11136
42,8.28911,-7.48055,-3.89136,0.82784,4.33568,2.46246,-1.84556,-6.68096
43,4.97983,-12.32935,-8.77968,-1.46464,1.78528,2.7183,-6.42764,-9.76448
44,2.68879,-14.37095,-10.83792,-2.73824,1.78528,5.78838,-8.46412,-9.76448
45,3.45247,-12.58455,-9.55152,-1.46464,5.1008,9.62598,-6.17308,-6.16704
46,2.17967,-12.32935,-10.06608,-4.01184,5.61088,8.09094,-5.66396,-6.16704
47,-1.38417,-14.62615,-12.89616,-8.08736,2.5504,3.74166,-7.19132,-10.53536
48,-1.38417,-13.35015,-12.89616,-7.3232,1.53024,1.4391,-4.64572,-10.79232
49,3.70703,-8.50135,-9.55152,-2.48352,4.59072,1.95078,-0.06364,-5.39616
50,5.23439,-7.48055,-8.5224,-0.9552,5.35584,-0.60762,-0.06364,-4.88224
51,0.90687,-12.83975,-12.89616,-4.01184,2.04032,-6.49194,-5.91852,-10.53536
52,-2.65697,-17.17815,-16.2408,-6.81376,-0.51008,-10.0737,-9.48236,-14.1328
53,-0.36593,-13.09495,-13.41072,-4.776,0.0,-5.21274,-6.17308,-12.59104
54,0.65231,-8.50135,-11.60976,-3.24768,-0.51008,-2.14266,-4.64572,-12.07712
55,-2.14785,-9.52215,-12.3816,-4.52128,-1.78528,-4.44522,-6.17308,-12.07712
56,-2.40241,-9.77735,-10.58064,-3.75712,-1.02016,-5.46858,-4.64572,-9.76448
57,1.41599,-6.71495,-5.69232,-1.20992,2.29536,-1.37514,-0.06364,-6.424
58,3.45247,-5.43895,-3.89136,-1.46464,3.31552,-0.09594,0.19092,-6.93792
59,-0.11137,-9.26695,-7.75056,-5.79488,-0.25504,-3.93354,-3.88204,-10.79232
60,-2.40241,-10.79815,-10.06608,-7.83264,-0.51008,-4.44522,-5.15484,-11.82016
61,0.90687,-7.73575,-7.236,-5.03072,4.84576,-2.14266,-2.60924,-8.9936
62,3.96159,-5.94935,-4.40592,-2.2288,7.39616,-3.6777,-1.08188,-6.68096
63,2.68879,-8.24615,-5.17776,-2.48352,3.31552,-10.0737,-2.35468,-8.73664
64,3.70703,-7.22535,-4.14864,0.3184,2.5504,-13.39962,0.19092,-7.45184
65,12.10751,2.21705,3.56976,8.72416,11.22176,-9.81786,10.11876,2.05568
66,20.25343,12.42505,12.06,16.11104,20.4032,-7.00362,18.26468,11.5632
67,22.54447,15.23225,15.14736,18.65824,21.16832,-7.5153,18.7738,14.1328
68,22.03535,15.48745,15.66192,19.4224,19.128,-5.98026,19.02836,15.16064
69,26.36287,19.82585,18.74928,24.77152,20.4032,-2.14266,24.88324,19.52896
70,31.70863,23.39865,20.80752,29.86592,21.16832,-0.09594,27.17428,20.5568
71,31.96319,20.59145,19.26384,28.59232,17.8528,-2.3985,24.37412,17.47328
72,30.94495,16.76345,17.72016,25.7904,16.06752,-5.46858,22.5922,14.90368
73,30.43583,15.74265,17.46288,26.29984,16.5776,-5.46858,23.35588,13.61888
74,29.41759,17.01865,16.94832,26.80928,16.32256,-4.70106,23.35588,12.848
75,26.36287,15.99785,14.11824,25.28096,12.49696,-6.2361,21.3194,10.53536
76,24.07183,15.23225,13.08912,25.02624,9.94656,-6.74778,20.81028,11.30624
77,24.32639,17.01865,13.86096,27.57344,10.96672,-5.21274,22.33764,13.36192
78,21.27167,15.23225,12.57456,27.31872,10.96672,-5.72442,18.7738,11.5632
79,15.67135,9.87305,9.22992,24.26208,8.16128,-9.05034,13.6826,7.7088
80,13.88943,6.04505,7.94352,22.47904,5.35584,-11.86458,12.66436,6.16704
81,15.67135,5.78985,8.2008,23.2432,5.61088,-9.81786,14.70084,7.7088
82,15.67135,5.02425,7.17168,23.2432,5.86592,-7.00362,13.17348,5.91008
83,10.07103,-0.33495,2.02608,19.67712,2.29536,-10.58538,7.82772,0.25696
84,6.25263,-3.65255,-0.54672,17.12992,0.25504,-12.12042,6.0458,-2.05568
85,4.47071,-4.41815,-1.06128,15.34688,0.25504,-10.58538,5.28212,-2.05568
86,3.70703,-3.90775,-0.804,15.34688,0.25504,-6.49194,5.02756,-1.54176
87,1.92511,-4.67335,-1.57584,16.62048,-1.78528,-5.21274,5.53668,-2.82656
88,3.45247,-3.39735,0.4824,21.46016,-0.76512,-6.2361,9.60964,-0.51392
89,8.28911,-0.33495,4.08432,26.55456,2.29536,-5.98026,13.93716,3.08352
90,10.32559,0.17545,4.3416,27.82816,2.5504,-6.2361,13.6826,3.08352
91,8.79823,-1.86615,2.79792,25.53568,-0.25504,-7.77114,12.66436,1.54176
92,10.83471,0.68585,4.85616,27.57344,0.0,-6.2361,16.48276,3.8544
93,19.74431,8.34185,12.57456,35.21504,7.6512,0.67158,24.37412,10.2784
94,25.59919,12.93545,17.46288,39.03584,12.24192,4.76502,27.93796,13.87584
95,24.07183,10.89385,16.43376,38.27168,10.96672,2.20662,25.64692,13.10496
96,21.27167,9.61785,14.6328,39.03584,10.45664,-0.86346,23.865,13.10496
97,22.79903,13.19065,16.43376,42.60192,14.28224,-0.86346,26.15604,15.67456
98,24.07183,15.23225,18.74928,43.11136,15.04736,-0.86346,27.17428,15.67456
99,21.27167,11.65945,16.43376,39.03584,11.4768,-2.91018,23.61044,11.82016
100,18.72607,8.34185,13.08912,35.46976,9.43648,-3.93354,21.3194,10.2784
101,21.01711,10.63865,13.60368,36.74336,12.752,-1.37514,23.61044,13.87584
102,23.56271,13.70105,15.66192,39.8,17.08768,3.48582,25.64692,16.44544
103,21.01711,11.65945,14.37552,39.03584,16.32256,3.48582,23.35588,12.848
104,20.25343,10.89385,14.11824,37.50752,15.04736,2.97414,22.33764,11.04928
105,24.58095,14.21145,17.72016,40.05472,16.5776,5.78838,26.66516,15.4176
106,26.87199,15.48745,19.7784,42.09248,17.08768,5.78838,28.9562,18.24416
107,23.30815,11.91465,16.94832,40.56416,13.51712,1.69494,26.91972,15.16064
108,16.68959,6.30025,11.28816,36.23392,8.16128,-2.91018,23.10132,9.25056
109,14.39855,4.76905,8.97264,33.94144,7.90624,-3.16602,22.84676,7.96576
110,14.14399,5.27945,8.71536,31.90368,9.69152,-2.3985,22.5922,6.93792
111,8.79823,1.70665,3.56976,25.7904,5.35584,-6.49194,16.73732,0.0
112,4.97983,-0.84535,-1.06128,21.71488,1.2752,-11.09706,12.4098,-5.1392
113,4.72527,-1.35575,-3.3768,20.95072,0.51008,-13.39962,10.88244,-6.68096
114,2.94335,-4.92855,-7.236,17.38464,-1.2752,-17.23722,7.3186,-9.50752
115,-0.62049,-10.28775,-12.63888,10.5072,-6.88608,-23.37738,2.73652,-13.36192
116,-1.12961,-12.58455,-15.72624,6.43168,-10.96672,-26.44746,0.9546,-15.93152
117,3.19791,-9.52215,-12.3816,8.46944,-8.41632,-22.35402,3.24564,-12.848
118,3.70703,-7.48055,-9.29424,9.48832,-6.376,-18.77226,2.2274,-12.59104
119,-0.36593,-10.28775,-10.06608,6.6864,-7.90624,-17.49306,-0.57276,-15.16064
120,-2.65697,-11.05335,-11.0952,4.90336,-8.9264,-17.23722,0.19092,-14.90368
121,-1.38417,-8.24615,-9.03696,7.45056,-7.14112,-15.70218,2.99108,-11.5632
122,-1.63873,-7.73575,-7.236,9.99776,-6.12096,-15.44634,2.2274,-10.79232
123,-5.20257,-10.03255,-8.5224,9.74304,-7.39616,-18.77226,-1.33644,-12.33408
124,-5.96625,-10.54295,-9.55152,11.01664,-5.61088,-17.49306,-2.10012,-11.82016
125,-1.63873,-6.71495,-6.46416,14.58272,-0.76512,-10.58538,1.71828,-7.7088
126,1.92511,-2.63175,-2.34768,16.36576,3.06048,-4.9569,4.51844,-3.59744
127,0.39775,-3.90775,-3.11952,14.07328,0.25504,-4.44522,1.97284,-3.8544
128,-1.63873,-5.43895,-5.69232,12.03552,-4.33568,-4.70106,0.19092,-3.8544
129,1.67055,-2.12135,-4.6632,13.56384,-4.33568,-3.6777,4.26388,-0.25696
130,5.48895,0.68585,-2.60496,16.62048,-2.04032,-2.91018,9.35508,3.34048
131,5.74351,0.43065,-2.60496,17.89408,0.51008,-3.16602,11.64612,4.36832
132,7.01631,0.94105,-1.57584,18.91296,2.5504,-2.14266,14.19172,6.68096
133,11.08927,4.76905,3.31248,21.9696,6.12096,2.7183,19.02836,10.53536
134,16.18047,11.14905,9.74448,26.29984,9.69152,7.8351,24.62868,14.90368
135,13.88943,9.87305,8.97264,25.02624,6.376,6.04422,22.08308,12.33408
136,8.03455,4.00345,3.82704,20.18656,1.02016,0.92742,15.46452,5.65312
137,3.70703,-0.59015,-0.28944,16.36576,-1.53024,-1.63098,11.39156,0.25696
138,-0.36593,-4.92855,-4.6632,12.03552,-4.33568,-4.9569,6.55492,-4.88224
139,-5.96625,-10.54295,-11.0952,7.45056,-9.94656,-11.09706,0.19092,-11.5632
140,-8.25729,-13.09495,-13.668,5.92224,-11.98688,-13.39962,-2.60924,-14.64672
141,-8.25729,-13.09495,-12.3816,7.70528,-9.69152,-10.0737,-2.8638,-14.64672
142,-11.31201,-15.39175,-14.18256,6.17696,-11.4768,-9.81786,-5.66396,-16.7024
143,-13.34849,-17.68855,-18.29904,1.33728,-16.5776,-12.88794,-7.19132,-19.01504
144,-10.29377,-14.88135,-18.55632,-0.19104,-17.8528,-14.67882,-4.64572,-18.50112
145,-6.47537,-11.56375,-17.26992,1.08256,-15.55744,-14.93466,-1.33644,-16.18848
146,-7.74817,-13.60535,-19.84272,-0.9552,-16.06752,-15.95802,-2.8638,-17.47328
147,-10.80289,-18.45415,-24.73104,-4.26656,-20.14816,-18.77226,-6.93676,-22.61248
148,-10.03921,-19.21975,-25.50288,-5.03072,-21.42336,-20.81898,-7.19132,-24.4112
149,-5.71169,-14.88135,-19.84272,-1.97408,-17.59776,-18.26058,-3.88204,-21.07072
150,-5.20257,-14.11575,-17.5272,-1.71936,-16.32256,-17.23722,-3.88204,-20.5568
151,-9.02097,-18.70935,-22.15824,-6.81376,-20.4032,-20.56314,-8.71868,-24.15424
152,-10.54833,-21.26135,-24.98832,-10.37984,-22.18848,-25.16826,-10.5006,-25.18208
153,-8.00273,-19.98535,-22.93008,-8.34208,-19.89312,-27.9825,-8.46412,-21.58464
154,-8.00273,-21.26135,-21.3864,-7.57792,-21.16832,-31.05258,-9.48236,-21.07072
155,-12.33025,-26.62055,-24.47376,-11.90816,-27.54432,-35.6577,-14.06444,-26.46688
156,-12.58481,-28.15175,-26.27472,-13.6912,-29.07456,-34.3785,-14.06444,-28.2656
157,-8.76641,-23.81335,-23.9592,-10.37984,-23.46368,-28.23834,-9.48236,-24.15424
158,-10.03921,-22.28215,-24.47376,-9.8704,-22.9536,-26.44746,-9.73692,-24.4112
159,-15.13041,-24.83415,-27.8184,-13.6912,-27.54432,-30.28506,-14.06444,-28.77952
160,-12.83937,-23.55815,-26.27472,-12.4176,-26.52416,-31.8201,-12.02796,-27.23776
161,-4.69345,-17.17815,-19.07088,-6.0496,-17.8528,-28.49418,-4.90028,-19.78592
162,-3.16609,-15.64695,-18.04176,-5.28544,-13.77216,-28.23834,-3.88204,-18.50112
163,-9.02097,-19.73015,-23.9592,-10.37984,-17.8528,-32.33178,-8.46412,-23.38336
164,-10.03921,-20.75095,-26.27472,-11.90816,-20.14816,-33.61098,-7.955,-24.92512
165,-4.43889,-15.39175,-20.61456,-6.55904,-16.06752,-30.02922,-1.84556,-20.04288
166,-0.11137,-11.05335,-14.69712,-0.9552,-13.77216,-27.47082,2.73652,-15.16064
167,0.14319,-9.77735,-12.89616,0.57312,-15.81248,-27.47082,2.73652,-13.87584
168,-0.62049,-9.01175,-12.12432,1.08256,-15.81248,-24.91242,2.2274,-12.59104
169,0.65231,-5.69415,-8.26512,4.39392,-10.96672,-19.28394,5.02756,-7.96576
170,-0.62049,-5.94935,-7.49328,4.39392,-8.67136,-18.26058,5.02756,-7.7088
171,-8.25729,-12.83975,-13.41072,-2.99296,-15.3024,-22.8657,-0.82732,-14.64672
172,-11.31201,-17.68855,-17.5272,-8.08736,-19.128,-24.1449,-3.88204,-18.24416
173,-7.23905,-16.15735,-16.49808,-6.55904,-16.5776,-18.77226,-3.37292,-17.47328
174,-8.25729,-18.45415,-18.55632,-7.83264,-18.61792,-17.7489,-6.93676,-20.29984
175,-14.62129,-23.81335,-23.9592,-13.18176,-24.99392,-20.81898,-12.02796,-25.696
176,-17.16689,-24.83415,-25.76016,-16.49312,-26.7792,-21.07482,-13.0462,-27.23776
177,-13.85761,-21.00615,-23.18736,-15.21952,-22.9536,-16.21386,-10.5006,-24.15424
178,-9.53009,-17.94375,-19.84272,-13.94592,-20.4032,-12.88794,-8.97324,-21.07072
179,-9.53009,-19.47495,-21.64368,-17.25728,-23.71872,-15.1905,-11.00972,-23.64032
180,-10.54833,-21.51655,-24.47376,-19.54976,-26.52416,-19.28394,-11.51884,-26.46688
181,-9.02097,-19.47495,-22.93008,-16.49312,-23.97376,-19.28394,-8.20956,-24.66816
182,-6.72993,-16.41255,-19.84272,-12.67232,-19.89312,-17.7489,-4.39116,-20.5568
183,-4.43889,-14.37095,-16.2408,-9.8704,-18.87296,-18.26058,-1.08188,-16.95936
184,-1.89329,-12.07415,-11.60976,-5.54016,-16.32256,-18.77226,2.99108,-12.33408
