Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-3.92977,-1.10055,2.02608,1.592,0.51008,-3.16602,2.99108,0.51392
1,-2.40241,1.70665,3.31248,2.8656,1.53024,-1.63098,4.773,-1.2848
2,-1.12961,3.74825,5.11344,3.88448,2.04032,1.18326,5.28212,-3.08352
3,-4.43889,0.43065,3.0552,0.82784,-1.53024,-0.35178,1.46372,-6.424
4,-6.47537,-2.63175,1.7688,-1.46464,-4.33568,-2.91018,0.44548,-5.39616
5,-4.94801,-1.10055,4.85616,0.3184,-2.5504,-1.63098,3.75476,-1.54176
6,-3.92977,0.17545,7.42896,1.84672,-0.25504,-0.09594,5.28212,-0.25696
7,-5.45713,-1.61095,6.9144,0.82784,-0.25504,-0.09594,2.2274,-0.77088
8,-10.03921,-6.71495,3.31248,-2.73824,-2.5504,-1.63098,-1.84556,-3.34048
9,-11.31201,-9.01175,0.73968,-4.776,-3.31552,-2.65434,-2.10012,-6.424
10,-9.53009,-8.24615,-0.28944,-5.54016,-3.8256,-3.16602,-2.60924,-8.47968
11,-12.58481,-11.56375,-4.14864,-9.8704,-8.67136,-8.02698,-7.70044,-13.36192
12,-16.91233,-15.90215,-7.236,-13.94592,-12.49696,-11.86458,-12.02796,-17.73024
13,-16.65777,-13.86055,-5.17776,-11.65344,-9.43648,-10.0737,-8.46412,-15.4176
14,-15.89409,-11.56375,-3.89136,-10.12512,-7.90624,-9.81786,-5.91852,-11.04928
15,-16.91233,-13.35015,-4.92048,-12.16288,-10.2016,-12.6321,-6.93676,-8.73664
16,-16.65777,-14.62615,-5.69232,-13.6912,-11.98688,-12.6321,-8.71868,-6.424
17,-17.42145,-15.39175,-5.17776,-13.43648,-11.22176,-9.81786,-9.48236,-5.39616
18,-18.18513,-14.88135,-3.3768,-11.144,-9.18144,-7.77114,-8.46412,-4.36832
19,-21.49441,-16.66775,-5.17776,-11.90816,-9.69152,-9.56202,-11.7734,-7.7088
20,-22.00353,-17.43335,-6.20688,-11.65344,-10.2016,-10.32954,-13.30076,-9.50752
21,-17.42145,-14.11575,-2.0904,-7.83264,-7.14112,-8.53866,-8.46412,-6.16704
22,-14.87585,-9.77735,1.51152,-4.01184,-4.33568,-5.98026,-4.64572,-2.31264
23,-13.85761,-7.73575,2.54064,-2.73824,-2.80544,-5.46858,-3.88204,-0.25696
24,-10.29377,-3.90775,4.59888,0.06368,0.25504,-2.3985,-1.08188,1.54176
25,-4.18433,1.96185,9.22992,4.90336,4.33568,2.7183,4.773,4.11136
26,-1.12961,4.76905,10.7736,6.94112,6.12096,4.50918,8.08228,4.88224
27,-0.87505,4.25865,8.97264,6.17696,6.88608,3.74166,7.57316,3.59744
28,0.14319,4.00345,8.97264,6.17696,9.43648,4.25334,6.55492,3.8544
29,2.94335,6.04505,12.31728,8.46944,12.24192,6.04422,8.33684,5.1392
30,-0.36593,3.74825,10.25904,5.4128,8.9264,1.95078,4.51844,0.77088
31,-12.07569,-5.69415,1.25424,-4.01184,-0.51008,-6.2361,-4.64572,-6.68096
32,-19.45793,-12.58455,-5.43504,-10.12512,-6.63104,-10.32954,-11.26428,-10.53536
33,-20.47617,-14.62615,-8.26512,-12.92704,-8.16128,-10.32954,-13.0462,-12.07712
34,-21.49441,-15.90215,-10.32336,-14.71008,-8.67136,-11.09706,-13.30076,-12.33408
35,-22.51265,-16.66775,-11.0952,-15.72896,-9.18144,-12.12042,-14.319,-11.82016
36,-19.96705,-15.64695,-10.32336,-14.45536,-8.41632,-12.6321,-14.57356,-10.53536
37,-14.11217,-12.32935,-7.49328,-11.144,-5.35584,-11.3529,-12.02796,-8.22272
38,-11.82113,-11.30855,-6.72144,-10.88928,-5.1008,-11.3529,-11.26428,-9.76448
39,-17.16689,-14.37095,-10.06608,-14.9648,-8.9264,-14.16714,-14.319,-14.64672
40,-20.22161,-15.90215,-10.06608,-14.9648,-9.69152,-14.42298,-13.80988,-14.1328
41,-16.91233,-11.56375,-5.43504,-9.61568,-4.33568,-10.0737,-8.46412,-7.96576
42,-12.33025,-6.97015,-0.54672,-5.03072,-0.25504,-6.49194,-3.37292,-2.5696
43,-11.31201,-5.94935,1.25424,-5.54016,-0.51008,-8.02698,-3.62748,-1.79872
44,-13.09393,-7.99095,0.22512,-7.83264,-3.06048,-11.09706,-5.15484,-2.5696
45,-9.02097,-5.43895,2.79792,-5.03072,-2.04032,-10.0737,-1.84556,1.02784
46,-4.69345,-1.86615,6.9144,-1.97408,0.25504,-7.77114,-0.06364,4.11136
47,-3.16609,-0.84535,9.22992,-1.71936,1.2752,-7.25946,-1.33644,4.11136
48,-1.89329,-0.59015,11.80272,-1.20992,2.80544,-7.00362,-1.33644,3.8544
49,0.14319,1.45145,14.89008,1.08256,5.86592,-5.46858,-0.57276,5.39616
50,1.92511,2.47225,15.9192,2.35616,7.14112,-4.44522,-0.06364,6.16704
51,3.19791,1.96185,13.86096,2.35616,7.39616,-3.16602,0.70004,5.1392
52,2.43423,1.45145,11.54544,2.61088,8.41632,-2.65434,1.20916,3.8544
53,2.94335,1.70665,10.7736,3.62976,9.18144,-3.16602,2.2274,3.8544
54,8.03455,5.27945,15.14736,7.70528,11.4768,-1.63098,5.53668,8.47968
55,9.81647,7.57625,17.97744,9.2336,12.24192,-0.86346,5.02756,11.30624
56,9.56191,9.36265,19.52112,11.7808,13.77216,-0.09594,5.02756,12.59104
57,11.85295,12.93545,22.60848,16.36576,18.10784,2.46246,9.10052,16.7024
58,14.90767,15.48745,24.924,20.18656,20.65824,3.9975,12.4098,20.81376
59,12.36207,13.44585,23.89488,18.91296,19.128,2.97414,9.60964,18.50112
60,10.58015,11.65945,23.6376,18.40352,18.61792,4.25334,8.5914,15.93152
61,11.85295,12.68025,25.18128,19.67712,19.89312,6.5559,10.11876,16.18848
62,12.87119,14.46665,25.69584,20.696,20.4032,7.32342,12.4098,18.24416
63,12.61663,13.95625,23.12304,19.4224,18.61792,4.76502,11.90068,18.24416
64,9.56191,10.63865,17.46288,14.58272,14.79232,1.18326,8.33684,15.16064
65,6.25263,7.32105,13.86096,10.76192,12.24192,-0.35178,6.30036,12.33408
66,2.94335,4.00345,10.51632,7.70528,10.2016,-1.88682,4.51844,8.9936
67,0.39775,0.94105,6.9144,5.15808,7.90624,-3.42186,1.97284,3.8544
68,-1.12961,-0.59015,4.59888,2.61088,5.35584,-4.9569,-0.06364,0.77088
69,-1.12961,-0.59015,5.11344,2.10144,5.1008,-5.21274,-0.06364,2.31264
70,-1.63873,-0.84535,4.85616,2.35616,5.35584,-4.9569,0.19092,4.11136
71,-1.38417,-1.35575,3.31248,1.84672,5.86592,-6.2361,-0.3182,5.1392
72,1.41599,0.17545,3.56976,3.37504,7.90624,-5.21274,1.20916,6.16704
73,4.47071,1.70665,4.59888,5.66752,10.96672,-1.37514,3.5002,8.47968
74,4.72527,2.21705,5.37072,6.43168,12.24192,0.1599,4.51844,11.04928
75,1.67055,0.68585,5.11344,4.90336,10.45664,-1.37514,2.48196,11.5632
76,-1.12961,-2.12135,2.54064,2.8656,8.41632,-3.6777,0.44548,10.79232
77,1.92511,-0.84535,2.79792,3.88448,10.45664,-2.65434,2.99108,12.33408
78,4.21615,1.96185,5.11344,5.92224,13.00704,-1.1193,5.28212,14.1328
79,6.50719,6.30025,9.74448,9.74304,16.06752,1.18326,8.08228,16.7024
80,10.07103,10.63865,14.37552,13.81856,19.63808,4.25334,10.88244,18.50112
81,14.39855,13.44585,18.23472,16.62048,22.69856,7.06758,14.70084,20.04288
82,18.98063,15.74265,22.86576,19.4224,24.48384,9.1143,18.01012,23.89728
83,18.72607,14.46665,23.89488,18.1488,22.44352,7.06758,16.99188,24.92512
84,15.92591,10.89385,22.09392,15.34688,19.128,5.2767,14.19172,23.1264
85,16.43503,10.38345,22.60848,15.85632,19.89312,6.5559,13.17348,22.09856
86,17.19871,11.65945,23.38032,17.63936,21.16832,7.8351,13.6826,21.07072
