Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,1.67055,-5.18375,-3.89136,7.70528,4.08064,-10.58538,10.11876,3.8544
1,3.45247,-3.14215,-0.804,9.74304,6.63104,-9.81786,10.88244,4.62528
2,0.14319,-6.97015,-4.14864,6.6864,2.5504,-15.70218,6.55492,0.51392
3,-0.62049,-8.75655,-6.20688,6.6864,1.53024,-18.77226,6.80948,-0.25696
4,4.97983,-2.88695,-1.31856,13.0544,6.88608,-15.70218,12.66436,5.1392
5,7.01631,0.43065,-0.03216,15.85632,9.18144,-14.42298,13.93716,7.19488
6,-0.11137,-4.92855,-6.72144,10.5072,3.8256,-19.0281,7.06404,1.2848
7,-4.69345,-8.50135,-11.0952,6.17696,-0.25504,-22.35402,4.26388,-2.05568
8,-1.12961,-4.92855,-7.75056,7.45056,1.02016,-21.33066,8.08228,1.79872
9,2.17967,-1.10055,-4.14864,8.97888,2.5504,-20.05146,10.88244,4.88224
10,1.67055,-2.37655,-3.63408,7.45056,1.78528,-21.5865,10.11876,3.8544
11,2.94335,-2.37655,-2.34768,6.6864,3.06048,-21.84234,11.39156,3.59744
12,4.97983,-0.59015,-0.28944,7.96,4.84576,-20.81898,14.19172,5.1392
13,4.21615,0.17545,-0.28944,8.21472,4.84576,-20.05146,15.46452,5.91008
14,1.41599,-1.35575,-1.31856,7.19584,3.31552,-21.33066,13.93716,4.88224
15,0.65231,-1.86615,-0.03216,7.96,4.59072,-20.81898,13.42804,4.36832
16,2.94335,0.68585,3.82704,10.76192,8.16128,-17.49306,15.46452,5.91008
17,3.45247,-0.84535,2.54064,8.97888,6.376,-17.7489,13.6826,3.08352
18,0.14319,-5.94935,-4.40592,2.10144,-0.51008,-23.88906,8.33684,-3.8544
19,-1.12961,-7.73575,-7.49328,-0.44576,-3.06048,-27.9825,6.55492,-6.424
20,0.14319,-5.94935,-5.9496,2.35616,0.25504,-25.4241,7.57316,-4.36832
21,-2.14785,-7.22535,-6.46416,2.61088,1.78528,-23.63322,4.00932,-3.8544
22,-7.74817,-12.58455,-11.0952,-2.2288,-2.04032,-27.47082,-1.591,-7.7088
23,-11.05745,-14.37095,-12.63888,-5.03072,-4.84576,-29.00586,-2.35468,-8.73664
24,-9.02097,-10.54295,-9.8088,-3.24768,-2.5504,-25.4241,0.44548,-6.68096
25,-9.02097,-9.26695,-10.83792,-3.24768,-2.29536,-23.37738,-0.82732,-8.47968
26,-11.82113,-12.07415,-15.21168,-6.30432,-5.1008,-23.12154,-4.1366,-11.5632
27,-12.33025,-13.60535,-16.75536,-7.57792,-6.12096,-23.37738,-4.90028,-11.5632
28,-9.02097,-10.54295,-13.41072,-4.776,-4.08064,-22.35402,-2.35468,-7.96576
29,-6.98449,-7.73575,-10.58064,-1.97408,-2.5504,-22.35402,-1.08188,-6.424
30,-11.05745,-10.79815,-12.89616,-3.75712,-4.59072,-24.91242,-4.39116,-10.02144
31,-14.87585,-14.62615,-15.98352,-6.30432,-7.14112,-27.21498,-6.42764,-12.59104
32,-14.87585,-13.86055,-15.46896,-5.28544,-6.63104,-25.67994,-3.88204,-11.04928
33,-13.85761,-12.07415,-15.21168,-4.26656,-5.86592,-25.4241,-3.11836,-9.76448
34,-15.38497,-13.09495,-17.26992,-5.79488,-8.41632,-29.2617,-5.4094,-11.82016
35,-14.62129,-12.83975,-17.78448,-6.0496,-8.41632,-30.28506,-5.4094,-12.59104
36,-10.80289,-9.77735,-15.21168,-2.48352,-4.33568,-26.7033,-1.84556,-9.76448
37,-8.51185,-8.50135,-13.15344,-1.20992,-2.5504,-25.16826,-0.57276,-8.73664
38,-11.82113,-12.83975,-15.72624,-5.79488,-5.61088,-28.23834,-5.15484,-11.04928
