Tm,Oz,Po7,Po4,Po3,P4,P3,Po8,Pz
0,-0.36593,-2.37655,1.7688,5.15808,4.84576,8.85846,6.55492,-0.77088
1,-2.91153,-4.16295,0.22512,3.62976,2.80544,7.8351,3.75476,-2.5696
2,-3.16609,-3.90775,0.22512,5.4128,5.35584,10.13766,3.75476,-1.54176
3,1.67055,1.70665,5.37072,12.29024,13.00704,16.53366,8.5914,3.59744
4,2.94335,3.74825,6.9144,13.81856,15.55744,18.0687,9.8642,4.62528
5,-1.12961,-0.33495,3.0552,10.76192,13.00704,15.76614,7.82772,1.79872
6,-2.65697,-2.37655,1.51152,10.76192,13.26208,16.53366,7.3186,1.79872
7,0.90687,-0.07975,4.85616,14.83744,17.59776,19.09206,10.62788,6.68096
8,2.68879,2.98265,7.68624,16.8752,18.36288,17.55702,11.64612,9.25056
9,0.65231,3.49305,8.2008,16.36576,16.32256,13.46358,10.37332,8.47968
10,0.39775,4.00345,8.97264,17.38464,15.55744,12.18438,11.39156,7.45184
11,4.97983,6.30025,11.28816,21.20544,17.8528,13.97526,15.97364,10.53536
12,6.76175,6.81065,11.28816,21.9696,18.10784,12.18438,17.75556,11.5632
13,3.19791,5.02425,8.2008,18.1488,14.0272,6.04422,15.46452,8.22272
14,3.45247,7.32105,8.97264,17.89408,13.26208,4.25334,16.2282,7.7088
15,7.52543,12.16985,12.83184,23.2432,16.5776,8.85846,19.79204,10.53536
16,4.97983,10.12825,10.51632,21.46016,13.26208,7.32342,14.9554,6.93792
17,-0.87505,3.49305,4.85616,16.36576,7.39616,1.95078,8.5914,2.5696
18,0.90687,4.76905,6.14256,18.1488,9.18144,4.50918,10.88244,5.1392
19,3.45247,8.34185,9.4872,21.20544,12.24192,8.85846,14.44628,8.22272
20,0.65231,6.04505,6.14256,19.16768,9.18144,8.34678,12.15524,5.65312
21,-5.20257,-0.07975,-0.804,13.81856,2.80544,6.04422,6.55492,0.77088
22,-5.96625,-0.33495,-0.54672,13.81856,3.57056,7.57926,6.55492,2.05568
23,-3.67521,2.72745,2.79792,15.6016,7.39616,10.64934,8.33684,3.8544
24,-5.45713,0.43065,0.22512,12.79968,6.88608,10.90518,4.773,0.0
25,-10.29377,-6.45975,-6.72144,6.94112,2.04032,7.32342,-1.33644,-6.68096
26,-10.29377,-8.24615,-7.75056,6.94112,1.53024,7.06758,-1.591,-7.7088
27,-6.72993,-3.90775,-2.60496,11.7808,5.1008,11.41686,1.71828,-4.88224
28,-6.22081,-2.88695,-1.31856,12.54496,4.59072,11.41686,1.97284,-5.39616
29,-12.07569,-9.26695,-7.49328,6.6864,-2.04032,5.2767,-3.11836,-11.30624
30,-15.38497,-13.60535,-12.89616,3.12032,-6.63104,2.20662,-5.66396,-14.64672
31,-15.63953,-14.88135,-15.21168,3.12032,-6.88608,3.74166,-6.42764,-15.16064
32,-17.93057,-18.19895,-18.29904,1.08256,-8.67136,2.20662,-9.48236,-17.9872
33,-20.98529,-21.51655,-20.61456,-1.20992,-10.96672,-1.88682,-11.51884,-20.5568
34,-18.43969,-20.49575,-19.58544,-0.9552,-10.2016,-2.14266,-9.73692,-19.52896
35,-12.33025,-16.15735,-15.21168,2.10144,-6.12096,0.92742,-5.91852,-16.18848
