Oz,Po7,Po4,Po3,P4,P3,Po8,Pz,Fz,F2,F3,F4,AF3,Cz,AF4,F1
0.2807866071582977,0.27212527419020877,0.3175027570829952,0.23268103345079238,0.3001829373636236,0.2060531005800563,0.23302427512752738,0.28362991266596005,-0.12684763296299817,-0.12629757012893572,-0.12759069558288783,-0.12732533086932274,-0.12632700811675499,-0.12617592441512826,-0.12625808013260298,0.6250268637264768
0.9357860154638608,0.1905931832387087,0.8702943666362449,0.6723502870392603,0.8999168712578616,0.2672823217820631,0.28045902945741624,1.09566457944204,-0.6983488887967179,-0.697681045413389,-0.6980862027566148,-0.6976662455340886,-0.698493412579579,-0.6985226750019117,-0.696412231194203,1.3486348921070972
1.3802918807560376,0.14439474110460793,1.2434124563956779,0.9713759575363685,1.3050262852024352,0.31041536622338517,0.30663928938861434,1.6472725027643762,-1.0880404270049382,-1.0873001327620695,-1.0868536680147491,-1.0867910451836356,-1.0884771969130893,-1.0885597218556122,-1.085346842547515,1.837379821768745
1.5333628245353799,0.14531988856819644,1.3739051049594386,1.0754885430841619,1.4461997246432567,0.3268575604245829,0.3133962872238919,1.8398173236180977,-1.2241898076119508,-1.2234232038133392,-1.2221902561815243,-1.2233273869943135,-1.2244756770196183,-1.2243982918155871,-1.2215024843763198,2.0134423249724227
1.4645593811651119,0.17793264310722112,1.324086961606839,1.0313666551007294,1.3901445023414216,0.3207218645478716,0.3117962784825152,1.7617244884733525,-1.1669446320877312,-1.166257082705433,-1.164304283135634,-1.1673974428064682,-1.1669309144885898,-1.166458461462951,-1.164849625057714,1.9637482117196943
1.3130409632805862,0.21565390711219268,1.2059413037915483,0.9330598098600756,1.2592517646039625,0.304259886693702,0.30397601106181044,1.5865313130848318,-1.039991188235447,-1.0395864905389143,-1.0370506218435063,-1.0422992263956405,-1.0399906079711974,-1.0389322664532536,-1.0387769061155403,1.8357158166333227
1.1893934025889572,0.23725074239175645,1.1060758792582115,0.854893690304033,1.1489019983057194,0.28827400547649523,0.2877656456728457,1.4511912826696358,-0.9433687990619027,-0.9434922013398307,-0.9406958253595588,-0.9474627591620832,-0.9439806299711587,-0.94223344903993,-0.9430646376220726,1.7396203542136077
1.1327593271161047,0.23380954312035565,1.0597180648060103,0.8216953845335013,1.0973100658272839,0.2761801808937636,0.2697312246579673,1.4034259365439787,-0.912701150888177,-0.9134900810113138,-0.9109518783051752,-0.9178906167671693,-0.9143936267166409,-0.9119479401421641,-0.9131096267447476,1.7188987372852973
1.1255409382703907,0.20926098461629833,1.0577829264313496,0.8201773094322481,1.0940547480996963,0.2662647073169529,0.2585855287057772,1.418813668278274,-0.9307855606299307,-0.9321288693365597,-0.930378745035844,-0.9359753937518335,-0.9335189878849212,-0.9304358274492912,-0.9314922000705358,1.7608491258523487
1.129310311583099,0.176781212490248,1.0661167742485202,0.8246946042223045,1.1026721563347106,0.25693765422332093,0.2511003679535433,1.4441805138963142,-0.9597161831473721,-0.9612332768808366,-0.9605327962671634,-0.9637866247901467,-0.9628717010485773,-0.9592604710567758,-0.960175938241975,1.8209735086170744
1.115625673516313,0.1500847250021018,1.0545766651614636,0.8164902684019507,1.0910543817233869,0.24814278433319606,0.23888707959726646,1.4377241618585517,-0.9685694664322319,-0.9697329594862398,-0.9699288488382984,-0.9707566682372821,-0.9712374180314322,-0.9672458253511793,-0.9682971293660219,1.861816207059024
1.081312936522335,0.13462248229858914,1.021029086214927,0.7914842894756909,1.0551477246495908,0.23975852423947597,0.2251432292591086,1.391851429048142,-0.9485320352477311,-0.9488602690975887,-0.9495131708644912,-0.9486280844643719,-0.9499699022070919,-0.9457658321558404,-0.9473058372708759,1.8841622133938278
1.0427034242627597,0.1272562489323229,0.9853726479237904,0.7572625535306071,1.0132320649384177,0.2315932191587225,0.2200348585315804,1.3279399494157278,-0.9119088975384848,-0.9111335732093557,-0.9118268711948022,-0.9102175391735257,-0.9118818730971942,-0.9076124580079946,-0.9098762168210833,1.9141720917395395
1.0155691195210172,0.1232582328736125,0.9621438970118191,0.7230532588083548,0.9792873241181064,0.2245958797540387,0.22208329042180203,1.2702976992096404,-0.8772511026596796,-0.8754162074021522,-0.8759860564507824,-0.874401126118127,-0.876077089208021,-0.8718406711449198,-0.874877092551267,1.9632667406555253
1.0021077854119815,0.12057687320127886,0.9493329188029404,0.6923653460704023,0.9520318703497592,0.21989532112969445,0.21981021478409224,1.2279887336032913,-0.8546878637896551,-0.8521810994209488,-0.8526863529364475,-0.8514617512591387,-0.8530177271664404,-0.8489066649835935,-0.8525529348394231,2.0182887481719067
0.9964339400418788,0.11808539487731723,0.942230900399729,0.664940129063076,0.9291465790852531,0.2169095973093367,0.212049360696907,1.1997060384672515,-0.8439662452762725,-0.8414657675804029,-0.8419700455657304,-0.8411914715527622,-0.842471209704759,-0.8386769768851402,-0.8424967516575648,2.0694261673752417
0.9946524701237834,0.11475101605033228,0.941287387964115,0.6419934654315395,0.9162803899017038,0.21452515714207776,0.21142493185102332,1.1837475359781755,-0.8403928024840888,-0.8386726329082907,-0.8390949440454055,-0.8388017632407123,-0.8395272279757179,-0.8363986474521791,-0.8396638898690932,2.1229458869578846
0.9940058648594237,0.11252953269246944,0.940465715651373,0.6255602989627628,0.9151662862098643,0.21406820769231205,0.22505924239813785,1.1752451609819952,-0.8374395863251717,-0.8370213639941626,-0.8372383969733097,-0.8374224659454393,-0.8373576084442699,-0.8352937542269818,-0.8371453414070242,2.178806473040484
0.988488842304558,0.11621946740453049,0.9229680981556677,0.6145986776970013,0.9155258868120736,0.21877269289760135,0.24528986010728457,1.1625838298295157,-0.8277445402951196,-0.8285326780870298,-0.8286483514480186,-0.8291058843557643,-0.8283616212154716,-0.8275480344152206,-0.8273225355653543,2.2185432344400082
