Oz,Po7,Po4,Po3,P4,P3,Po8,Pz,Fz,F2,F3,F4,AF3,Cz,AF4,F1
0.34390999818553014,-0.34283223829221876,0.09185620406532938,-0.32617687000093254,0.04127882945956176,-0.34656196758234953,0.09515310629928092,0.12501977373769754,-0.12638991096756863,-0.3369416838559672,-0.33836298969013956,-0.3458912567798783,-0.11334151579248346,-0.3360784879541128,-0.3399949744561313,-0.05162777735734095
0.34029490894565173,-0.3374629562078491,0.08755614915962584,-0.29564552384086773,0.037919675439605977,-0.33846577420644364,0.09144125479532782,0.121838293734834,-0.12339123740936746,-0.3436824939377336,-0.34284559341079296,-0.3517945707995675,-0.1783343188383294,-0.34332083930149937,-0.3486911030995162,-0.05881834449125266
0.3303809143442438,-0.3246570474005763,0.08007865005149165,-0.26135289747002366,0.030580605703567302,-0.3250454837091916,0.08544532841614125,0.11194434103995837,-0.126721125621099,-0.34127593666878697,-0.34023107709377237,-0.349288251665493,-0.2550341475988114,-0.341940339097696,-0.34771676115515865,-0.062108487634406725
0.3187234969764779,-0.315353348376116,0.08254187257770032,-0.22599552065918188,0.03276888549030243,-0.31679625566095204,0.08962754431918236,0.10933862677730172,-0.13779326833638275,-0.3366494274286166,-0.3371568859542559,-0.3447550997755423,-0.32271939768022406,-0.3385591217111025,-0.3435271837326311,-0.047659773550479616
0.3131531724439778,-0.3204063168620979,0.09969933762854755,-0.18826433036820292,0.05123193714955779,-0.3233813290817905,0.10746904506379748,0.12433931856748971,-0.15393291856692368,-0.3406236398630709,-0.34316561792296857,-0.34832873305544654,-0.361133887259783,-0.3437893284100429,-0.34668094891669954,-0.012865271563577986
0.31702161025564546,-0.3343958450256574,0.12525042902816494,-0.146424736621722,0.08065550063303,-0.33838653552721415,0.1326569417389572,0.15349912809070476,-0.16660898490355103,-0.35002555431732246,-0.35376569388723533,-0.35644686679806176,-0.3603015410925416,-0.35421611065750425,-0.3541534044334812,0.030626414046153426
0.33170346511446236,-0.34694431872156434,0.1535594674921774,-0.10169452875695088,0.11434060899791744,-0.35118899197059905,0.1605227786322327,0.19003431367131887,-0.16949230477967117,-0.3571263664851601,-0.3606489508675774,-0.36153055036530324,-0.32742744957475944,-0.3617302030549268,-0.35870095859502005,0.07131129496719635
0.35933468784021066,-0.35965048351128265,0.18339744495404064,-0.05655320910856664,0.14989127991461004,-0.36377262126904397,0.190048282657595,0.23241521490148165,-0.16479987247317374,-0.36636564261740123,-0.36856032725116805,-0.36855946058404676,-0.2826156867426345,-0.370410036711312,-0.3653891261153363,0.1054602343395885
0.39782374995659253,-0.3784343989720708,0.2114955995215625,-0.010695379360489792,0.18380442425962185,-0.38254636691471916,0.21733305736823524,0.27772916156056,-0.15842625394856422,-0.3864084036788497,-0.3869271541079414,-0.3866540610503833,-0.24495959861219765,-0.38891657938619156,-0.38343410740950945,0.1312768664082036
0.4401198392445294,-0.3991552212882381,0.23626295982484957,0.040856750555706485,0.21383485363980329,-0.4034626146949187,0.24063304420282272,0.32056728034429477,-0.1525264060003293,-0.41384375795044825,-0.41297120919097674,-0.4124480062133748,-0.21983343278757594,-0.4143562820949507,-0.40966008966478734,0.14995052321899885
0.48648080204537386,-0.41762903287893893,0.2717000397478029,0.1083094436406892,0.25302779965455446,-0.42191653128345685,0.27404973613320704,0.3696344476219869,-0.14630116173473662,-0.4416625493227283,-0.439829735420622,-0.4387185902434279,-0.19492020530467433,-0.4404932182175318,-0.4368213728614798,0.17822471519880306
0.5534206533319057,-0.44798323674089613,0.34491574826373383,0.2075133442424922,0.3302096336177724,-0.4514734904738925,0.3434164142454645,0.45537632811350554,-0.13947281473096293,-0.4790766901510162,-0.476362895055802,-0.4745374466699364,-0.14478430826355584,-0.4770141022110133,-0.4735247490624515,0.24729282682474218
0.6610006799889256,-0.5138425700008307,0.46981617444094126,0.3552450809802745,0.4644999533698543,-0.5156401234586233,0.46026145768547894,0.6054315953449428,-0.12915660493640072,-0.5461718801768908,-0.5420531191410918,-0.539983842238501,-0.043009953941493775,-0.5438043093463285,-0.5392144448507971,0.37668714346179905
0.8087126718871224,-0.62253349737826,0.625519117065144,0.5553474459769142,0.6391297095777297,-0.6223349928158943,0.6029261432941639,0.8105914395334839,-0.10580697210952084,-0.6502741031668022,-0.6437729313184363,-0.6423919207060861,0.11919115894765757,-0.6474954047113358,-0.6409052544599375,0.549628244788922
0.9649654692290188,-0.7602776333077913,0.7621690855461123,0.7838034133521723,0.8019379105169208,-0.7587461320257036,0.7240563813768166,1.0179780746754439,-0.05843019796796245,-0.7806044736520512,-0.7708574729806734,-0.7710552900848444,0.3174641206757048,-0.7767612638367044,-0.7681061162281546,0.7159240716988787
