Oz,Po7,Po4,Po3,P4,P3,Po8,Pz,Fz,F2,F3,F4,AF3,Cz,AF4,F1
0.2632952039722418,-0.1293608432391223,0.12653435726725895,0.1174603375617737,0.13619808970435526,0.15332904177449636,0.09943194021847021,0.13221936014823094,-0.14508154545582586,-0.21029488877812955,-0.20844395986348768,-0.2089780244579148,-0.20916412544895333,-0.2090520489186357,-0.20918461270168184,0.1374930524188025
1.4185634033534953,-0.6132413244414325,1.3041371477226995,0.7858567110525732,1.3280730412220116,0.10417224797852577,1.2630264103638376,1.2895797799299304,-0.8093866400259478,-1.257459326575196,-1.2554925877921526,-1.2547655801839699,-1.2599684613732083,-1.2584595547765178,-1.2555772615780296,1.2955603388475858
2.2083111449507187,-0.9547499919023388,2.102744824308635,1.2256077981679072,2.1344349814090133,0.05831718602664436,2.0492141949748595,2.072661265923223,-1.2731568957995567,-1.9822616932297816,-1.980276025879348,-1.9784835347523038,-1.9878205266456077,-1.9849797088438714,-1.9801444844001443,2.083260469066486
2.487767909180432,-1.0966579549970301,2.3757295042739797,1.3456038572110907,2.405435700548184,0.019217363344105322,2.3145558922044094,2.334179337682832,-1.4543796822655932,-2.253440195787776,-2.2517696870195287,-2.248862176162298,-2.261089104422458,-2.256997933216881,-2.251792928247103,2.3562738356660784
2.3777644449022133,-1.0826255909821425,2.249116063419909,1.2241648750776288,2.2692599989701847,-0.008918890474661439,2.1859895156527034,2.1978541241960996,-1.4147236662105898,-2.1724134368330152,-2.1716246019017458,-2.1671218530653404,-2.1811358058387715,-2.1759340740418143,-2.1716656545466955,2.2367892428672933
2.127957636300233,-1.0042283493314048,1.9755614460789777,1.0250226568201435,1.9846878025417531,-0.021835593979775636,1.9122076481150212,1.917593641680655,-1.2875919824920619,-1.9565105706731964,-1.9571990155049435,-1.9504861894481522,-1.965525879945321,-1.9595320930807971,-1.9566568293900843,1.9716208029059412
1.9390511760135656,-0.9365936705258028,1.7575311955035078,0.8781899871859115,1.7593096238071262,-0.019838685389922235,1.6919478471905878,1.6974995839608982,-1.1837592116322386,-1.7834676573655568,-1.7859219519383482,-1.7768543706390836,-1.7923764726077605,-1.7861673718916236,-1.7842369631175181,1.7597984449779587
1.8799731444949837,-0.9094330789284588,1.6692709008426763,0.8216787735789279,1.667873633469961,-0.00968506692622221,1.601024473558561,1.6088254048991724,-1.1459982779664408,-1.71699343821569,-1.7209343678501712,-1.7102386500956412,-1.7256987150761898,-1.7200133847733812,-1.7181485992275316,1.675753238719094
1.915506481435838,-0.9144300190590418,1.6801639361989527,0.8251380563807881,1.6770804721838348,0.0010156050440632107,1.6118234413428763,1.6168524648114195,-1.1612042211608895,-1.7301112316589344,-1.734704314959271,-1.7238047202109428,-1.7385747545976795,-1.7340418012949652,-1.731645845883976,1.6908917244224004
1.974366563374949,-0.9271480815108406,1.716411124787674,0.842247454284765,1.7108797871734138,0.009842130208445909,1.648945257894025,1.6487966589609044,-1.194825443717345,-1.7646583732325378,-1.7688391064493565,-1.7591998002195672,-1.7726898547022902,-1.7695278397605574,-1.766755138221887,1.7329450787980976
2.0008866808395593,-0.9282246923120242,1.717794548698749,0.8411964510447485,1.708259067959225,0.01768823417455292,1.6485512132620475,1.6479316551960188,-1.218514040888763,-1.7747047860690637,-1.7776659318769223,-1.7700939401634737,-1.781971154737121,-1.7798558360764694,-1.7774864948558884,1.7415820075851496
1.9787168116229736,-0.9154873512944651,1.6705134317178922,0.811095281197249,1.65499007870835,0.023343084435655796,1.5976497571065889,1.5993867248007245,-1.2232349892985601,-1.7446504190978447,-1.746233636184418,-1.7405703742031386,-1.7509000738210194,-1.7491115812119995,-1.7479495191321508,1.701318822023487
1.928711188221946,-0.9003692474314756,1.6014918502594413,0.7612333534900305,1.5781176009631293,0.024086929152350008,1.5269957027915966,1.5257811235230732,-1.2172897882199298,-1.6874029198292657,-1.6881590492176812,-1.683486514440869,-1.692692558470343,-1.690503849165035,-1.6908006100950754,1.6365448998248633
1.8847415720117304,-0.8931712901013996,1.5429208008538304,0.7137314696884254,1.5115270565308556,0.020791448854003584,1.4690120514860476,1.4591184305375782,-1.2125472630730436,-1.626287517597819,-1.6271231215319217,-1.6222939876086497,-1.6309731250174635,-1.628087927703987,-1.6293965693991568,1.5770912264897698
1.8670557596398765,-0.8938734471231335,1.506040835497615,0.6870808166921462,1.4686573816351325,0.018430372679421346,1.4317384620232225,1.4147619817157646,-1.21191955179343,-1.5748422337860963,-1.5764176923691127,-1.5705827179355676,-1.57927674248668,-1.5760642293822584,-1.5775069012530631,1.5331182206622584
1.875753699032328,-0.8967638168855939,1.4865710481416885,0.6844271050290027,1.4456195234321814,0.02144460912967265,1.4105680436521864,1.3899601328880486,-1.210011440028394,-1.532931344987903,-1.5351840374848351,-1.5280597991207099,-1.5370629945384588,-1.5344377173079904,-1.5351171731687512,1.5013095638298957
1.8998726264399157,-0.8980419121701008,1.4783658917991762,0.697920084462597,1.4349962933893348,0.03169986514673802,1.402612296014818,1.3762949816535863,-1.2016637748063292,-1.4963270602506813,-1.498469463752735,-1.490277489190884,-1.4995357261388773,-1.4985419781805651,-1.4978918889115869,1.4784660877287108
1.921681544260416,-0.8957810219159645,1.4705554041632651,0.7183565345988882,1.4254513337172992,0.050454903848572395,1.397881105910105,1.3630605246396326,-1.1851300988662625,-1.4610143214744675,-1.4620505575382912,-1.4532493300698577,-1.4624230514704744,-1.4637431937616012,-1.4617227584378418,1.457515252472957
1.9173796886283314,-0.8884312711755402,1.4445814098045346,0.7373203270515182,1.399629142552076,0.07810599382589498,1.374873880587344,1.3358506059033988,-1.1600504403381966,-1.420365113422859,-1.4197895482480132,-1.4108177760885572,-1.419521454094473,-1.423132870170842,-1.4201796293029443,1.4227225039101423
1.8707175555270006,-0.8797627687471514,1.392199371593938,0.7483916967638837,1.350441598050212,0.1111179738742766,1.3241144998848366,1.288255648535033,-1.129584194356406,-1.3703653392443098,-1.368553036050301,-1.3597638869864166,-1.3678269118691988,-1.3729290570172645,-1.3696613267927142,1.366346709081336
