Oz,Po7,Po4,Po3,P4,P3,Po8,Pz,Fz,F2,F3,F4,AF3,Cz,AF4,F1
-0.6349899275530461,-0.26732286004722927,0.08781125790659036,-0.517257442431755,0.09833219987354702,-0.7248222090780967,0.0694562762510298,0.09979630321979135,-0.26162034612498897,-0.2715981433945437,-0.2659218153189426,-0.26664893377985927,-0.26976391528428867,-0.2698119175110731,-0.27020251380629745,0.11523642973374253
-0.6702728674158649,-0.29956457854867474,0.0793439911395439,-0.5983202201093756,0.08623878785768074,-0.8137578023843849,0.062454639374671446,0.08193904695278645,-0.28684202063098707,-0.2961148591416363,-0.2913512222760528,-0.2934931201865221,-0.296170326388273,-0.2966526798510211,-0.29487120332436684,0.10704464249809496
-0.6903090146252453,-0.3392570601303612,0.07108684254399139,-0.6707009153527985,0.0752473397051309,-0.8858791456609203,0.054950156006770806,0.06513560539357105,-0.3206768589322388,-0.3268377423608412,-0.32401774495141605,-0.3259320072104934,-0.32859573173870454,-0.3295930686307618,-0.3266984532605015,0.10010972376131284
-0.7034249140750379,-0.3714404329176827,0.05973301187324093,-0.7280290168628977,0.06214151480077613,-0.9346974777605809,0.0434718794725324,0.04699536054787353,-0.3509849772472306,-0.3538651102545202,-0.3530668476973482,-0.3530753434292181,-0.3552542318892526,-0.3568789688126007,-0.3546576263913386,0.09039249936362695
-0.7141298606676562,-0.39045717075881203,0.0490734528319377,-0.7706971181164545,0.050218160398722525,-0.9638926230852075,0.03301763726294599,0.03024622085504257,-0.3719329189723131,-0.3732008409123537,-0.3735185717493177,-0.37096860800192766,-0.3715395440902838,-0.37412237944045146,-0.3738831463311762,0.0805785364797622
-0.7206003044972981,-0.40606543433296505,0.0439849443426628,-0.8014062731205155,0.0442228802703628,-0.9824771177443427,0.02854799159084564,0.020718191580465988,-0.39111336102838834,-0.3926635213261225,-0.39278609233300454,-0.3886502233616352,-0.38652908907354083,-0.39060951984551956,-0.39238716053209727,0.07583390356984766
-0.7230664043621636,-0.42517328860547415,0.04091015733651875,-0.8265334267135551,0.040142098777556076,-0.9999435437152248,0.02551999156039363,0.016407147429623445,-0.4123493003934709,-0.41482143995842274,-0.4137929968899677,-0.4103460742580861,-0.40523578472000127,-0.4112495930442175,-0.4139584355605579,0.07429815362501581
-0.7271088874826261,-0.4417339344709071,0.03223089947871231,-0.8594598692795471,0.02893177353288721,-1.0269686924605028,0.016294810238484007,0.007372669215786262,-0.42712480425565996,-0.4295732164311001,-0.42727950101451523,-0.42686253791261125,-0.41965106579330475,-0.42747510920602794,-0.429823297543491,0.07025810194006674
-0.7361053273643451,-0.4509619373967134,0.017366851222094616,-0.9131938197829372,0.00906834295182031,-1.074252955343386,0.0012288905322462916,-0.01160635355460094,-0.43122186420952885,-0.43197595192861843,-0.42915179011286053,-0.4326389811944252,-0.4252301879968342,-0.4339206575928539,-0.43543045600282426,0.06432918328937166
-0.7468553464590254,-0.45951181400907765,0.0018561027107222002,-0.9877735364593463,-0.012789046313835291,-1.1449275899237996,-0.014124619521625002,-0.03593602913597899,-0.43540552969228274,-0.4334041125331677,-0.4312251745964584,-0.43715811413269395,-0.43184854199322203,-0.4398007357284918,-0.44125090805497613,0.06187868384085804
-0.7556545033852682,-0.47287282475499187,-0.01221136282330567,-1.0699102790937776,-0.032482306359006494,-1.2296103971767653,-0.028539022486924234,-0.06028280837372117,-0.44907316292138016,-0.4447721739717142,-0.44425203291479126,-0.4493553940206647,-0.44806668977507547,-0.45354151092078887,-0.4565277228339874,0.06268052457242668
-0.7624386008022214,-0.4851567122202248,-0.02649802778810631,-1.1447506940296195,-0.050986256444528165,-1.3118121719145037,-0.043480917472451294,-0.08423658452321277,-0.46542535361314996,-0.4606985183619344,-0.4621826935024681,-0.4631382924477102,-0.4667612167721239,-0.46852561069283977,-0.47444811928369734,0.060817590010302264
-0.7651434989130558,-0.4913656878593155,-0.038629194475060524,-1.2028384432979975,-0.06673958137680902,-1.3766526614484536,-0.055378066087490296,-0.10603261693584153,-0.47403125494402854,-0.47113370048737574,-0.474151377071399,-0.46957910182361173,-0.4776035032857797,-0.47541527169973546,-0.4845924978432053,0.054586880877585085
-0.7561407340767767,-0.49828449180709256,-0.043200010142823764,-1.2376890349389544,-0.07497240533947498,-1.4137036181559315,-0.0589006171786983,-0.11941927838132184,-0.47705349072577,-0.47734252716574693,-0.4808988946300828,-0.4722092092788824,-0.4828418462458146,-0.4775822562927486,-0.4889956451011331,0.04796803247067117
-0.7297851533194334,-0.5114710024350708,-0.04107047696337561,-1.2459964370255592,-0.07656867627357267,-1.4173623516625171,-0.05654373367707416,-0.12208105698154277,-0.48075327214316094,-0.4839759855821611,-0.4871146052900515,-0.4776189337095327,-0.4884871895013079,-0.4818503976804532,-0.4935237164612726,0.04186387703805705
-0.6894228561723484,-0.5213565965602935,-0.039276752057830086,-1.2331071485559586,-0.07888859983566777,-1.3908144375770646,-0.055979216609332014,-0.12036594131957362,-0.4811465407784353,-0.48563532356897965,-0.487937347266668,-0.4808525416907644,-0.48999358080467514,-0.4838226209621925,-0.4935887662105437,0.03285649523319229
-0.6422650938996625,-0.5155789436320193,-0.04030704102231492,-1.2114610490448126,-0.08481590823467672,-1.3479979652382879,-0.058263900572735186,-0.12022567598538632,-0.47236587754618864,-0.4759183810721004,-0.47763650228852683,-0.4743823200181776,-0.4808998190154523,-0.47647930276633393,-0.482908717441293,0.022429728381610874
-0.5916226117526191,-0.4976778986676282,-0.039462533819883135,-1.189966496483786,-0.08888537878786122,-1.3060559865845023,-0.05741834458032479,-0.1196240768890499,-0.4611017042000338,-0.46206471808610977,-0.4638022239435242,-0.46364287173278446,-0.46765492036327494,-0.4653406827652726,-0.46848624903013697,0.018380178675822784
-0.5393590239141994,-0.48025964147697575,-0.03488212361536707,-1.1693905017074118,-0.08770838828824327,-1.2748454754428573,-0.052024419167597334,-0.11562873957943655,-0.4571773859418506,-0.45521141795070036,-0.45735976000879536,-0.4583575513974848,-0.46048081118234,-0.459834066694744,-0.4612579628999516,0.023326945924910702
-0.49146451073335196,-0.46606992228858024,-0.03204250998406109,-1.1496357648862057,-0.08639241255222269,-1.2554734787083885,-0.04819632207890827,-0.11281274266449638,-0.45548138992242515,-0.4515427467459519,-0.4538985459796382,-0.45429064037189276,-0.4552204156228172,-0.45545622704597505,-0.4573167296339528,0.029434852674310757
-0.4540287242299658,-0.45007391855309686,-0.03490258988518415,-1.1347656175484937,-0.0900081302987925,-1.246212426773279,-0.04935444310446151,-0.11732705010584739,-0.44331403000272956,-0.438775467482765,-0.4406529853624875,-0.4397262635646878,-0.44018341467009725,-0.44054591361417406,-0.44432527448382797,0.028763948005856514
-0.4258662162235487,-0.43501535344679343,-0.039976908304349176,-1.1272352653039193,-0.09585825969585544,-1.2449928911840153,-0.051703247750565964,-0.12726802888704736,-0.4222854959843439,-0.4178078961228523,-0.4185570240293912,-0.4166798198623157,-0.41751912004843783,-0.4173372928967855,-0.4231852080545211,0.022119332799425587
-0.4015123604611509,-0.42878420343532175,-0.043322013076413465,-1.123338354700835,-0.09965352589214618,-1.2474837575471467,-0.052498266042248706,-0.13641057575740842,-0.40691172726134406,-0.40200281538254323,-0.40149488009022305,-0.39956880889237484,-0.40168587230387853,-0.40023103066037813,-0.4073157842420315,0.013565003324009738
-0.37980452341568866,-0.4283003560151892,-0.04652926495010357,-1.1192349729480033,-0.10286195938814409,-1.2485675245187893,-0.05445821071549364,-0.14377927444701905,-0.4029253292049638,-0.3965378111110324,-0.3952518528153315,-0.39407402296552874,-0.3979702655625822,-0.394499043983981,-0.40185251451022785,0.0034585380447899145
-0.36325222046341293,-0.42167705863947025,-0.05104385671151401,-1.1165596771084754,-0.10777412453036622,-1.2467685470022216,-0.05842387601842344,-0.1518726228819748,-0.40257427677667756,-0.39412363063615397,-0.39286048694500897,-0.39274441303605784,-0.39797532275286907,-0.39219848460816803,-0.39929797180929716,-0.007548069786002354
-0.3506202922299016,-0.40669044250819725,-0.05320224482984618,-1.1171295240316945,-0.11119389196262507,-1.2433117880007734,-0.05977631561226389,-0.15866329631847845,-0.4009889280758123,-0.39085806616422647,-0.3903777230026907,-0.39111935160991845,-0.3961003156739875,-0.38880616009401386,-0.3956116174927081,-0.014459078707484615
-0.3373980629221369,-0.39257398748370587,-0.05081847902472987,-1.1168619536096527,-0.11011186778088766,-1.23656200966079,-0.05690944174893948,-0.15994218752865946,-0.40091031142167916,-0.3901060891548787,-0.39088794253463005,-0.39200241762544047,-0.3945314952813363,-0.3876906544061673,-0.3943639923828424,-0.015055759217604613
-0.3233356553587697,-0.3825867463018281,-0.04892194804341302,-1.1108322600161242,-0.10870315191958309,-1.2219274355583798,-0.055778417037506016,-0.15778838158818698,-0.39974968072862155,-0.3891404859195514,-0.3912376003389574,-0.39235229515661163,-0.3906789403591481,-0.38658882197106076,-0.39325512532122303,-0.015936839411094632
-0.31238644222229806,-0.3699187143150611,-0.05230577264926428,-1.1005892110574078,-0.11199613651676575,-1.198252948243745,-0.06029973987229951,-0.15808675290871668,-0.38895189947740505,-0.37875133025115654,-0.3816667373451326,-0.3829132775632877,-0.376653632943234,-0.3764945954198752,-0.3832593585651095,-0.0241067250182996
-0.3045235839986045,-0.3535735582070203,-0.05723065913431,-1.0902302688283867,-0.11656488527286968,-1.1698984931563992,-0.06498238963459346,-0.1603868571112694,-0.3707011912760454,-0.3605698405976919,-0.36322189154703594,-0.365393129244799,-0.3556476704823489,-0.35848882464078025,-0.36564270123522946,-0.03662766748989718
-0.29458466726843996,-0.3428426038748891,-0.05766997470826341,-1.0783038974875698,-0.1157245327506071,-1.140972393429673,-0.0637047789795876,-0.15884103489838203,-0.3592158104028487,-0.34885986828340787,-0.34979786492021714,-0.35407524033985555,-0.34274644570966173,-0.3458435807417704,-0.3539147024436858,-0.045961261404523106
-0.2807303603676407,-0.3406771065241491,-0.05567422709044222,-1.0603034425803612,-0.11103152873871151,-1.1117389249027847,-0.05989510524923888,-0.1533270431083628,-0.35867549006243477,-0.3484119880307256,-0.3463568690384795,-0.35367336155519824,-0.34255142380366804,-0.3428074721145703,-0.3521934844696558,-0.051749709973563034
-0.26725388690225127,-0.33709375461248964,-0.05769192665199854,-1.0369900767589815,-0.1099830361683346,-1.082550193496869,-0.06057428771672259,-0.15074114907059602,-0.35455398490857687,-0.3452909744006676,-0.3398404646942902,-0.3502544417375589,-0.34043306154294045,-0.3359884856676792,-0.34641335519586963,-0.05899644843999281
-0.25661479942004933,-0.32634043697018855,-0.06362181186928358,-1.0132230946051926,-0.11404993640667058,-1.0566995757702227,-0.06518034230652467,-0.15372271077351815,-0.335333455331445,-0.3279210052328579,-0.3200091709965345,-0.33252412217782884,-0.32431872832951375,-0.31519138991661555,-0.32561633760981384,-0.06733290862559113
-0.24512086593797883,-0.3173383490415754,-0.06775459183763786,-0.9898125408112335,-0.11774335368067053,-1.0361293098396491,-0.06826887994662625,-0.1566182442193582,-0.3096099881821283,-0.30413691734414827,-0.29580615769192653,-0.3087943759809647,-0.3020178761107347,-0.28952256668702564,-0.2987867631702836,-0.07119585856009872
-0.22963231787473842,-0.3183875677853653,-0.06868248551858255,-0.9637543758141145,-0.11878452269125858,-1.0178642800309183,-0.06934481370041422,-0.15520497734580724,-0.2921997370166657,-0.2878696330184774,-0.28129102722416893,-0.2932795691261254,-0.2876221870460623,-0.27324123997860844,-0.2809272503509574,-0.06968587026933713
-0.21244560531343054,-0.323690250997759,-0.069893241498902,-0.9362082634867367,-0.1202532941865862,-0.9981794025715038,-0.0714916213962219,-0.15233463760576216,-0.28562216846161886,-0.28128070392443355,-0.2775726056389097,-0.2879111170819936,-0.28318436121956014,-0.2678525648570473,-0.2745912037415139,-0.06756967637170716
-0.19565333168746454,-0.32503710005983166,-0.07150249748138966,-0.91276107065008,-0.12232591458229651,-0.9773642551832968,-0.07318511688173568,-0.15058891331516056,-0.28581597599686787,-0.2806696203421784,-0.27934964825441927,-0.288350102941036,-0.2844900494173507,-0.2687253806619777,-0.2756786656046168,-0.06661245238948946
-0.1764260734819358,-0.3255455922669477,-0.07008919327821723,-0.8945953715316113,-0.12101884306092485,-0.9568105170358331,-0.07058418447277089,-0.1473190763478868,-0.293767179663379,-0.2878021257285767,-0.2872801282024316,-0.29576669077093165,-0.2927128004236721,-0.27720858990689357,-0.2851625720776394,-0.06448785738156523
